1,0.26,0.16,0.13,0.11,N/A,N/A,0.03,-0.02,0.26,0.05,0.00,0.06,0.19,0.23,0.04,0.08,0.16,0.04,0.25,0.12,0.09,-0.00,0.12,N/A,0.13,0.41,0.07,0.21
0.26,1,0.16,0.36,0.21,N/A,N/A,0.25,0.15,0.37,0.29,0.15,0.17,0.16,0.39,0.08,0.24,0.27,0.17,0.25,0.34,0.33,0.25,0.42,N/A,0.36,0.22,0.24,0.40
0.16,0.16,1,0.08,0.05,N/A,N/A,0.05,0.16,0.18,0.05,0.17,-0.12,0.37,0.26,-0.08,0.37,0.03,0.23,0.30,0.16,0.14,0.02,0.19,N/A,0.18,0.26,0.25,0.22
0.13,0.36,0.08,1,0.15,N/A,N/A,0.27,0.14,0.26,0.18,0.05,0.02,0.27,0.16,0.13,0.29,0.32,0.14,0.24,0.33,0.41,0.25,0.45,N/A,0.30,0.07,0.28,0.39
0.11,0.21,0.05,0.15,1,N/A,N/A,0.33,0.24,0.14,0.42,0.12,0.51,0.24,0.12,0.11,0.11,0.32,0.31,0.36,0.37,0.41,0.14,0.29,N/A,0.32,0.07,0.21,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.25,0.05,0.27,0.33,N/A,N/A,1,0.27,0.25,0.36,0.44,0.20,0.17,0.30,0.05,0.10,0.24,0.23,0.23,0.41,0.29,0.35,0.18,N/A,0.27,0.01,0.23,0.34
-0.02,0.15,0.16,0.14,0.24,N/A,N/A,0.27,1,0.15,0.35,0.13,0.21,0.41,0.06,0.07,0.15,0.17,0.15,0.09,0.24,0.35,0.31,0.17,N/A,0.14,0.02,0.28,0.26
0.26,0.37,0.18,0.26,0.14,N/A,N/A,0.25,0.15,1,0.13,0.11,0.08,0.25,0.36,0.04,0.23,0.39,0.21,0.24,0.33,0.34,0.10,0.35,N/A,0.25,0.35,0.20,0.42
0.05,0.29,0.05,0.18,0.42,N/A,N/A,0.36,0.35,0.13,1,0.23,0.32,0.41,0.15,0.18,0.19,0.23,0.30,0.26,0.44,0.50,0.41,0.37,N/A,0.26,0.01,0.19,0.38
0.00,0.15,0.17,0.05,0.12,N/A,N/A,0.44,0.13,0.11,0.23,1,-0.02,0.13,0.04,0.03,0.03,0.16,0.17,0.09,0.37,-0.01,0.37,0.10,N/A,-0.01,0.06,0.16,0.30
0.06,0.17,-0.12,0.02,0.51,N/A,N/A,0.20,0.21,0.08,0.32,-0.02,1,0.07,0.07,0.16,0.03,0.15,0.11,0.25,0.30,0.36,-0.02,0.09,N/A,0.20,0.01,0.06,0.14
0.19,0.16,0.37,0.27,0.24,N/A,N/A,0.17,0.41,0.25,0.41,0.13,0.07,1,0.24,0.17,0.21,0.15,0.64,0.36,0.39,0.28,0.22,0.44,N/A,0.10,0.32,0.52,0.39
0.23,0.39,0.26,0.16,0.12,N/A,N/A,0.30,0.06,0.36,0.15,0.04,0.07,0.24,1,0.05,0.16,0.04,0.15,0.21,0.25,0.20,0.09,0.16,N/A,0.22,0.29,0.23,0.23
0.04,0.08,-0.08,0.13,0.11,N/A,N/A,0.05,0.07,0.04,0.18,0.03,0.16,0.17,0.05,1,0.04,0.15,0.24,0.06,0.05,0.07,0.11,0.19,N/A,0.05,0.13,0.12,0.02
0.08,0.24,0.37,0.29,0.11,N/A,N/A,0.10,0.15,0.23,0.19,0.03,0.03,0.21,0.16,0.04,1,0.13,0.15,0.27,0.22,0.28,0.08,0.26,N/A,0.21,0.27,0.15,0.22
0.16,0.27,0.03,0.32,0.32,N/A,N/A,0.24,0.17,0.39,0.23,0.16,0.15,0.15,0.04,0.15,0.13,1,0.09,0.20,0.24,0.29,0.10,0.28,N/A,0.25,0.14,-0.01,0.30
0.04,0.17,0.23,0.14,0.31,N/A,N/A,0.23,0.15,0.21,0.30,0.17,0.11,0.64,0.15,0.24,0.15,0.09,1,0.26,0.19,0.08,0.09,0.28,N/A,0.25,0.15,0.59,0.24
0.25,0.25,0.30,0.24,0.36,N/A,N/A,0.23,0.09,0.24,0.26,0.09,0.25,0.36,0.21,0.06,0.27,0.20,0.26,1,0.39,0.37,0.14,0.23,N/A,0.36,0.28,0.24,0.37
0.12,0.34,0.16,0.33,0.37,N/A,N/A,0.41,0.24,0.33,0.44,0.37,0.30,0.39,0.25,0.05,0.22,0.24,0.19,0.39,1,0.54,0.34,0.46,N/A,0.26,0.26,0.17,0.74
0.09,0.33,0.14,0.41,0.41,N/A,N/A,0.29,0.35,0.34,0.50,-0.01,0.36,0.28,0.20,0.07,0.28,0.29,0.08,0.37,0.54,1,0.21,0.53,N/A,0.21,0.00,0.22,0.53
