1,0.01,N/A,0.25,N/A,0.03,0.01,0.09,0.14,0.15,N/A,N/A,0.07,0.33,0.17,0.14
0.01,1,N/A,-0.00,N/A,0.12,1.00,0.32,0.14,0.19,N/A,N/A,0.03,0.07,0.10,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,-0.00,N/A,1,N/A,0.08,-0.00,-0.05,0.15,-0.04,N/A,N/A,0.09,0.05,0.10,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.12,N/A,0.08,N/A,1,0.12,0.03,0.03,0.16,N/A,N/A,0.02,0.06,-0.04,0.02
0.01,1.00,N/A,-0.00,N/A,0.12,1,0.32,0.14,0.19,N/A,N/A,0.03,0.07,0.10,0.15
0.09,0.32,N/A,-0.05,N/A,0.03,0.32,1,0.15,-0.00,N/A,N/A,0.11,0.18,0.10,0.10
0.14,0.14,N/A,0.15,N/A,0.03,0.14,0.15,1,-0.00,N/A,N/A,0.56,0.15,0.70,0.66
0.15,0.19,N/A,-0.04,N/A,0.16,0.19,-0.00,-0.00,1,N/A,N/A,-0.00,0.17,-0.08,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.03,N/A,0.09,N/A,0.02,0.03,0.11,0.56,-0.00,N/A,N/A,1,0.19,0.51,0.55
0.33,0.07,N/A,0.05,N/A,0.06,0.07,0.18,0.15,0.17,N/A,N/A,0.19,1,0.15,0.12
0.17,0.10,N/A,0.10,N/A,-0.04,0.10,0.10,0.70,-0.08,N/A,N/A,0.51,0.15,1,0.89
0.14,0.15,N/A,0.04,N/A,0.02,0.15,0.10,0.66,-0.04,N/A,N/A,0.55,0.12,0.89,1
