1,N/A,0.12,0.46,0.25,0.06,0.15,0.43,0.11,0.15,0.40,0.39,0.36
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,N/A,1,0.01,0.02,0.03,0.13,-0.00,0.20,-0.02,0.09,0.12,0.22
0.46,N/A,0.01,1,0.45,0.20,0.12,0.90,0.40,0.24,0.52,0.56,0.39
0.25,N/A,0.02,0.45,1,0.23,0.10,0.64,0.33,0.64,0.38,0.43,0.20
0.06,N/A,0.03,0.20,0.23,1,0.29,0.34,0.29,0.41,0.16,0.19,0.09
0.15,N/A,0.13,0.12,0.10,0.29,1,0.15,0.13,0.13,0.33,0.33,0.32
0.43,N/A,-0.00,0.90,0.64,0.34,0.15,1,0.53,0.64,0.52,0.55,0.31
0.11,N/A,0.20,0.40,0.33,0.29,0.13,0.53,1,0.49,0.29,0.28,0.23
0.15,N/A,-0.02,0.24,0.64,0.41,0.13,0.64,0.49,1,0.24,0.25,0.00
0.40,N/A,0.09,0.52,0.38,0.16,0.33,0.52,0.29,0.24,1,0.92,0.65
0.39,N/A,0.12,0.56,0.43,0.19,0.33,0.55,0.28,0.25,0.92,1,0.64
0.36,N/A,0.22,0.39,0.20,0.09,0.32,0.31,0.23,0.00,0.65,0.64,1
