1,0.16,0.08,0.18,0.41,0.11,0.02,0.09,0.11,0.17,0.32,0.41
0.16,1,0.59,0.19,0.23,0.16,0.28,0.11,0.22,0.64,0.33,0.33
0.08,0.59,1,0.36,0.19,0.18,0.24,0.04,0.21,0.36,0.15,0.28
0.18,0.19,0.36,1,0.40,0.09,0.61,-0.04,0.10,0.12,0.18,0.08
0.41,0.23,0.19,0.40,1,0.17,0.16,0.06,0.18,0.18,0.42,0.36
0.11,0.16,0.18,0.09,0.17,1,0.03,-0.00,0.16,0.30,0.19,0.03
0.02,0.28,0.24,0.61,0.16,0.03,1,-0.02,0.13,0.25,0.20,-0.00
0.09,0.11,0.04,-0.04,0.06,-0.00,-0.02,1,0.06,0.02,0.11,0.11
0.11,0.22,0.21,0.10,0.18,0.16,0.13,0.06,1,0.15,0.12,0.08
0.17,0.64,0.36,0.12,0.18,0.30,0.25,0.02,0.15,1,0.37,0.18
0.32,0.33,0.15,0.18,0.42,0.19,0.20,0.11,0.12,0.37,1,0.26
0.41,0.33,0.28,0.08,0.36,0.03,-0.00,0.11,0.08,0.18,0.26,1
