1,0.20,0.15,0.13,0.37,0.46,0.27
0.20,1,0.34,0.18,0.14,0.13,0.14
0.15,0.34,1,0.16,0.12,0.16,0.13
0.13,0.18,0.16,1,0.10,0.03,0.06
0.37,0.14,0.12,0.10,1,0.21,0.09
0.46,0.13,0.16,0.03,0.21,1,0.35
0.27,0.14,0.13,0.06,0.09,0.35,1
