1,0.32,0.37,0.09,0.74,0.37,0.26,0.72,0.67,0.76,0.26,0.38,0.22
0.32,1,0.26,0.06,0.32,0.34,0.20,0.31,0.32,0.37,0.18,0.23,0.09
0.37,0.26,1,0.23,0.42,0.21,0.45,0.18,0.19,0.35,0.45,0.38,0.20
0.09,0.06,0.23,1,0.19,0.06,0.35,0.13,0.13,0.10,0.11,0.21,0.11
0.74,0.32,0.42,0.19,1,0.61,0.49,0.54,0.57,0.58,0.23,0.48,0.22
0.37,0.34,0.21,0.06,0.61,1,0.16,0.32,0.34,0.21,0.16,0.22,0.05
0.26,0.20,0.45,0.35,0.49,0.16,1,0.22,0.28,0.27,0.31,0.48,0.29
0.72,0.31,0.18,0.13,0.54,0.32,0.22,1,0.92,0.55,0.15,0.18,0.11
0.67,0.32,0.19,0.13,0.57,0.34,0.28,0.92,1,0.54,0.11,0.21,0.13
0.76,0.37,0.35,0.10,0.58,0.21,0.27,0.55,0.54,1,0.27,0.40,0.24
0.26,0.18,0.45,0.11,0.23,0.16,0.31,0.15,0.11,0.27,1,0.27,0.12
0.38,0.23,0.38,0.21,0.48,0.22,0.48,0.18,0.21,0.40,0.27,1,0.77
0.22,0.09,0.20,0.11,0.22,0.05,0.29,0.11,0.13,0.24,0.12,0.77,1
