1,N/A,0.17,N/A,0.24,0.11,0.41,0.13,0.15,0.01,0.16,0.28,-0.01,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,N/A,1,N/A,0.40,-0.13,0.13,0.01,0.01,0.01,0.41,-0.06,0.00,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.24,N/A,0.40,N/A,1,0.10,0.36,0.12,0.14,0.07,0.42,0.11,0.05,0.15
0.11,N/A,-0.13,N/A,0.10,1,0.11,-0.01,0.19,-0.05,0.09,-0.06,0.12,0.05
0.41,N/A,0.13,N/A,0.36,0.11,1,0.23,0.25,0.11,0.34,0.26,-0.06,0.20
0.13,N/A,0.01,N/A,0.12,-0.01,0.23,1,0.16,-0.03,0.08,0.14,0.02,0.02
0.15,N/A,0.01,N/A,0.14,0.19,0.25,0.16,1,0.04,0.17,0.14,0.12,0.05
0.01,N/A,0.01,N/A,0.07,-0.05,0.11,-0.03,0.04,1,0.18,-0.01,-0.07,0.16
0.16,N/A,0.41,N/A,0.42,0.09,0.34,0.08,0.17,0.18,1,-0.03,-0.09,0.09
0.28,N/A,-0.06,N/A,0.11,-0.06,0.26,0.14,0.14,-0.01,-0.03,1,-0.04,-0.03
-0.01,N/A,0.00,N/A,0.05,0.12,-0.06,0.02,0.12,-0.07,-0.09,-0.04,1,0.11
0.11,N/A,0.01,N/A,0.15,0.05,0.20,0.02,0.05,0.16,0.09,-0.03,0.11,1
