1,0.07,0.12,0.05,0.09,0.12,-0.13,0.02,0.34,0.10,0.15,0.31,0.12
0.07,1,0.14,0.07,0.35,0.06,-0.03,0.08,-0.01,0.31,0.14,0.16,-0.05
0.12,0.14,1,0.23,0.21,0.07,0.29,0.28,0.13,0.19,0.34,0.41,-0.01
0.05,0.07,0.23,1,0.05,0.05,0.03,0.02,0.05,0.10,0.37,0.37,-0.03
0.09,0.35,0.21,0.05,1,0.02,0.17,0.04,0.19,0.34,0.13,-0.02,-0.04
0.12,0.06,0.07,0.05,0.02,1,0.06,-0.07,-0.05,0.10,0.01,0.08,-0.12
-0.13,-0.03,0.29,0.03,0.17,0.06,1,0.02,0.08,0.12,0.06,0.03,-0.08
0.02,0.08,0.28,0.02,0.04,-0.07,0.02,1,0.04,0.11,0.01,0.13,0.05
0.34,-0.01,0.13,0.05,0.19,-0.05,0.08,0.04,1,0.16,0.07,0.07,0.31
0.10,0.31,0.19,0.10,0.34,0.10,0.12,0.11,0.16,1,0.36,0.16,-0.07
0.15,0.14,0.34,0.37,0.13,0.01,0.06,0.01,0.07,0.36,1,0.36,-0.01
0.31,0.16,0.41,0.37,-0.02,0.08,0.03,0.13,0.07,0.16,0.36,1,0.02
0.12,-0.05,-0.01,-0.03,-0.04,-0.12,-0.08,0.05,0.31,-0.07,-0.01,0.02,1
