1,0.18,0.09,0.26,0.36,0.03,0.46,0.25,0.15,0.08,0.19,0.42,0.43,0.10
0.18,1,0.03,0.13,0.17,0.04,0.34,0.05,0.25,0.16,0.39,0.12,0.13,0.20
0.09,0.03,1,0.02,0.04,0.02,0.05,0.09,0.05,0.07,0.01,0.06,0.07,0.10
0.26,0.13,0.02,1,0.04,-0.08,0.29,0.20,0.27,-0.08,0.18,0.20,0.09,-0.14
0.36,0.17,0.04,0.04,1,0.05,0.49,0.32,0.10,0.45,0.12,0.37,0.53,0.24
0.03,0.04,0.02,-0.08,0.05,1,0.10,0.01,0.08,-0.11,0.23,0.15,0.09,0.03
0.46,0.34,0.05,0.29,0.49,0.10,1,0.24,0.33,0.25,0.25,0.34,0.50,0.23
0.25,0.05,0.09,0.20,0.32,0.01,0.24,1,0.16,0.00,-0.02,0.32,0.47,0.10
0.15,0.25,0.05,0.27,0.10,0.08,0.33,0.16,1,0.08,0.21,0.08,0.04,0.01
0.08,0.16,0.07,-0.08,0.45,-0.11,0.25,0.00,0.08,1,0.10,0.15,0.29,0.15
0.19,0.39,0.01,0.18,0.12,0.23,0.25,-0.02,0.21,0.10,1,0.26,0.09,0.05
0.42,0.12,0.06,0.20,0.37,0.15,0.34,0.32,0.08,0.15,0.26,1,0.58,0.12
0.43,0.13,0.07,0.09,0.53,0.09,0.50,0.47,0.04,0.29,0.09,0.58,1,0.29
0.10,0.20,0.10,-0.14,0.24,0.03,0.23,0.10,0.01,0.15,0.05,0.12,0.29,1
