1,0.06,N/A,0.11,0.40,N/A,0.16,0.01,N/A,0.23,N/A,0.27,1.00,0.25,-0.14,0.09,0.06,0.13,0.17,N/A,0.36,0.27,N/A,0.10,0.29,0.14,0.26,0.14,0.18,-0.02,0.51,0.29,0.43,-0.02,0.31,0.09,0.11,0.09
0.06,1,N/A,0.17,0.20,N/A,0.14,0.01,N/A,0.05,N/A,0.09,0.06,0.21,0.11,0.23,0.25,0.31,0.11,N/A,0.26,0.23,N/A,-0.16,0.15,0.16,0.01,0.06,0.31,-0.06,0.34,0.20,0.25,-0.06,0.20,0.07,-0.01,0.94
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.17,N/A,1,0.13,N/A,0.46,-0.05,N/A,0.05,N/A,0.24,0.11,0.32,0.12,0.20,0.21,0.03,0.40,N/A,0.32,0.22,N/A,0.11,0.22,0.18,0.05,0.08,0.37,0.02,0.34,0.24,0.11,0.19,0.28,0.14,0.12,0.21
0.40,0.20,N/A,0.13,1,N/A,0.36,0.11,N/A,0.25,N/A,0.28,0.40,0.39,0.02,0.16,0.21,0.16,0.31,N/A,0.62,0.21,N/A,0.10,0.29,0.24,0.08,0.11,0.36,0.01,0.55,0.35,0.16,-0.05,0.45,0.15,0.20,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.14,N/A,0.46,0.36,N/A,1,0.17,N/A,0.23,N/A,0.45,0.16,0.29,0.06,0.14,0.20,0.09,0.65,N/A,0.43,0.16,N/A,0.10,0.16,0.14,0.11,0.15,0.40,-0.02,0.39,0.25,0.22,0.02,0.26,0.04,0.13,0.14
0.01,0.01,N/A,-0.05,0.11,N/A,0.17,1,N/A,0.15,N/A,0.01,0.01,0.06,-0.01,0.05,0.19,0.05,0.01,N/A,0.28,0.04,N/A,0.05,0.06,0.08,-0.14,0.20,0.19,0.10,0.15,0.07,-0.01,0.04,0.31,-0.02,-0.02,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.05,N/A,0.05,0.25,N/A,0.23,0.15,N/A,1,N/A,0.17,0.23,0.18,0.02,0.09,0.38,0.11,0.24,N/A,0.28,0.31,N/A,0.17,0.15,0.53,0.06,0.40,0.45,-0.01,0.41,0.02,0.12,0.09,0.07,0.17,0.25,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,0.09,N/A,0.24,0.28,N/A,0.45,0.01,N/A,0.17,N/A,1,0.27,0.22,0.06,0.21,0.10,0.02,0.28,N/A,0.33,0.27,N/A,0.05,0.22,0.05,0.16,0.17,0.25,0.01,0.36,0.11,0.34,-0.08,0.29,0.00,0.19,0.07
1.00,0.06,N/A,0.11,0.40,N/A,0.16,0.01,N/A,0.23,N/A,0.27,1,0.25,-0.14,0.09,0.06,0.13,0.17,N/A,0.36,0.27,N/A,0.10,0.29,0.14,0.26,0.14,0.18,-0.02,0.51,0.29,0.43,-0.02,0.31,0.09,0.11,0.09
0.25,0.21,N/A,0.32,0.39,N/A,0.29,0.06,N/A,0.18,N/A,0.22,0.25,1,0.22,0.09,0.13,0.05,0.05,N/A,0.42,0.31,N/A,0.08,0.36,0.15,0.03,0.15,0.25,0.02,0.52,0.36,0.19,0.06,0.26,0.14,0.24,0.27
-0.14,0.11,N/A,0.12,0.02,N/A,0.06,-0.01,N/A,0.02,N/A,0.06,-0.14,0.22,1,0.06,0.10,-0.03,-0.01,N/A,0.11,0.09,N/A,-0.02,0.03,0.01,-0.11,-0.08,0.13,-0.01,0.12,0.10,-0.07,0.06,-0.12,0.04,0.04,0.14
0.09,0.23,N/A,0.20,0.16,N/A,0.14,0.05,N/A,0.09,N/A,0.21,0.09,0.09,0.06,1,0.26,0.07,0.05,N/A,0.19,0.34,N/A,0.01,0.11,0.00,-0.04,0.17,0.32,-0.02,0.33,0.12,0.11,0.13,0.06,0.31,0.10,0.27
0.06,0.25,N/A,0.21,0.21,N/A,0.20,0.19,N/A,0.38,N/A,0.10,0.06,0.13,0.10,0.26,1,0.26,0.35,N/A,0.29,0.21,N/A,-0.01,0.14,0.14,0.09,0.49,0.94,0.06,0.45,0.14,0.07,0.40,0.14,0.16,0.05,0.24
0.13,0.31,N/A,0.03,0.16,N/A,0.09,0.05,N/A,0.11,N/A,0.02,0.13,0.05,-0.03,0.07,0.26,1,0.07,N/A,0.20,0.20,N/A,-0.08,0.04,0.00,0.29,-0.03,0.23,0.01,0.13,-0.02,0.10,0.09,-0.00,0.14,-0.02,0.26
0.17,0.11,N/A,0.40,0.31,N/A,0.65,0.01,N/A,0.24,N/A,0.28,0.17,0.05,-0.01,0.05,0.35,0.07,1,N/A,0.25,0.20,N/A,0.03,0.10,0.12,0.07,0.18,0.54,-0.01,0.36,0.08,0.15,0.04,0.29,0.04,0.09,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.26,N/A,0.32,0.62,N/A,0.43,0.28,N/A,0.28,N/A,0.33,0.36,0.42,0.11,0.19,0.29,0.20,0.25,N/A,1,0.30,N/A,0.13,0.37,0.18,0.12,0.33,0.44,0.05,0.60,0.23,0.11,-0.03,0.36,0.21,0.23,0.27
0.27,0.23,N/A,0.22,0.21,N/A,0.16,0.04,N/A,0.31,N/A,0.27,0.27,0.31,0.09,0.34,0.21,0.20,0.20,N/A,0.30,1,N/A,0.03,0.05,0.11,0.17,0.24,0.35,0.07,0.52,0.09,0.36,-0.04,0.14,0.26,0.25,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,-0.16,N/A,0.11,0.10,N/A,0.10,0.05,N/A,0.17,N/A,0.05,0.10,0.08,-0.02,0.01,-0.01,-0.08,0.03,N/A,0.13,0.03,N/A,1,0.11,0.17,-0.05,0.06,0.06,0.00,0.09,0.05,0.04,-0.02,0.08,0.10,0.07,-0.08
0.29,0.15,N/A,0.22,0.29,N/A,0.16,0.06,N/A,0.15,N/A,0.22,0.29,0.36,0.03,0.11,0.14,0.04,0.10,N/A,0.37,0.05,N/A,0.11,1,0.14,0.08,0.11,0.24,-0.03,0.39,0.10,0.08,0.15,0.20,0.14,0.23,0.15
0.14,0.16,N/A,0.18,0.24,N/A,0.14,0.08,N/A,0.53,N/A,0.05,0.14,0.15,0.01,0.00,0.14,0.00,0.12,N/A,0.18,0.11,N/A,0.17,0.14,1,0.04,0.08,0.21,-0.03,0.20,-0.06,0.09,0.02,0.40,-0.01,0.02,0.18
0.26,0.01,N/A,0.05,0.08,N/A,0.11,-0.14,N/A,0.06,N/A,0.16,0.26,0.03,-0.11,-0.04,0.09,0.29,0.07,N/A,0.12,0.17,N/A,-0.05,0.08,0.04,1,0.04,0.11,-0.07,0.18,0.01,0.23,-0.01,0.03,-0.10,0.02,0.00
0.14,0.06,N/A,0.08,0.11,N/A,0.15,0.20,N/A,0.40,N/A,0.17,0.14,0.15,-0.08,0.17,0.49,-0.03,0.18,N/A,0.33,0.24,N/A,0.06,0.11,0.08,0.04,1,0.51,-0.01,0.37,0.06,0.11,0.05,0.12,0.10,0.25,0.11
0.18,0.31,N/A,0.37,0.36,N/A,0.40,0.19,N/A,0.45,N/A,0.25,0.18,0.25,0.13,0.32,0.94,0.23,0.54,N/A,0.44,0.35,N/A,0.06,0.24,0.21,0.11,0.51,1,0.06,0.67,0.23,0.18,0.35,0.26,0.21,0.14,0.33
-0.02,-0.06,N/A,0.02,0.01,N/A,-0.02,0.10,N/A,-0.01,N/A,0.01,-0.02,0.02,-0.01,-0.02,0.06,0.01,-0.01,N/A,0.05,0.07,N/A,0.00,-0.03,-0.03,-0.07,-0.01,0.06,1,0.02,0.05,-0.05,0.00,-0.01,0.13,0.04,-0.04
0.51,0.34,N/A,0.34,0.55,N/A,0.39,0.15,N/A,0.41,N/A,0.36,0.51,0.52,0.12,0.33,0.45,0.13,0.36,N/A,0.60,0.52,N/A,0.09,0.39,0.20,0.18,0.37,0.67,0.02,1,0.41,0.33,0.07,0.33,0.19,0.33,0.38
0.29,0.20,N/A,0.24,0.35,N/A,0.25,0.07,N/A,0.02,N/A,0.11,0.29,0.36,0.10,0.12,0.14,-0.02,0.08,N/A,0.23,0.09,N/A,0.05,0.10,-0.06,0.01,0.06,0.23,0.05,0.41,1,0.24,0.08,0.07,0.07,0.12,0.23
0.43,0.25,N/A,0.11,0.16,N/A,0.22,-0.01,N/A,0.12,N/A,0.34,0.43,0.19,-0.07,0.11,0.07,0.10,0.15,N/A,0.11,0.36,N/A,0.04,0.08,0.09,0.23,0.11,0.18,-0.05,0.33,0.24,1,0.03,0.05,0.07,-0.07,0.23
-0.02,-0.06,N/A,0.19,-0.05,N/A,0.02,0.04,N/A,0.09,N/A,-0.08,-0.02,0.06,0.06,0.13,0.40,0.09,0.04,N/A,-0.03,-0.04,N/A,-0.02,0.15,0.02,-0.01,0.05,0.35,0.00,0.07,0.08,0.03,1,-0.03,0.09,0.01,-0.04
0.31,0.20,N/A,0.28,0.45,N/A,0.26,0.31,N/A,0.07,N/A,0.29,0.31,0.26,-0.12,0.06,0.14,-0.00,0.29,N/A,0.36,0.14,N/A,0.08,0.20,0.40,0.03,0.12,0.26,-0.01,0.33,0.07,0.05,-0.03,1,0.01,0.09,0.22
0.09,0.07,N/A,0.14,0.15,N/A,0.04,-0.02,N/A,0.17,N/A,0.00,0.09,0.14,0.04,0.31,0.16,0.14,0.04,N/A,0.21,0.26,N/A,0.10,0.14,-0.01,-0.10,0.10,0.21,0.13,0.19,0.07,0.07,0.09,0.01,1,0.03,0.15
0.11,-0.01,N/A,0.12,0.20,N/A,0.13,-0.02,N/A,0.25,N/A,0.19,0.11,0.24,0.04,0.10,0.05,-0.02,0.09,N/A,0.23,0.25,N/A,0.07,0.23,0.02,0.02,0.25,0.14,0.04,0.33,0.12,-0.07,0.01,0.09,0.03,1,0.03
0.09,0.94,N/A,0.21,0.22,N/A,0.14,0.07,N/A,0.08,N/A,0.07,0.09,0.27,0.14,0.27,0.24,0.26,0.09,N/A,0.27,0.29,N/A,-0.08,0.15,0.18,0.00,0.11,0.33,-0.04,0.38,0.23,0.23,-0.04,0.22,0.15,0.03,1
