1,0.12,-0.04,0.41,-0.03,0.13,0.11,-0.02,0.22,0.02,0.09,0.02,0.04,0.04,0.10,0.21,0.05,0.02,-0.00,0.06,0.07,-0.07,0.09,0.18
0.12,1,0.34,0.48,0.18,0.30,0.27,0.00,0.26,0.21,0.13,0.00,0.23,0.16,0.32,0.26,0.13,0.28,0.22,0.22,0.27,0.32,0.08,0.30
-0.04,0.34,1,0.17,0.28,0.24,0.18,0.14,0.14,0.17,0.09,-0.03,0.28,0.06,0.36,0.23,0.46,0.24,0.51,0.25,0.20,0.41,0.18,0.16
0.41,0.48,0.17,1,0.12,0.36,0.27,0.34,0.32,0.26,0.11,0.02,0.18,0.08,0.40,0.40,0.24,0.22,0.13,0.34,0.16,0.22,-0.01,0.25
-0.03,0.18,0.28,0.12,1,0.14,0.09,0.22,0.01,0.29,0.08,0.11,0.15,0.36,0.30,0.04,0.12,0.34,0.23,0.40,0.38,0.49,-0.01,0.35
0.13,0.30,0.24,0.36,0.14,1,0.13,0.26,0.23,0.13,-0.06,0.15,0.11,0.09,0.29,0.27,0.29,0.15,0.11,0.20,0.16,0.07,-0.04,0.25
0.11,0.27,0.18,0.27,0.09,0.13,1,0.10,0.22,0.10,0.16,0.04,0.11,0.06,0.17,0.55,0.07,0.09,0.40,0.49,0.07,0.11,0.09,0.52
-0.02,0.00,0.14,0.34,0.22,0.26,0.10,1,0.03,0.09,-0.03,-0.01,0.11,0.00,0.14,0.19,0.35,0.08,0.14,0.18,0.11,0.06,0.20,0.08
0.22,0.26,0.14,0.32,0.01,0.23,0.22,0.03,1,0.05,0.10,-0.02,0.04,0.02,0.16,0.22,-0.05,0.03,0.06,0.24,0.14,0.05,0.11,0.15
0.02,0.21,0.17,0.26,0.29,0.13,0.10,0.09,0.05,1,0.04,0.01,0.37,0.10,0.22,0.08,0.08,0.61,0.15,0.20,0.28,0.41,0.05,0.19
0.09,0.13,0.09,0.11,0.08,-0.06,0.16,-0.03,0.10,0.04,1,-0.02,0.06,0.10,0.07,0.31,0.06,-0.09,0.17,0.36,0.06,0.05,0.06,0.08
0.02,0.00,-0.03,0.02,0.11,0.15,0.04,-0.01,-0.02,0.01,-0.02,1,-0.01,0.19,-0.01,-0.05,-0.04,0.06,-0.07,-0.04,0.05,-0.04,-0.13,0.24
0.04,0.23,0.28,0.18,0.15,0.11,0.11,0.11,0.04,0.37,0.06,-0.01,1,0.04,0.27,0.03,0.24,0.39,0.34,0.09,0.09,0.22,0.02,0.22
0.04,0.16,0.06,0.08,0.36,0.09,0.06,0.00,0.02,0.10,0.10,0.19,0.04,1,0.15,0.03,0.09,0.24,0.10,0.09,0.23,0.21,-0.18,0.29
0.10,0.32,0.36,0.40,0.30,0.29,0.17,0.14,0.16,0.22,0.07,-0.01,0.27,0.15,1,0.22,0.23,0.25,0.20,0.24,0.37,0.49,0.11,0.15
0.21,0.26,0.23,0.40,0.04,0.27,0.55,0.19,0.22,0.08,0.31,-0.05,0.03,0.03,0.22,1,0.25,0.00,0.34,0.57,0.15,0.04,0.13,0.24
0.05,0.13,0.46,0.24,0.12,0.29,0.07,0.35,-0.05,0.08,0.06,-0.04,0.24,0.09,0.23,0.25,1,0.11,0.39,0.15,0.12,0.27,0.04,-0.05
0.02,0.28,0.24,0.22,0.34,0.15,0.09,0.08,0.03,0.61,-0.09,0.06,0.39,0.24,0.25,0.00,0.11,1,0.18,0.11,0.28,0.64,0.02,0.29
-0.00,0.22,0.51,0.13,0.23,0.11,0.40,0.14,0.06,0.15,0.17,-0.07,0.34,0.10,0.20,0.34,0.39,0.18,1,0.40,0.23,0.36,0.15,0.27
0.06,0.22,0.25,0.34,0.40,0.20,0.49,0.18,0.24,0.20,0.36,-0.04,0.09,0.09,0.24,0.57,0.15,0.11,0.40,1,0.25,0.24,0.11,0.28
0.07,0.27,0.20,0.16,0.38,0.16,0.07,0.11,0.14,0.28,0.06,0.05,0.09,0.23,0.37,0.15,0.12,0.28,0.23,0.25,1,0.45,0.18,0.32
-0.07,0.32,0.41,0.22,0.49,0.07,0.11,0.06,0.05,0.41,0.05,-0.04,0.22,0.21,0.49,0.04,0.27,0.64,0.36,0.24,0.45,1,0.07,0.17
0.09,0.08,0.18,-0.01,-0.01,-0.04,0.09,0.20,0.11,0.05,0.06,-0.13,0.02,-0.18,0.11,0.13,0.04,0.02,0.15,0.11,0.18,0.07,1,0.06
0.18,0.30,0.16,0.25,0.35,0.25,0.52,0.08,0.15,0.19,0.08,0.24,0.22,0.29,0.15,0.24,-0.05,0.29,0.27,0.28,0.32,0.17,0.06,1
