1,0.04,0.05,0.02,0.11,0.22,0.07,0.06,0.24,0.20,0.21,0.40,0.23,0.38,0.14,0.17,-0.04,0.22
0.04,1,0.04,0.35,0.13,0.09,0.12,0.16,0.10,0.07,0.16,0.03,0.14,0.09,0.10,0.14,-0.02,0.08
0.05,0.04,1,0.02,0.25,0.13,0.18,0.08,0.14,0.06,0.17,0.06,0.05,0.14,0.08,0.73,0.07,0.06
0.02,0.35,0.02,1,0.20,0.13,0.10,0.14,0.25,0.07,0.18,0.03,0.02,0.09,0.23,0.13,0.06,0.09
0.11,0.13,0.25,0.20,1,0.53,0.32,0.38,0.36,0.26,0.44,0.09,0.14,0.06,0.35,0.34,0.03,0.35
0.22,0.09,0.13,0.13,0.53,1,0.41,0.09,0.18,0.43,0.44,0.06,0.05,0.30,0.41,0.31,-0.08,0.31
0.07,0.12,0.18,0.10,0.32,0.41,1,0.10,0.25,0.43,0.36,0.07,0.13,0.13,0.28,0.28,0.07,0.33
0.06,0.16,0.08,0.14,0.38,0.09,0.10,1,0.33,0.20,0.27,0.06,0.22,0.05,0.17,0.08,-0.01,0.23
0.24,0.10,0.14,0.25,0.36,0.18,0.25,0.33,1,0.46,0.41,0.40,0.23,0.17,0.17,0.22,0.07,0.24
0.20,0.07,0.06,0.07,0.26,0.43,0.43,0.20,0.46,1,0.61,0.16,0.12,0.34,0.35,0.26,-0.03,0.30
0.21,0.16,0.17,0.18,0.44,0.44,0.36,0.27,0.41,0.61,1,0.07,0.16,0.21,0.49,0.39,-0.01,0.34
0.40,0.03,0.06,0.03,0.09,0.06,0.07,0.06,0.40,0.16,0.07,1,0.31,0.16,0.10,0.05,0.08,0.05
0.23,0.14,0.05,0.02,0.14,0.05,0.13,0.22,0.23,0.12,0.16,0.31,1,0.28,0.09,0.08,0.08,0.14
0.38,0.09,0.14,0.09,0.06,0.30,0.13,0.05,0.17,0.34,0.21,0.16,0.28,1,0.27,0.22,0.00,0.09
0.14,0.10,0.08,0.23,0.35,0.41,0.28,0.17,0.17,0.35,0.49,0.10,0.09,0.27,1,0.32,-0.07,0.26
0.17,0.14,0.73,0.13,0.34,0.31,0.28,0.08,0.22,0.26,0.39,0.05,0.08,0.22,0.32,1,0.04,0.29
-0.04,-0.02,0.07,0.06,0.03,-0.08,0.07,-0.01,0.07,-0.03,-0.01,0.08,0.08,0.00,-0.07,0.04,1,-0.05
0.22,0.08,0.06,0.09,0.35,0.31,0.33,0.23,0.24,0.30,0.34,0.05,0.14,0.09,0.26,0.29,-0.05,1
