1,0.25,0.12,0.03,N/A,N/A,0.13,0.22,0.00,N/A,0.45,0.44,0.08,N/A,0.11,N/A,0.45,N/A,N/A,0.36,0.36,-0.01,-0.03,N/A,N/A,0.47,0.16,N/A,0.03,0.11,0.40,N/A,0.02,0.34,0.12,0.14,0.85,0.39
0.25,1,0.25,0.02,N/A,N/A,0.45,0.26,0.12,N/A,0.36,0.43,0.30,N/A,0.24,N/A,0.32,N/A,N/A,0.26,0.24,0.13,-0.00,N/A,N/A,0.22,0.13,N/A,0.37,-0.06,0.25,N/A,0.05,0.21,0.17,0.16,0.38,0.28
0.12,0.25,1,-0.05,N/A,N/A,0.16,0.21,0.06,N/A,0.29,0.25,0.05,N/A,0.07,N/A,0.24,N/A,N/A,0.15,0.21,0.05,0.08,N/A,N/A,0.14,0.19,N/A,0.06,0.03,0.35,N/A,-0.04,0.16,-0.07,0.17,0.23,0.16
0.03,0.02,-0.05,1,N/A,N/A,0.02,0.12,0.06,N/A,0.12,0.21,-0.01,N/A,0.12,N/A,0.09,N/A,N/A,0.10,0.06,0.03,0.04,N/A,N/A,0.16,0.04,N/A,-0.01,0.03,0.07,N/A,0.01,0.09,0.16,0.07,0.13,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.45,0.16,0.02,N/A,N/A,1,0.18,-0.01,N/A,0.29,0.35,0.74,N/A,0.19,N/A,0.23,N/A,N/A,0.19,0.15,0.05,0.00,N/A,N/A,0.17,-0.01,N/A,0.73,0.03,0.12,N/A,0.11,0.17,0.22,0.13,0.29,0.24
0.22,0.26,0.21,0.12,N/A,N/A,0.18,1,0.12,N/A,0.45,0.48,0.10,N/A,0.15,N/A,0.55,N/A,N/A,0.40,0.53,0.07,0.13,N/A,N/A,0.42,0.55,N/A,0.13,0.03,0.48,N/A,0.04,0.45,-0.02,0.01,0.41,0.43
0.00,0.12,0.06,0.06,N/A,N/A,-0.01,0.12,1,N/A,0.22,0.24,0.03,N/A,0.15,N/A,0.19,N/A,N/A,0.20,0.23,-0.00,0.20,N/A,N/A,0.11,0.13,N/A,-0.08,0.03,0.06,N/A,0.05,0.21,0.10,0.09,0.16,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.45,0.36,0.29,0.12,N/A,N/A,0.29,0.45,0.22,N/A,1,0.85,0.18,N/A,0.24,N/A,0.87,N/A,N/A,0.70,0.63,0.19,0.17,N/A,N/A,0.65,0.39,N/A,0.13,0.04,0.72,N/A,0.15,0.60,0.05,0.09,0.79,0.75
