1,0.41,0.22,0.41,N/A,0.22,0.23,0.07,-0.01,0.01,0.16,0.29,N/A,0.05,-0.03,0.48,-0.03,0.12,0.36,0.29,0.33,N/A,0.08,0.28,0.13,0.55,0.15,0.15,0.04,0.09,0.34,0.04,0.29,0.28,0.22,0.24
0.41,1,0.55,0.40,N/A,0.17,0.48,0.38,0.14,0.05,0.13,0.50,N/A,0.23,0.23,0.42,0.07,0.29,0.76,0.51,0.41,N/A,0.34,0.78,0.22,0.46,0.31,0.36,0.32,0.38,0.41,0.29,0.53,0.22,0.55,0.26
0.22,0.55,1,0.38,N/A,0.35,0.60,0.41,0.02,-0.02,0.13,0.22,N/A,0.29,0.25,0.45,0.05,0.34,0.49,0.69,0.23,N/A,0.57,0.57,0.58,0.39,0.39,0.18,0.26,0.34,0.27,0.40,0.55,0.15,0.53,0.14
0.41,0.40,0.38,1,N/A,0.52,0.45,0.18,0.02,-0.06,0.46,0.28,N/A,0.08,0.07,0.50,0.07,0.23,0.37,0.28,0.31,N/A,0.19,0.38,0.08,0.36,0.32,0.14,0.23,0.24,0.16,0.22,0.24,0.41,0.33,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.17,0.35,0.52,N/A,1,0.28,0.15,0.02,0.03,0.52,0.14,N/A,0.23,0.08,0.25,0.04,0.25,0.28,0.21,0.27,N/A,0.28,0.15,0.33,0.23,0.18,0.06,0.20,0.12,0.12,0.14,0.11,0.20,0.17,0.07
0.23,0.48,0.60,0.45,N/A,0.28,1,0.35,0.01,-0.01,0.18,0.06,N/A,0.20,0.16,0.56,0.11,0.30,0.43,0.47,0.15,N/A,0.37,0.56,0.39,0.50,0.58,0.19,0.34,0.30,0.21,0.14,0.45,0.19,0.68,0.16
0.07,0.38,0.41,0.18,N/A,0.15,0.35,1,0.04,-0.00,0.07,0.11,N/A,0.09,0.37,0.31,0.03,0.17,0.42,0.42,0.23,N/A,0.20,0.41,0.28,0.11,0.16,0.14,0.13,0.18,0.25,0.20,0.50,0.12,0.40,0.03
-0.01,0.14,0.02,0.02,N/A,0.02,0.01,0.04,1,-0.03,0.05,0.14,N/A,-0.04,0.09,0.01,-0.03,-0.06,0.12,0.02,0.02,N/A,-0.06,0.12,0.00,0.01,-0.01,0.04,-0.04,-0.05,0.18,-0.03,0.08,0.04,0.09,-0.07
0.01,0.05,-0.02,-0.06,N/A,0.03,-0.01,-0.00,-0.03,1,0.06,-0.12,N/A,0.02,0.15,0.06,-0.20,0.13,0.04,-0.01,0.03,N/A,0.08,0.05,-0.03,0.02,-0.04,-0.05,0.01,0.07,-0.02,0.01,-0.09,-0.04,-0.11,0.11
0.16,0.13,0.13,0.46,N/A,0.52,0.18,0.07,0.05,0.06,1,0.18,N/A,-0.00,0.05,0.22,0.07,0.24,0.24,0.19,0.13,N/A,0.21,0.14,0.12,0.14,0.07,0.05,0.14,0.21,0.02,0.12,0.15,0.17,0.11,0.04
0.29,0.50,0.22,0.28,N/A,0.14,0.06,0.11,0.14,-0.12,0.18,1,N/A,0.01,0.31,0.13,0.20,0.16,0.53,0.23,0.42,N/A,0.01,0.33,0.03,0.26,0.04,0.21,0.21,0.21,0.35,0.30,0.23,0.13,0.23,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.23,0.29,0.08,N/A,0.23,0.20,0.09,-0.04,0.02,-0.00,0.01,N/A,1,0.04,0.14,0.02,0.18,0.18,0.24,0.10,N/A,0.39,0.31,0.37,0.06,0.10,0.71,0.01,0.08,-0.03,0.04,0.09,0.02,0.10,0.02
-0.03,0.23,0.25,0.07,N/A,0.08,0.16,0.37,0.09,0.15,0.05,0.31,N/A,0.04,1,0.05,0.07,0.25,0.31,0.18,0.23,N/A,0.14,0.22,0.07,0.00,0.05,0.12,0.13,0.09,0.20,0.35,0.27,-0.02,0.22,0.07
0.48,0.42,0.45,0.50,N/A,0.25,0.56,0.31,0.01,0.06,0.22,0.13,N/A,0.14,0.05,1,0.05,0.18,0.39,0.52,0.29,N/A,0.20,0.39,0.34,0.42,0.35,0.24,0.15,0.33,0.27,0.10,0.50,0.12,0.35,0.18
-0.03,0.07,0.05,0.07,N/A,0.04,0.11,0.03,-0.03,-0.20,0.07,0.20,N/A,0.02,0.07,0.05,1,-0.07,0.25,0.09,0.11,N/A,0.10,0.17,0.01,0.04,0.02,-0.03,0.13,-0.05,-0.03,0.04,-0.07,0.05,0.12,-0.13
0.12,0.29,0.34,0.23,N/A,0.25,0.30,0.17,-0.06,0.13,0.24,0.16,N/A,0.18,0.25,0.18,-0.07,1,0.31,0.29,0.19,N/A,0.45,0.30,0.30,0.14,0.13,0.17,0.13,0.38,0.23,0.11,0.42,0.01,0.34,0.20
0.36,0.76,0.49,0.37,N/A,0.28,0.43,0.42,0.12,0.04,0.24,0.53,N/A,0.18,0.31,0.39,0.25,0.31,1,0.43,0.43,N/A,0.30,0.77,0.27,0.44,0.29,0.29,0.24,0.45,0.52,0.29,0.48,0.22,0.47,0.29
0.29,0.51,0.69,0.28,N/A,0.21,0.47,0.42,0.02,-0.01,0.19,0.23,N/A,0.24,0.18,0.52,0.09,0.29,0.43,1,0.26,N/A,0.42,0.45,0.46,0.29,0.21,0.23,0.28,0.31,0.18,0.12,0.51,0.17,0.53,0.09
0.33,0.41,0.23,0.31,N/A,0.27,0.15,0.23,0.02,0.03,0.13,0.42,N/A,0.10,0.23,0.29,0.11,0.19,0.43,0.26,1,N/A,0.08,0.29,0.10,0.15,0.07,0.27,0.19,0.35,0.40,0.18,0.23,0.19,0.18,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.34,0.57,0.19,N/A,0.28,0.37,0.20,-0.06,0.08,0.21,0.01,N/A,0.39,0.14,0.20,0.10,0.45,0.30,0.42,0.08,N/A,1,0.39,0.56,0.15,0.13,0.06,0.05,0.20,0.11,0.19,0.31,0.10,0.37,0.08
0.28,0.78,0.57,0.38,N/A,0.15,0.56,0.41,0.12,0.05,0.14,0.33,N/A,0.31,0.22,0.39,0.17,0.30,0.77,0.45,0.29,N/A,0.39,1,0.20,0.42,0.38,0.31,0.33,0.34,0.34,0.34,0.45,0.19,0.54,0.20
0.13,0.22,0.58,0.08,N/A,0.33,0.39,0.28,0.00,-0.03,0.12,0.03,N/A,0.37,0.07,0.34,0.01,0.30,0.27,0.46,0.10,N/A,0.56,0.20,1,0.36,0.14,0.14,-0.04,0.25,0.09,0.08,0.41,0.06,0.33,0.11
0.55,0.46,0.39,0.36,N/A,0.23,0.50,0.11,0.01,0.02,0.14,0.26,N/A,0.06,0.00,0.42,0.04,0.14,0.44,0.29,0.15,N/A,0.15,0.42,0.36,1,0.48,0.16,0.04,0.15,0.37,0.11,0.37,0.31,0.41,0.29
0.15,0.31,0.39,0.32,N/A,0.18,0.58,0.16,-0.01,-0.04,0.07,0.04,N/A,0.10,0.05,0.35,0.02,0.13,0.29,0.21,0.07,N/A,0.13,0.38,0.14,0.48,1,0.12,0.27,0.20,0.31,0.14,0.35,0.17,0.40,0.18
0.15,0.36,0.18,0.14,N/A,0.06,0.19,0.14,0.04,-0.05,0.05,0.21,N/A,0.71,0.12,0.24,-0.03,0.17,0.29,0.23,0.27,N/A,0.06,0.31,0.14,0.16,0.12,1,0.11,0.22,0.16,0.11,0.33,0.04,0.14,0.07
0.04,0.32,0.26,0.23,N/A,0.20,0.34,0.13,-0.04,0.01,0.14,0.21,N/A,0.01,0.13,0.15,0.13,0.13,0.24,0.28,0.19,N/A,0.05,0.33,-0.04,0.04,0.27,0.11,1,0.20,0.06,0.15,0.26,0.06,0.33,0.08
