1,0.24,0.09,0.37,0.29,0.26,0.27,0.00,0.29,0.76,0.38,0.51,0.49,0.19,0.05,0.06,0.09,0.12,0.35,0.22,0.15,0.51,0.59,0.01,-0.00,0.46,0.11,0.54,0.22,0.29,0.18,0.14,0.01
0.24,1,0.24,0.29,0.12,0.32,0.34,0.15,0.18,0.28,0.39,0.33,0.14,0.07,0.02,0.24,0.08,0.06,0.27,0.07,0.23,0.25,0.26,0.20,0.03,0.34,0.24,0.15,0.25,0.30,0.39,0.13,0.07
0.09,0.24,1,0.19,0.60,0.29,0.15,0.42,0.43,0.10,0.33,0.14,0.07,0.34,0.03,0.46,0.26,0.04,-0.00,0.07,0.25,0.26,0.14,0.24,0.12,0.24,0.24,0.09,0.10,0.45,0.30,0.07,0.36
0.37,0.29,0.19,1,0.20,0.15,0.16,0.10,0.32,0.35,0.20,0.25,0.27,0.25,0.06,0.16,0.07,-0.03,0.23,0.03,0.18,0.37,0.30,-0.04,0.10,0.34,-0.01,0.20,0.20,0.33,0.38,0.09,0.14
0.29,0.12,0.60,0.20,1,0.32,0.22,0.38,0.41,0.27,0.29,0.16,0.20,0.28,0.03,0.23,0.21,0.05,0.26,0.10,0.24,0.43,0.26,0.09,0.08,0.32,0.14,0.21,0.17,0.36,0.26,0.14,0.24
0.26,0.32,0.29,0.15,0.32,1,0.27,0.18,0.30,0.24,0.58,0.17,-0.09,0.15,0.04,0.24,0.26,0.15,0.11,0.18,0.13,0.14,0.24,0.17,0.05,0.31,0.07,0.18,0.07,0.22,0.29,0.11,0.20
0.27,0.34,0.15,0.16,0.22,0.27,1,0.08,0.17,0.25,0.21,0.27,0.06,0.12,0.03,0.13,0.05,0.03,0.20,0.12,0.11,0.21,0.23,0.06,-0.04,0.13,0.18,0.21,0.10,0.25,0.19,0.10,0.06
0.00,0.15,0.42,0.10,0.38,0.18,0.08,1,0.27,0.07,0.24,-0.05,-0.11,0.24,0.02,0.33,0.29,0.15,0.08,0.14,0.14,-0.04,0.11,0.31,0.33,0.17,0.10,0.03,0.08,0.25,0.39,0.11,0.23
0.29,0.18,0.43,0.32,0.41,0.30,0.17,0.27,1,0.37,0.29,0.37,0.30,0.39,0.06,0.34,0.21,0.09,0.21,0.28,0.32,0.35,0.30,0.12,0.01,0.39,0.12,0.23,0.23,0.38,0.24,0.16,0.23
0.76,0.28,0.10,0.35,0.27,0.24,0.25,0.07,0.37,1,0.31,0.47,0.41,0.18,0.05,0.12,0.09,0.09,0.54,0.23,0.15,0.49,0.49,0.01,-0.01,0.41,0.18,0.51,0.24,0.27,0.15,0.17,0.03
0.38,0.39,0.33,0.20,0.29,0.58,0.21,0.24,0.29,0.31,1,0.31,0.06,0.15,0.04,0.32,0.24,0.26,0.20,0.31,0.09,0.18,0.35,0.61,0.27,0.23,0.19,0.21,0.06,0.26,0.13,0.22,0.18
0.51,0.33,0.14,0.25,0.16,0.17,0.27,-0.05,0.37,0.47,0.31,1,0.46,0.21,0.03,0.14,0.10,0.03,0.47,0.12,0.20,0.51,0.50,0.08,-0.02,0.34,0.33,0.37,0.43,0.28,0.15,0.28,0.05
0.49,0.14,0.07,0.27,0.20,-0.09,0.06,-0.11,0.30,0.41,0.06,0.46,1,0.17,-0.01,0.01,0.06,0.06,0.24,0.10,0.30,0.59,0.18,0.03,-0.05,0.28,0.05,0.44,0.14,0.31,0.06,0.12,0.14
0.19,0.07,0.34,0.25,0.28,0.15,0.12,0.24,0.39,0.18,0.15,0.21,0.17,1,0.01,0.19,0.21,0.16,0.12,0.10,0.06,0.27,0.18,0.11,-0.01,0.27,0.08,0.07,0.12,0.38,0.18,0.11,0.20
