1,0.08,N/A,0.19,0.06,N/A,0.04,0.03,-0.08,-0.02,0.21,-0.10
0.08,1,N/A,0.10,0.09,N/A,0.09,0.10,0.12,-0.01,0.06,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,0.10,N/A,1,0.45,N/A,0.02,0.18,0.04,-0.03,0.26,0.10
0.06,0.09,N/A,0.45,1,N/A,0.01,0.43,0.19,-0.01,0.12,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.09,N/A,0.02,0.01,N/A,1,0.00,-0.05,-0.01,0.01,0.02
0.03,0.10,N/A,0.18,0.43,N/A,0.00,1,0.08,0.01,0.12,0.08
-0.08,0.12,N/A,0.04,0.19,N/A,-0.05,0.08,1,0.15,-0.12,-0.02
-0.02,-0.01,N/A,-0.03,-0.01,N/A,-0.01,0.01,0.15,1,-0.03,0.03
0.21,0.06,N/A,0.26,0.12,N/A,0.01,0.12,-0.12,-0.03,1,-0.08
-0.10,0.25,N/A,0.10,0.13,N/A,0.02,0.08,-0.02,0.03,-0.08,1
