1,0.04,0.12,0.10,0.16,0.33,0.23
0.04,1,0.21,0.14,0.32,0.25,-0.08
0.12,0.21,1,0.02,0.13,0.18,0.14
0.10,0.14,0.02,1,0.38,0.31,0.17
0.16,0.32,0.13,0.38,1,0.29,0.21
0.33,0.25,0.18,0.31,0.29,1,0.13
0.23,-0.08,0.14,0.17,0.21,0.13,1
