1,0.36,0.26,0.36,0.34,0.03,0.38,0.17,0.31,0.25,0.03,N/A,0.35,0.17,0.12
0.36,1,0.32,0.40,0.35,0.24,0.26,0.28,0.21,0.39,0.20,N/A,0.46,0.42,0.14
0.26,0.32,1,0.42,0.18,0.02,0.38,0.11,0.32,0.11,0.12,N/A,0.37,0.16,0.12
0.36,0.40,0.42,1,0.41,0.41,0.64,0.10,0.31,0.39,0.21,N/A,0.63,0.39,0.27
0.34,0.35,0.18,0.41,1,0.21,0.40,0.52,0.54,0.50,0.24,N/A,0.49,0.43,0.21
0.03,0.24,0.02,0.41,0.21,1,0.13,0.20,0.02,0.24,0.31,N/A,0.25,0.30,0.21
0.38,0.26,0.38,0.64,0.40,0.13,1,0.25,0.24,0.24,0.15,N/A,0.35,0.19,0.19
0.17,0.28,0.11,0.10,0.52,0.20,0.25,1,0.13,0.32,0.21,N/A,0.19,0.26,0.06
0.31,0.21,0.32,0.31,0.54,0.02,0.24,0.13,1,0.34,0.04,N/A,0.50,0.39,0.06
0.25,0.39,0.11,0.39,0.50,0.24,0.24,0.32,0.34,1,0.22,N/A,0.50,0.74,0.18
0.03,0.20,0.12,0.21,0.24,0.31,0.15,0.21,0.04,0.22,1,N/A,0.30,0.22,-0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,0.46,0.37,0.63,0.49,0.25,0.35,0.19,0.50,0.50,0.30,N/A,1,0.53,0.19
0.17,0.42,0.16,0.39,0.43,0.30,0.19,0.26,0.39,0.74,0.22,N/A,0.53,1,0.30
0.12,0.14,0.12,0.27,0.21,0.21,0.19,0.06,0.06,0.18,-0.06,N/A,0.19,0.30,1
