1,0.11,0.19,0.50,0.40,-0.03,0.13,0.28,0.44,0.09,0.05,0.29,0.09,0.03,0.06,0.19,0.05,0.27,N/A,N/A,0.28,0.45,0.13,-0.01,0.37,0.30,0.22,0.14,0.32,N/A,0.42,0.19,0.14,0.26,0.39,0.04,0.15,N/A,0.17,0.22,N/A,0.34,N/A,0.01
0.11,1,0.04,0.15,0.26,0.10,0.01,0.08,0.26,0.08,0.07,0.06,0.14,-0.00,0.33,0.30,-0.11,0.15,N/A,N/A,0.08,0.21,-0.15,0.15,0.11,0.20,0.19,0.20,0.33,N/A,0.20,0.05,0.15,0.04,0.15,0.08,0.10,N/A,0.14,0.36,N/A,0.15,N/A,0.21
0.19,0.04,1,0.19,0.49,-0.00,0.14,0.29,0.18,0.14,0.08,0.23,0.48,0.18,0.14,0.24,0.04,0.21,N/A,N/A,0.42,0.27,-0.02,0.05,0.25,0.32,0.41,0.16,0.16,N/A,0.25,0.32,0.39,0.21,0.33,0.36,0.33,N/A,0.22,-0.03,N/A,0.32,N/A,0.33
0.50,0.15,0.19,1,0.40,-0.05,0.23,0.22,0.46,0.09,0.15,0.19,0.31,0.09,-0.00,0.16,0.12,0.55,N/A,N/A,0.24,0.49,0.09,0.11,0.27,0.17,0.31,0.20,0.18,N/A,0.44,0.32,0.26,0.18,0.31,0.18,0.13,N/A,0.22,0.06,N/A,0.28,N/A,0.15
0.40,0.26,0.49,0.40,1,-0.02,0.27,0.19,0.36,0.37,0.29,0.47,0.51,0.03,0.16,0.36,0.15,0.26,N/A,N/A,0.48,0.59,0.13,0.09,0.48,0.31,0.51,0.35,0.31,N/A,0.47,0.43,0.48,0.29,0.46,0.40,0.29,N/A,0.19,0.06,N/A,0.44,N/A,0.35
-0.03,0.10,-0.00,-0.05,-0.02,1,0.14,0.05,0.01,0.04,0.03,0.03,-0.11,-0.04,-0.08,0.15,-0.05,-0.02,N/A,N/A,0.01,0.01,-0.06,-0.04,-0.07,-0.07,0.11,0.10,0.16,N/A,-0.03,0.06,0.07,0.02,0.04,0.03,0.17,N/A,0.10,0.02,N/A,0.03,N/A,0.03
0.13,0.01,0.14,0.23,0.27,0.14,1,0.00,0.16,-0.05,0.17,0.13,0.18,0.05,0.01,0.07,0.01,-0.00,N/A,N/A,0.17,0.16,-0.05,0.04,0.17,0.02,0.11,0.01,0.17,N/A,0.22,0.22,0.18,0.19,0.23,0.09,0.14,N/A,0.17,0.07,N/A,0.23,N/A,0.06
0.28,0.08,0.29,0.22,0.19,0.05,0.00,1,0.26,-0.01,0.11,0.30,0.13,0.07,0.03,0.11,0.01,0.18,N/A,N/A,0.28,0.20,0.02,0.06,0.12,0.11,0.11,0.17,0.13,N/A,0.26,0.28,0.22,0.23,0.32,0.15,0.14,N/A,0.16,0.13,N/A,0.29,N/A,0.12
0.44,0.26,0.18,0.46,0.36,0.01,0.16,0.26,1,0.11,0.15,0.28,0.13,0.01,0.16,0.20,-0.03,0.52,N/A,N/A,0.24,0.51,-0.01,0.12,0.21,0.21,0.12,0.28,0.21,N/A,0.58,0.20,0.16,0.27,0.41,0.09,0.08,N/A,0.14,0.23,N/A,0.34,N/A,0.09
0.09,0.08,0.14,0.09,0.37,0.04,-0.05,-0.01,0.11,1,0.26,0.49,0.25,-0.00,0.14,0.41,0.02,0.18,N/A,N/A,0.18,0.23,0.16,0.22,0.24,0.19,0.36,0.59,0.19,N/A,0.15,0.11,0.30,0.02,0.14,0.40,0.30,N/A,0.24,0.07,N/A,0.13,N/A,0.19
0.05,0.07,0.08,0.15,0.29,0.03,0.17,0.11,0.15,0.26,1,0.54,0.08,0.04,0.02,0.14,0.11,0.06,N/A,N/A,0.28,0.16,0.03,0.04,0.22,0.31,0.37,0.29,0.12,N/A,0.22,0.47,0.18,0.34,0.39,0.19,0.39,N/A,0.19,0.17,N/A,0.40,N/A,0.28
0.29,0.06,0.23,0.19,0.47,0.03,0.13,0.30,0.28,0.49,0.54,1,0.19,-0.09,-0.05,0.30,0.13,0.26,N/A,N/A,0.37,0.39,0.10,0.08,0.44,0.32,0.37,0.38,0.21,N/A,0.32,0.26,0.39,0.18,0.32,0.32,0.25,N/A,0.32,0.19,N/A,0.31,N/A,0.30
0.09,0.14,0.48,0.31,0.51,-0.11,0.18,0.13,0.13,0.25,0.08,0.19,1,0.02,0.31,0.30,0.05,0.07,N/A,N/A,0.43,0.33,0.00,0.13,0.22,0.35,0.48,0.08,0.26,N/A,0.24,0.22,0.48,0.09,0.21,0.47,0.24,N/A,0.21,-0.06,N/A,0.21,N/A,0.43
0.03,-0.00,0.18,0.09,0.03,-0.04,0.05,0.07,0.01,-0.00,0.04,-0.09,0.02,1,0.02,-0.05,0.13,0.00,N/A,N/A,-0.09,0.15,-0.05,-0.02,0.04,0.04,0.06,0.10,0.04,N/A,0.03,0.09,-0.08,-0.00,0.05,0.01,0.05,N/A,0.03,-0.04,N/A,0.05,N/A,-0.06
0.06,0.33,0.14,-0.00,0.16,-0.08,0.01,0.03,0.16,0.14,0.02,-0.05,0.31,0.02,1,0.25,-0.14,0.04,N/A,N/A,0.11,-0.02,-0.06,0.06,-0.03,0.20,0.18,0.14,0.13,N/A,0.21,0.04,0.06,0.10,0.13,0.17,0.07,N/A,0.03,-0.02,N/A,0.12,N/A,0.14
0.19,0.30,0.24,0.16,0.36,0.15,0.07,0.11,0.20,0.41,0.14,0.30,0.30,-0.05,0.25,1,-0.16,0.19,N/A,N/A,0.17,0.22,0.07,0.06,0.26,0.19,0.38,0.37,0.39,N/A,0.35,0.21,0.32,0.14,0.26,0.36,0.27,N/A,0.23,0.04,N/A,0.25,N/A,0.36
0.05,-0.11,0.04,0.12,0.15,-0.05,0.01,0.01,-0.03,0.02,0.11,0.13,0.05,0.13,-0.14,-0.16,1,0.22,N/A,N/A,0.07,0.20,0.10,-0.02,0.20,0.01,0.01,0.18,-0.06,N/A,0.05,-0.02,0.18,-0.03,0.03,0.09,0.03,N/A,0.21,0.11,N/A,0.04,N/A,-0.01
0.27,0.15,0.21,0.55,0.26,-0.02,-0.00,0.18,0.52,0.18,0.06,0.26,0.07,0.00,0.04,0.19,0.22,1,N/A,N/A,0.11,0.28,0.04,0.11,0.12,0.12,0.18,0.21,0.21,N/A,0.40,0.07,0.29,-0.00,0.12,0.20,0.08,N/A,0.21,0.08,N/A,0.08,N/A,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,0.08,0.42,0.24,0.48,0.01,0.17,0.28,0.24,0.18,0.28,0.37,0.43,-0.09,0.11,0.17,0.07,0.11,N/A,N/A,1,0.25,0.06,0.12,0.26,0.41,0.33,0.09,0.19,N/A,0.29,0.42,0.39,0.36,0.44,0.46,0.30,N/A,0.24,-0.03,N/A,0.44,N/A,0.43
