1,0.03,0.05,-0.00,0.13,0.16,0.33,-0.03,0.02,0.07,0.16,0.12,0.26,0.14,0.01,0.01,0.22,0.18,-0.01,0.25,-0.14
0.03,1,0.14,0.03,0.05,0.02,0.08,0.15,0.05,0.02,0.04,0.08,0.04,0.04,0.06,0.02,0.01,0.03,0.23,0.01,0.09
0.05,0.14,1,0.17,0.27,0.24,0.24,0.21,0.36,0.09,0.37,0.55,0.27,0.02,0.46,0.08,0.29,0.23,0.23,0.11,0.45
-0.00,0.03,0.17,1,-0.01,0.27,0.15,0.08,0.14,0.01,0.73,0.04,0.15,0.18,-0.01,0.13,0.08,0.15,0.03,0.11,0.15
0.13,0.05,0.27,-0.01,1,-0.01,0.09,0.14,0.06,0.19,0.07,0.22,0.21,0.01,0.08,0.09,0.18,0.09,0.15,0.01,0.30
0.16,0.02,0.24,0.27,-0.01,1,0.20,0.10,0.22,0.14,0.34,0.12,0.14,0.14,0.01,0.13,0.10,0.07,0.09,0.21,0.03
0.33,0.08,0.24,0.15,0.09,0.20,1,0.01,0.13,0.17,0.26,0.28,0.22,0.03,0.09,0.09,0.38,0.18,0.09,0.24,0.15
-0.03,0.15,0.21,0.08,0.14,0.10,0.01,1,0.01,0.24,0.03,0.23,0.29,0.17,0.09,-0.01,0.17,0.18,0.25,0.07,0.35
0.02,0.05,0.36,0.14,0.06,0.22,0.13,0.01,1,0.16,0.35,0.12,0.13,-0.12,0.09,0.18,0.13,0.04,0.20,0.12,0.12
0.07,0.02,0.09,0.01,0.19,0.14,0.17,0.24,0.16,1,-0.00,0.22,0.03,0.10,0.03,-0.03,0.14,0.08,0.30,0.05,0.11
0.16,0.04,0.37,0.73,0.07,0.34,0.26,0.03,0.35,-0.00,1,0.12,0.11,0.11,-0.01,0.04,0.20,0.16,0.05,0.14,0.12
0.12,0.08,0.55,0.04,0.22,0.12,0.28,0.23,0.12,0.22,0.12,1,0.29,0.04,0.57,0.03,0.36,0.21,0.44,0.13,0.32
0.26,0.04,0.27,0.15,0.21,0.14,0.22,0.29,0.13,0.03,0.11,0.29,1,0.27,0.25,0.15,0.53,0.30,0.05,0.39,0.19
0.14,0.04,0.02,0.18,0.01,0.14,0.03,0.17,-0.12,0.10,0.11,0.04,0.27,1,-0.14,0.00,0.15,0.05,-0.03,-0.03,0.11
0.01,0.06,0.46,-0.01,0.08,0.01,0.09,0.09,0.09,0.03,-0.01,0.57,0.25,-0.14,1,0.10,0.19,0.28,0.14,0.08,0.29
0.01,0.02,0.08,0.13,0.09,0.13,0.09,-0.01,0.18,-0.03,0.04,0.03,0.15,0.00,0.10,1,0.24,0.21,0.02,0.06,0.09
0.22,0.01,0.29,0.08,0.18,0.10,0.38,0.17,0.13,0.14,0.20,0.36,0.53,0.15,0.19,0.24,1,0.40,0.18,0.28,0.19
0.18,0.03,0.23,0.15,0.09,0.07,0.18,0.18,0.04,0.08,0.16,0.21,0.30,0.05,0.28,0.21,0.40,1,0.09,0.19,0.27
-0.01,0.23,0.23,0.03,0.15,0.09,0.09,0.25,0.20,0.30,0.05,0.44,0.05,-0.03,0.14,0.02,0.18,0.09,1,0.05,0.20
0.25,0.01,0.11,0.11,0.01,0.21,0.24,0.07,0.12,0.05,0.14,0.13,0.39,-0.03,0.08,0.06,0.28,0.19,0.05,1,0.14
-0.14,0.09,0.45,0.15,0.30,0.03,0.15,0.35,0.12,0.11,0.12,0.32,0.19,0.11,0.29,0.09,0.19,0.27,0.20,0.14,1
