1,0.21,0.51,0.08,0.42,N/A,0.72,0.10,0.17,0.22,0.07,0.53,0.23,0.36,0.11,0.14,0.23,0.15,N/A,0.29,N/A,0.30
0.21,1,0.20,0.11,0.32,N/A,0.24,0.27,0.44,0.28,-0.01,0.33,0.08,0.41,0.18,-0.09,0.41,0.08,N/A,0.48,N/A,0.15
0.51,0.20,1,0.08,0.43,N/A,0.44,0.09,0.13,0.31,-0.05,0.47,0.22,0.29,0.08,0.10,0.24,0.11,N/A,0.34,N/A,0.23
0.08,0.11,0.08,1,0.28,N/A,0.09,0.07,0.19,0.07,0.12,0.08,0.04,0.24,0.11,-0.01,0.12,0.16,N/A,0.26,N/A,0.05
0.42,0.32,0.43,0.28,1,N/A,0.38,0.10,0.24,0.09,0.14,0.35,0.20,0.48,0.08,0.05,0.22,0.15,N/A,0.48,N/A,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.72,0.24,0.44,0.09,0.38,N/A,1,0.14,0.12,0.20,-0.01,0.59,0.32,0.36,0.11,0.07,0.29,0.15,N/A,0.20,N/A,0.33
0.10,0.27,0.09,0.07,0.10,N/A,0.14,1,0.29,0.19,0.03,0.20,0.06,0.29,0.17,-0.05,0.45,0.15,N/A,0.17,N/A,0.13
0.17,0.44,0.13,0.19,0.24,N/A,0.12,0.29,1,0.12,0.14,0.16,0.30,0.33,0.06,-0.01,0.25,0.10,N/A,0.53,N/A,0.05
0.22,0.28,0.31,0.07,0.09,N/A,0.20,0.19,0.12,1,-0.14,0.22,0.09,0.12,0.07,0.06,0.41,0.16,N/A,0.23,N/A,0.07
0.07,-0.01,-0.05,0.12,0.14,N/A,-0.01,0.03,0.14,-0.14,1,0.18,0.06,0.17,0.03,-0.05,0.08,0.06,N/A,0.15,N/A,0.17
0.53,0.33,0.47,0.08,0.35,N/A,0.59,0.20,0.16,0.22,0.18,1,0.19,0.37,0.19,-0.00,0.53,0.11,N/A,0.19,N/A,0.15
0.23,0.08,0.22,0.04,0.20,N/A,0.32,0.06,0.30,0.09,0.06,0.19,1,0.19,0.08,-0.05,0.06,-0.06,N/A,0.29,N/A,0.19
0.36,0.41,0.29,0.24,0.48,N/A,0.36,0.29,0.33,0.12,0.17,0.37,0.19,1,0.26,0.11,0.32,0.21,N/A,0.47,N/A,0.19
0.11,0.18,0.08,0.11,0.08,N/A,0.11,0.17,0.06,0.07,0.03,0.19,0.08,0.26,1,-0.03,0.28,0.19,N/A,0.16,N/A,0.16
0.14,-0.09,0.10,-0.01,0.05,N/A,0.07,-0.05,-0.01,0.06,-0.05,-0.00,-0.05,0.11,-0.03,1,-0.06,0.03,N/A,-0.00,N/A,0.05
0.23,0.41,0.24,0.12,0.22,N/A,0.29,0.45,0.25,0.41,0.08,0.53,0.06,0.32,0.28,-0.06,1,0.17,N/A,0.30,N/A,0.17
0.15,0.08,0.11,0.16,0.15,N/A,0.15,0.15,0.10,0.16,0.06,0.11,-0.06,0.21,0.19,0.03,0.17,1,N/A,0.14,N/A,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.29,0.48,0.34,0.26,0.48,N/A,0.20,0.17,0.53,0.23,0.15,0.19,0.29,0.47,0.16,-0.00,0.30,0.14,N/A,1,N/A,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.30,0.15,0.23,0.05,0.07,N/A,0.33,0.13,0.05,0.07,0.17,0.15,0.19,0.19,0.16,0.05,0.17,0.25,N/A,0.10,N/A,1
