1,0.15,0.33,0.11,N/A,0.72,0.39,0.10,0.15,0.26,0.16,N/A,-0.01,0.23,N/A,0.32,0.13,0.52,0.33,0.19
0.15,1,0.04,-0.05,N/A,0.27,0.10,0.15,0.10,0.05,0.11,N/A,0.21,0.03,N/A,0.12,0.01,0.11,0.09,0.06
0.33,0.04,1,0.20,N/A,0.26,0.05,0.05,-0.04,0.30,0.01,N/A,-0.09,0.10,N/A,0.09,0.11,0.09,0.11,-0.00
0.11,-0.05,0.20,1,N/A,0.16,0.15,0.02,0.03,-0.04,0.27,N/A,0.19,0.26,N/A,-0.03,0.13,-0.03,0.02,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.72,0.27,0.26,0.16,N/A,1,0.32,0.18,0.12,0.29,0.25,N/A,0.14,0.25,N/A,0.24,0.02,0.49,0.32,0.16
0.39,0.10,0.05,0.15,N/A,0.32,1,0.01,0.10,-0.02,0.03,N/A,0.04,0.24,N/A,0.12,0.09,0.11,0.14,0.09
0.10,0.15,0.05,0.02,N/A,0.18,0.01,1,0.12,0.03,0.02,N/A,-0.02,-0.00,N/A,0.16,0.00,-0.01,-0.09,0.11
0.15,0.10,-0.04,0.03,N/A,0.12,0.10,0.12,1,0.01,0.08,N/A,0.05,0.08,N/A,0.02,-0.01,0.34,0.02,0.07
0.26,0.05,0.30,-0.04,N/A,0.29,-0.02,0.03,0.01,1,0.01,N/A,-0.04,0.11,N/A,-0.02,-0.05,0.29,0.18,0.07
0.16,0.11,0.01,0.27,N/A,0.25,0.03,0.02,0.08,0.01,1,N/A,0.47,0.32,N/A,0.07,0.06,0.22,0.14,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.21,-0.09,0.19,N/A,0.14,0.04,-0.02,0.05,-0.04,0.47,N/A,1,0.03,N/A,-0.01,0.15,0.01,0.08,0.05
0.23,0.03,0.10,0.26,N/A,0.25,0.24,-0.00,0.08,0.11,0.32,N/A,0.03,1,N/A,0.09,0.03,0.16,0.23,0.39
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.32,0.12,0.09,-0.03,N/A,0.24,0.12,0.16,0.02,-0.02,0.07,N/A,-0.01,0.09,N/A,1,0.08,0.09,0.19,0.17
0.13,0.01,0.11,0.13,N/A,0.02,0.09,0.00,-0.01,-0.05,0.06,N/A,0.15,0.03,N/A,0.08,1,-0.05,0.10,0.12
0.52,0.11,0.09,-0.03,N/A,0.49,0.11,-0.01,0.34,0.29,0.22,N/A,0.01,0.16,N/A,0.09,-0.05,1,0.21,0.14
0.33,0.09,0.11,0.02,N/A,0.32,0.14,-0.09,0.02,0.18,0.14,N/A,0.08,0.23,N/A,0.19,0.10,0.21,1,0.13
0.19,0.06,-0.00,0.04,N/A,0.16,0.09,0.11,0.07,0.07,0.12,N/A,0.05,0.39,N/A,0.17,0.12,0.14,0.13,1
