1,-0.07,0.29,0.16,0.28,0.25,0.09,0.11,0.16
-0.07,1,0.15,0.23,0.24,0.22,0.14,0.05,0.23
0.29,0.15,1,0.11,0.28,0.12,0.18,0.18,0.32
0.16,0.23,0.11,1,0.46,0.59,0.21,0.24,0.47
0.28,0.24,0.28,0.46,1,0.58,0.39,0.37,0.69
0.25,0.22,0.12,0.59,0.58,1,0.31,0.30,0.57
0.09,0.14,0.18,0.21,0.39,0.31,1,0.17,0.32
0.11,0.05,0.18,0.24,0.37,0.30,0.17,1,0.33
0.16,0.23,0.32,0.47,0.69,0.57,0.32,0.33,1
