1,N/A,0.81,0.85,0.39,N/A,0.89,0.93,0.12,0.12,N/A,0.19,N/A,N/A,0.83,0.81,0.69,0.16,0.96,0.10,0.22,0.94,0.20,0.92,0.33,0.27,N/A,0.22,0.48,0.91,0.26,0.73,0.46,0.27,0.89,0.77,N/A,0.91,0.23,0.78,0.11,0.32,N/A,0.40,0.92,0.94,0.18,N/A,0.49
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.81,N/A,1,0.71,0.30,N/A,0.77,0.76,0.17,0.14,N/A,0.28,N/A,N/A,0.72,0.97,0.65,0.14,0.82,0.11,0.11,0.78,0.15,0.75,0.27,0.29,N/A,0.11,0.48,0.74,0.22,0.64,0.31,0.22,0.73,0.68,N/A,0.72,0.25,0.66,0.12,0.24,N/A,0.33,0.75,0.80,0.10,N/A,0.41
0.85,N/A,0.71,1,0.43,N/A,0.74,0.80,0.09,0.14,N/A,0.30,N/A,N/A,0.67,0.71,0.72,0.12,0.84,0.05,0.18,0.79,0.16,0.71,0.32,0.22,N/A,0.18,0.43,0.80,0.31,0.73,0.53,0.32,0.75,0.81,N/A,0.67,0.15,0.93,0.22,0.36,N/A,0.36,0.76,0.78,0.14,N/A,0.55
0.39,N/A,0.30,0.43,1,N/A,0.30,0.37,0.09,0.09,N/A,0.33,N/A,N/A,0.29,0.31,0.44,0.06,0.36,0.05,0.03,0.38,0.09,0.26,0.11,0.16,N/A,0.03,0.30,0.39,0.13,0.48,0.35,0.25,0.26,0.49,N/A,0.23,0.07,0.39,0.16,0.22,N/A,0.26,0.35,0.35,0.19,N/A,0.44
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.89,N/A,0.77,0.74,0.30,N/A,1,0.83,0.05,0.12,N/A,0.15,N/A,N/A,0.83,0.78,0.59,0.16,0.87,0.06,0.19,0.85,0.06,0.91,0.27,0.42,N/A,0.19,0.51,0.84,0.17,0.56,0.42,0.18,0.89,0.58,N/A,0.90,0.19,0.69,0.07,0.22,N/A,0.37,0.89,0.88,0.08,N/A,0.47
0.93,N/A,0.76,0.80,0.37,N/A,0.83,1,0.07,0.15,N/A,0.23,N/A,N/A,0.77,0.77,0.68,0.15,0.92,0.12,0.21,0.92,0.23,0.86,0.30,0.27,N/A,0.21,0.49,0.88,0.25,0.69,0.41,0.57,0.83,0.74,N/A,0.85,0.20,0.72,0.08,0.43,N/A,0.46,0.86,0.91,0.17,N/A,0.41
0.12,N/A,0.17,0.09,0.09,N/A,0.05,0.07,1,0.02,N/A,-0.02,N/A,N/A,0.10,0.12,0.18,0.09,0.10,0.18,0.04,0.06,0.05,0.00,0.14,0.08,N/A,0.04,0.05,0.11,0.07,0.20,0.10,0.05,0.01,0.21,N/A,0.01,0.12,0.16,0.03,0.15,N/A,0.02,0.02,0.13,0.21,N/A,0.02
0.12,N/A,0.14,0.14,0.09,N/A,0.12,0.15,0.02,1,N/A,-0.08,N/A,N/A,0.13,0.19,0.25,0.12,0.11,-0.04,0.17,0.13,-0.02,0.05,0.24,0.06,N/A,0.17,0.10,0.15,0.14,0.24,0.07,0.21,0.12,0.19,N/A,0.03,0.07,0.12,0.00,0.19,N/A,0.25,0.07,0.18,0.14,N/A,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,N/A,0.28,0.30,0.33,N/A,0.15,0.23,-0.02,-0.08,N/A,1,N/A,N/A,0.15,0.25,0.24,-0.10,0.24,0.23,-0.06,0.18,0.10,0.15,0.01,0.02,N/A,-0.06,0.41,0.18,0.09,0.25,0.11,0.20,0.10,0.34,N/A,0.09,0.08,0.29,0.18,0.03,N/A,0.09,0.18,0.15,-0.04,N/A,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.83,N/A,0.72,0.67,0.29,N/A,0.83,0.77,0.10,0.13,N/A,0.15,N/A,N/A,1,0.75,0.67,0.13,0.81,0.10,0.12,0.80,0.06,0.84,0.25,0.50,N/A,0.12,0.41,0.80,0.21,0.53,0.36,0.14,0.78,0.58,N/A,0.83,0.18,0.62,0.07,0.38,N/A,0.40,0.82,0.89,0.16,N/A,0.38
0.81,N/A,0.97,0.71,0.31,N/A,0.78,0.77,0.12,0.19,N/A,0.25,N/A,N/A,0.75,1,0.66,0.14,0.83,0.08,0.12,0.78,0.10,0.77,0.27,0.34,N/A,0.12,0.44,0.74,0.20,0.61,0.33,0.22,0.73,0.65,N/A,0.74,0.23,0.65,0.12,0.22,N/A,0.37,0.77,0.83,0.08,N/A,0.39
0.69,N/A,0.65,0.72,0.44,N/A,0.59,0.68,0.18,0.25,N/A,0.24,N/A,N/A,0.67,0.66,1,0.19,0.69,0.07,0.14,0.66,0.30,0.51,0.34,0.45,N/A,0.14,0.39,0.69,0.31,0.75,0.39,0.38,0.51,0.85,N/A,0.45,0.27,0.67,0.11,0.39,N/A,0.39,0.59,0.70,0.15,N/A,0.41
