N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.32,0.31,0.09,0.18,0.25,N/A,0.26,0.25,0.34,0.15,N/A
N/A,0.32,1,0.36,0.29,0.37,0.23,N/A,0.26,0.23,0.40,0.12,N/A
N/A,0.31,0.36,1,0.09,0.19,0.15,N/A,0.08,0.15,0.42,0.17,N/A
N/A,0.09,0.29,0.09,1,0.40,0.16,N/A,0.14,0.16,0.48,0.21,N/A
N/A,0.18,0.37,0.19,0.40,1,0.02,N/A,0.06,0.02,0.50,0.25,N/A
N/A,0.25,0.23,0.15,0.16,0.02,1,N/A,0.26,1.00,0.24,0.26,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.26,0.26,0.08,0.14,0.06,0.26,N/A,1,0.26,0.15,0.10,N/A
N/A,0.25,0.23,0.15,0.16,0.02,1.00,N/A,0.26,1,0.24,0.26,N/A
N/A,0.34,0.40,0.42,0.48,0.50,0.24,N/A,0.15,0.24,1,0.43,N/A
N/A,0.15,0.12,0.17,0.21,0.25,0.26,N/A,0.10,0.26,0.43,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
