N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.12,0.23,N/A,-0.03,0.17,0.06,0.04,0.16,0.25,0.21,0.11,N/A,0.03,N/A,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.12,N/A,1,-0.06,N/A,0.15,0.05,0.29,0.05,0.08,0.22,0.15,0.13,N/A,0.01,N/A,0.16
N/A,0.23,N/A,-0.06,1,N/A,0.00,-0.00,0.07,0.05,0.16,-0.02,0.11,0.08,N/A,-0.07,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.03,N/A,0.15,0.00,N/A,1,0.15,0.25,0.01,0.32,0.14,0.08,0.08,N/A,-0.01,N/A,0.02
N/A,0.17,N/A,0.05,-0.00,N/A,0.15,1,0.16,0.26,0.42,0.17,0.04,-0.00,N/A,0.10,N/A,0.07
N/A,0.06,N/A,0.29,0.07,N/A,0.25,0.16,1,0.08,0.26,0.08,0.21,0.15,N/A,0.05,N/A,0.53
N/A,0.04,N/A,0.05,0.05,N/A,0.01,0.26,0.08,1,0.20,0.02,0.13,0.29,N/A,-0.01,N/A,-0.10
N/A,0.16,N/A,0.08,0.16,N/A,0.32,0.42,0.26,0.20,1,0.26,0.15,-0.01,N/A,0.01,N/A,-0.01
N/A,0.25,N/A,0.22,-0.02,N/A,0.14,0.17,0.08,0.02,0.26,1,0.15,0.09,N/A,0.04,N/A,-0.05
N/A,0.21,N/A,0.15,0.11,N/A,0.08,0.04,0.21,0.13,0.15,0.15,1,-0.02,N/A,-0.02,N/A,-0.08
N/A,0.11,N/A,0.13,0.08,N/A,0.08,-0.00,0.15,0.29,-0.01,0.09,-0.02,1,N/A,-0.02,N/A,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,N/A,0.01,-0.07,N/A,-0.01,0.10,0.05,-0.01,0.01,0.04,-0.02,-0.02,N/A,1,N/A,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,N/A,0.16,-0.02,N/A,0.02,0.07,0.53,-0.10,-0.01,-0.05,-0.08,0.08,N/A,0.05,N/A,1
