1,0.31,0.31,0.41,0.01,0.24
0.31,1,0.45,0.39,0.38,0.43
0.31,0.45,1,0.67,0.27,0.34
0.41,0.39,0.67,1,0.11,0.32
0.01,0.38,0.27,0.11,1,0.28
0.24,0.43,0.34,0.32,0.28,1
