1,0.36,0.41,0.50,0.24,0.32,0.28,0.11,0.36,0.38,0.05,0.18,0.21,0.40,0.48,0.40,0.51,0.25,0.29,0.29,0.01
0.36,1,0.29,0.36,0.32,0.12,0.66,0.12,0.53,0.35,0.41,0.09,0.25,0.35,0.40,0.66,0.40,0.21,0.43,0.25,0.10
0.41,0.29,1,0.86,0.20,0.16,0.37,0.21,0.34,0.81,0.31,0.20,0.28,0.83,0.80,0.60,0.82,0.50,0.32,0.68,0.14
0.50,0.36,0.86,1,0.26,0.25,0.43,0.21,0.46,0.85,0.42,0.27,0.34,0.84,0.96,0.73,0.87,0.54,0.44,0.79,0.16
0.24,0.32,0.20,0.26,1,0.16,0.19,0.00,0.36,0.29,0.10,0.09,0.68,0.26,0.29,0.35,0.23,0.07,0.35,0.18,0.02
0.32,0.12,0.16,0.25,0.16,1,0.21,0.17,0.14,0.17,0.12,-0.07,0.21,0.18,0.26,0.16,0.13,0.04,0.13,0.11,0.03
0.28,0.66,0.37,0.43,0.19,0.21,1,0.09,0.42,0.47,0.52,0.21,0.30,0.39,0.44,0.50,0.42,0.33,0.36,0.33,0.11
0.11,0.12,0.21,0.21,0.00,0.17,0.09,1,0.07,0.22,-0.02,0.12,0.02,0.28,0.17,0.07,0.23,0.14,0.06,0.13,0.12
0.36,0.53,0.34,0.46,0.36,0.14,0.42,0.07,1,0.48,0.27,0.09,0.45,0.41,0.61,0.80,0.46,0.36,0.96,0.26,0.29
0.38,0.35,0.81,0.85,0.29,0.17,0.47,0.22,0.48,1,0.35,0.23,0.35,0.74,0.83,0.68,0.72,0.50,0.45,0.69,0.21
0.05,0.41,0.31,0.42,0.10,0.12,0.52,-0.02,0.27,0.35,1,0.16,0.12,0.28,0.45,0.39,0.35,0.32,0.21,0.32,0.15
0.18,0.09,0.20,0.27,0.09,-0.07,0.21,0.12,0.09,0.23,0.16,1,0.17,0.23,0.24,0.16,0.27,0.31,0.08,0.11,-0.01
0.21,0.25,0.28,0.34,0.68,0.21,0.30,0.02,0.45,0.35,0.12,0.17,1,0.31,0.37,0.42,0.27,0.27,0.47,0.24,0.10
0.40,0.35,0.83,0.84,0.26,0.18,0.39,0.28,0.41,0.74,0.28,0.23,0.31,1,0.80,0.67,0.86,0.54,0.41,0.63,0.18
0.48,0.40,0.80,0.96,0.29,0.26,0.44,0.17,0.61,0.83,0.45,0.24,0.37,0.80,1,0.81,0.84,0.53,0.59,0.76,0.22
0.40,0.66,0.60,0.73,0.35,0.16,0.50,0.07,0.80,0.68,0.39,0.16,0.42,0.67,0.81,1,0.69,0.53,0.80,0.55,0.28
0.51,0.40,0.82,0.87,0.23,0.13,0.42,0.23,0.46,0.72,0.35,0.27,0.27,0.86,0.84,0.69,1,0.52,0.41,0.67,0.17
0.25,0.21,0.50,0.54,0.07,0.04,0.33,0.14,0.36,0.50,0.32,0.31,0.27,0.54,0.53,0.53,0.52,1,0.36,0.31,0.25
0.29,0.43,0.32,0.44,0.35,0.13,0.36,0.06,0.96,0.45,0.21,0.08,0.47,0.41,0.59,0.80,0.41,0.36,1,0.26,0.29
0.29,0.25,0.68,0.79,0.18,0.11,0.33,0.13,0.26,0.69,0.32,0.11,0.24,0.63,0.76,0.55,0.67,0.31,0.26,1,0.22
0.01,0.10,0.14,0.16,0.02,0.03,0.11,0.12,0.29,0.21,0.15,-0.01,0.10,0.18,0.22,0.28,0.17,0.25,0.29,0.22,1
