1,N/A,0.28,0.11,0.47,0.21,0.01,0.39,0.21,0.36,0.29,0.17,0.30
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,N/A,1,0.13,0.41,0.30,0.01,0.19,0.13,0.23,0.36,0.28,0.30
0.11,N/A,0.13,1,0.22,0.03,-0.05,0.13,0.00,-0.05,0.17,0.11,0.27
0.47,N/A,0.41,0.22,1,0.32,0.13,0.19,0.26,0.38,0.40,0.59,0.79
0.21,N/A,0.30,0.03,0.32,1,0.02,0.29,0.03,0.08,0.47,0.12,0.20
0.01,N/A,0.01,-0.05,0.13,0.02,1,0.09,0.04,0.17,0.07,0.04,0.09
0.39,N/A,0.19,0.13,0.19,0.29,0.09,1,0.16,0.26,0.22,-0.00,0.06
0.21,N/A,0.13,0.00,0.26,0.03,0.04,0.16,1,0.28,0.15,0.24,0.16
0.36,N/A,0.23,-0.05,0.38,0.08,0.17,0.26,0.28,1,0.35,0.35,0.35
0.29,N/A,0.36,0.17,0.40,0.47,0.07,0.22,0.15,0.35,1,0.18,0.33
0.17,N/A,0.28,0.11,0.59,0.12,0.04,-0.00,0.24,0.35,0.18,1,0.53
0.30,N/A,0.30,0.27,0.79,0.20,0.09,0.06,0.16,0.35,0.33,0.53,1
