1,0.32,0.17,0.15,0.13,0.25,0.40,0.39,0.42,0.59,0.09,0.35,0.25,0.06,0.10,0.31,0.29,0.13,0.18
0.32,1,0.25,0.37,0.35,0.47,0.42,0.48,0.59,0.44,0.33,0.58,0.31,0.28,0.18,0.32,0.48,0.18,0.26
0.17,0.25,1,0.28,0.06,0.27,0.14,0.34,0.41,0.14,0.16,0.49,0.56,0.55,0.22,0.45,0.26,0.22,0.19
0.15,0.37,0.28,1,0.32,0.34,0.48,0.32,0.43,0.19,0.25,0.43,0.13,0.20,0.03,0.11,0.25,0.07,0.14
0.13,0.35,0.06,0.32,1,0.12,0.47,0.21,0.30,0.17,0.12,0.25,0.07,-0.01,0.02,0.07,0.14,0.12,0.13
0.25,0.47,0.27,0.34,0.12,1,0.36,0.19,0.40,0.27,0.29,0.42,0.25,0.26,0.36,0.24,0.34,0.21,0.45
0.40,0.42,0.14,0.48,0.47,0.36,1,0.27,0.53,0.33,0.26,0.44,0.24,0.05,0.06,0.09,0.24,0.20,0.24
0.39,0.48,0.34,0.32,0.21,0.19,0.27,1,0.56,0.29,0.33,0.55,0.38,0.16,0.11,0.37,0.39,0.32,0.21
0.42,0.59,0.41,0.43,0.30,0.40,0.53,0.56,1,0.42,0.45,0.66,0.39,0.22,0.26,0.44,0.53,0.38,0.33
0.59,0.44,0.14,0.19,0.17,0.27,0.33,0.29,0.42,1,0.21,0.38,0.19,0.08,0.06,0.18,0.45,0.25,0.13
0.09,0.33,0.16,0.25,0.12,0.29,0.26,0.33,0.45,0.21,1,0.35,0.20,0.08,0.10,0.31,0.27,0.07,0.60
0.35,0.58,0.49,0.43,0.25,0.42,0.44,0.55,0.66,0.38,0.35,1,0.39,0.34,0.28,0.52,0.49,0.29,0.39
0.25,0.31,0.56,0.13,0.07,0.25,0.24,0.38,0.39,0.19,0.20,0.39,1,0.24,0.16,0.30,0.25,0.15,0.17
0.06,0.28,0.55,0.20,-0.01,0.26,0.05,0.16,0.22,0.08,0.08,0.34,0.24,1,0.26,0.22,0.23,0.11,0.09
0.10,0.18,0.22,0.03,0.02,0.36,0.06,0.11,0.26,0.06,0.10,0.28,0.16,0.26,1,0.19,0.10,0.41,0.28
0.31,0.32,0.45,0.11,0.07,0.24,0.09,0.37,0.44,0.18,0.31,0.52,0.30,0.22,0.19,1,0.23,0.15,0.43
0.29,0.48,0.26,0.25,0.14,0.34,0.24,0.39,0.53,0.45,0.27,0.49,0.25,0.23,0.10,0.23,1,0.41,0.22
0.13,0.18,0.22,0.07,0.12,0.21,0.20,0.32,0.38,0.25,0.07,0.29,0.15,0.11,0.41,0.15,0.41,1,0.00
0.18,0.26,0.19,0.14,0.13,0.45,0.24,0.21,0.33,0.13,0.60,0.39,0.17,0.09,0.28,0.43,0.22,0.00,1
