1,0.36,0.33,0.28,-0.05,0.41,0.30,0.39,0.02,0.05,0.26,0.13,0.05,0.36,0.11,0.18,0.22,0.40,0.25,0.27,0.10,0.35,0.42,0.28,0.45,0.17,0.28,0.15,0.47
0.36,1,0.42,0.25,0.19,0.64,0.40,0.36,0.12,0.05,0.28,0.11,0.05,0.34,0.22,0.11,0.37,0.21,0.52,0.23,0.10,0.35,0.22,0.03,0.38,0.25,0.44,0.47,0.36
0.33,0.42,1,0.23,0.27,0.31,0.38,0.35,0.42,0.41,0.17,0.11,0.29,0.25,0.40,0.24,0.40,0.13,0.31,0.25,0.20,0.64,0.15,0.15,0.55,0.20,0.29,0.18,0.39
0.28,0.25,0.23,1,0.08,0.31,0.19,0.23,0.05,0.03,0.09,0.08,0.01,0.17,0.25,-0.05,0.14,0.44,0.29,0.20,0.13,0.33,0.43,0.03,0.23,0.12,0.32,0.34,0.19
-0.05,0.19,0.27,0.08,1,0.10,0.07,0.42,0.21,0.23,0.06,0.03,0.14,0.17,0.16,0.14,0.17,0.08,0.27,0.13,0.08,0.29,0.02,0.02,0.40,0.39,0.20,0.22,0.24
0.41,0.64,0.31,0.31,0.10,1,0.25,0.28,0.01,0.04,0.23,0.07,0.04,0.46,0.06,0.11,0.09,0.29,0.45,0.11,0.02,0.27,0.33,0.16,0.31,0.18,0.28,0.47,0.30
0.30,0.40,0.38,0.19,0.07,0.25,1,0.29,0.06,0.05,0.24,0.17,0.08,0.33,0.27,0.10,0.33,0.18,0.25,0.39,0.11,0.45,0.13,0.05,0.37,0.18,0.29,0.17,0.32
0.39,0.36,0.35,0.23,0.42,0.28,0.29,1,0.07,0.04,0.20,0.22,0.00,0.29,0.21,0.19,0.22,0.25,0.31,0.16,0.18,0.45,0.32,0.17,0.76,0.70,0.25,0.25,0.42
0.02,0.12,0.42,0.05,0.21,0.01,0.06,0.07,1,0.23,0.08,-0.04,0.22,0.09,0.17,0.07,0.23,-0.03,0.08,-0.00,0.19,0.23,-0.09,0.04,0.18,0.05,0.08,0.08,0.08
0.05,0.05,0.41,0.03,0.23,0.04,0.05,0.04,0.23,1,0.16,-0.03,0.82,0.07,0.08,0.04,0.02,0.03,0.10,0.12,0.11,0.22,0.01,-0.01,0.15,-0.02,0.01,0.03,0.09
0.26,0.28,0.17,0.09,0.06,0.23,0.24,0.20,0.08,0.16,1,-0.01,0.10,0.25,0.00,0.03,0.02,0.23,0.30,0.34,0.06,0.21,0.20,0.10,0.21,0.09,0.39,0.27,0.39
0.13,0.11,0.11,0.08,0.03,0.07,0.17,0.22,-0.04,-0.03,-0.01,1,0.02,0.24,-0.01,0.14,0.06,0.26,0.03,-0.01,0.01,0.25,0.14,0.04,0.22,0.23,0.00,0.20,0.37
0.05,0.05,0.29,0.01,0.14,0.04,0.08,0.00,0.22,0.82,0.10,0.02,1,0.08,0.16,0.01,0.08,0.03,0.08,0.18,0.17,0.20,0.01,0.05,0.10,-0.01,0.10,0.08,0.03
0.36,0.34,0.25,0.17,0.17,0.46,0.33,0.29,0.09,0.07,0.25,0.24,0.08,1,0.08,0.15,0.17,0.35,0.49,0.08,0.05,0.35,0.25,0.23,0.36,0.13,0.40,0.44,0.33
0.11,0.22,0.40,0.25,0.16,0.06,0.27,0.21,0.17,0.08,0.00,-0.01,0.16,0.08,1,0.15,0.50,0.13,0.23,0.45,0.23,0.50,0.13,0.03,0.37,0.18,0.32,0.05,0.24
0.18,0.11,0.24,-0.05,0.14,0.11,0.10,0.19,0.07,0.04,0.03,0.14,0.01,0.15,0.15,1,0.19,0.21,0.13,0.15,0.06,0.24,0.18,0.08,0.68,0.13,0.11,0.08,0.33
0.22,0.37,0.40,0.14,0.17,0.09,0.33,0.22,0.23,0.02,0.02,0.06,0.08,0.17,0.50,0.19,1,0.09,0.37,0.40,0.19,0.45,0.06,0.05,0.38,0.22,0.32,0.15,0.43
0.40,0.21,0.13,0.44,0.08,0.29,0.18,0.25,-0.03,0.03,0.23,0.26,0.03,0.35,0.13,0.21,0.09,1,0.29,0.11,0.15,0.41,0.75,0.24,0.38,0.09,0.35,0.30,0.28
0.25,0.52,0.31,0.29,0.27,0.45,0.25,0.31,0.08,0.10,0.30,0.03,0.08,0.49,0.23,0.13,0.37,0.29,1,0.32,0.13,0.38,0.27,0.19,0.36,0.23,0.55,0.50,0.41
0.27,0.23,0.25,0.20,0.13,0.11,0.39,0.16,-0.00,0.12,0.34,-0.01,0.18,0.08,0.45,0.15,0.40,0.11,0.32,1,0.23,0.39,0.04,0.11,0.32,0.12,0.30,0.05,0.38
