N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.12,N/A,-0.03,0.31,0.02,N/A,N/A,0.07,-0.05,0.12,0.11,0.01,0.11,0.12,0.05,0.20,0.08,-0.05,0.05,N/A,0.01,0.10,N/A,-0.15,0.29,-0.04,0.04,0.08,0.14,0.03,N/A,0.04,0.31,0.11,0.05,0.01,0.12,0.10,0.05
N/A,0.12,1,N/A,0.44,0.23,0.30,N/A,N/A,0.48,0.46,0.02,0.41,0.22,0.07,0.26,0.54,0.24,0.18,0.60,0.34,N/A,-0.00,0.28,N/A,0.01,0.15,0.55,0.60,0.13,0.41,0.31,N/A,0.16,0.25,0.47,0.05,0.60,0.36,0.10,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.03,0.44,N/A,1,0.05,0.08,N/A,N/A,0.34,0.19,-0.01,0.17,0.19,0.04,0.17,0.26,0.00,0.16,0.24,0.14,N/A,0.00,0.22,N/A,-0.01,0.20,0.26,0.38,-0.00,0.26,0.11,N/A,0.15,0.10,0.13,0.01,0.35,0.16,0.01,0.06
N/A,0.31,0.23,N/A,0.05,1,-0.02,N/A,N/A,0.35,0.03,0.03,0.44,0.12,0.34,0.21,0.13,0.01,-0.01,0.03,0.09,N/A,-0.09,0.27,N/A,0.01,0.20,0.06,0.18,0.09,0.07,0.06,N/A,0.10,0.34,0.09,0.11,0.07,0.09,0.39,0.02
N/A,0.02,0.30,N/A,0.08,-0.02,1,N/A,N/A,0.08,0.51,-0.03,0.17,0.07,-0.01,0.26,0.41,0.01,0.15,0.56,0.33,N/A,0.23,0.17,N/A,0.04,0.07,0.44,0.24,0.33,0.29,0.23,N/A,0.17,0.08,0.40,-0.01,0.35,0.32,-0.01,0.51
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.07,0.48,N/A,0.34,0.35,0.08,N/A,N/A,1,0.16,0.14,0.50,0.17,0.16,0.23,0.29,0.27,0.23,0.21,0.12,N/A,-0.09,0.31,N/A,0.08,0.27,0.17,0.45,0.11,0.18,0.25,N/A,0.14,0.19,0.20,0.01,0.27,0.20,0.19,0.12
N/A,-0.05,0.46,N/A,0.19,0.03,0.51,N/A,N/A,0.16,1,0.01,0.12,0.16,0.03,0.14,0.36,0.07,0.06,0.93,0.38,N/A,0.06,0.24,N/A,0.01,0.21,0.43,0.33,0.15,0.29,0.30,N/A,0.19,0.07,0.37,0.02,0.47,0.47,0.06,0.48
N/A,0.12,0.02,N/A,-0.01,0.03,-0.03,N/A,N/A,0.14,0.01,1,0.11,-0.08,0.08,0.05,-0.01,0.23,0.17,0.00,0.07,N/A,0.07,-0.00,N/A,-0.08,-0.01,0.01,0.03,0.00,0.01,-0.12,N/A,-0.13,0.08,-0.02,0.07,0.01,-0.00,0.05,0.03
N/A,0.11,0.41,N/A,0.17,0.44,0.17,N/A,N/A,0.50,0.12,0.11,1,0.17,0.23,0.21,0.39,0.20,0.06,0.15,0.06,N/A,0.05,0.23,N/A,0.02,0.11,0.16,0.31,0.46,0.15,0.28,N/A,0.11,0.18,0.38,0.07,0.21,0.18,0.28,0.07
N/A,0.01,0.22,N/A,0.19,0.12,0.07,N/A,N/A,0.17,0.16,-0.08,0.17,1,0.07,0.21,0.05,0.21,0.12,0.17,0.06,N/A,0.01,0.18,N/A,-0.01,0.24,0.14,0.09,0.01,-0.05,0.51,N/A,0.04,0.31,0.20,0.12,0.18,0.19,0.15,0.11
N/A,0.11,0.07,N/A,0.04,0.34,-0.01,N/A,N/A,0.16,0.03,0.08,0.23,0.07,1,0.11,0.05,0.15,0.08,0.03,0.07,N/A,-0.03,0.15,N/A,0.01,0.22,0.03,0.09,0.19,0.11,0.03,N/A,0.04,0.20,0.04,0.65,0.03,0.02,0.61,0.04
N/A,0.12,0.26,N/A,0.17,0.21,0.26,N/A,N/A,0.23,0.14,0.05,0.21,0.21,0.11,1,0.20,0.06,0.26,0.21,0.33,N/A,-0.00,0.23,N/A,-0.03,0.18,0.27,0.16,0.14,0.19,0.07,N/A,0.05,0.08,0.25,-0.01,0.20,0.30,0.08,0.19
N/A,0.05,0.54,N/A,0.26,0.13,0.41,N/A,N/A,0.29,0.36,-0.01,0.39,0.05,0.05,0.20,1,0.08,0.10,0.51,0.29,N/A,0.02,0.26,N/A,0.04,0.15,0.66,0.50,0.27,0.50,0.27,N/A,0.23,0.18,0.48,0.02,0.60,0.39,-0.02,0.26
N/A,0.20,0.24,N/A,0.00,0.01,0.01,N/A,N/A,0.27,0.07,0.23,0.20,0.21,0.15,0.06,0.08,1,0.22,0.08,0.16,N/A,0.02,0.19,N/A,0.07,0.05,0.05,0.18,0.03,0.12,0.13,N/A,0.00,0.06,0.17,0.12,0.12,0.21,0.11,-0.09
N/A,0.08,0.18,N/A,0.16,-0.01,0.15,N/A,N/A,0.23,0.06,0.17,0.06,0.12,0.08,0.26,0.10,0.22,1,0.13,0.28,N/A,0.05,0.14,N/A,-0.05,0.13,0.29,0.32,0.31,0.09,0.03,N/A,-0.00,0.04,0.27,-0.02,0.26,0.31,0.02,0.18
