1,0.17,0.31,0.25,0.17,0.13,0.47,0.48,0.04,0.47,0.34,0.28,0.32,0.28,0.29,0.47,0.43
0.17,1,0.20,0.12,0.07,0.36,0.26,0.18,0.00,0.16,0.11,0.02,0.03,0.10,0.24,0.27,0.10
0.31,0.20,1,0.44,0.15,0.08,0.57,0.28,0.35,0.23,0.27,0.22,0.25,0.24,0.56,0.46,0.41
0.25,0.12,0.44,1,0.10,0.12,0.18,0.23,0.65,0.09,0.22,0.15,0.26,0.09,0.49,0.16,0.11
0.17,0.07,0.15,0.10,1,0.04,0.27,0.04,0.01,0.19,0.17,0.17,0.09,0.10,0.24,0.27,0.14
0.13,0.36,0.08,0.12,0.04,1,0.14,0.03,-0.01,0.14,0.09,0.05,-0.01,0.01,0.27,0.08,-0.03
0.47,0.26,0.57,0.18,0.27,0.14,1,0.47,-0.01,0.27,0.23,0.24,0.46,0.42,0.42,0.62,0.58
0.48,0.18,0.28,0.23,0.04,0.03,0.47,1,0.05,0.10,0.22,0.21,0.23,0.40,0.35,0.41,0.46
0.04,0.00,0.35,0.65,0.01,-0.01,-0.01,0.05,1,0.02,0.02,-0.04,0.09,-0.01,0.09,-0.02,-0.02
0.47,0.16,0.23,0.09,0.19,0.14,0.27,0.10,0.02,1,0.18,0.13,0.18,0.23,0.11,0.21,0.35
0.34,0.11,0.27,0.22,0.17,0.09,0.23,0.22,0.02,0.18,1,0.53,0.16,0.20,0.19,0.40,0.35
0.28,0.02,0.22,0.15,0.17,0.05,0.24,0.21,-0.04,0.13,0.53,1,0.11,0.25,0.23,0.27,0.28
0.32,0.03,0.25,0.26,0.09,-0.01,0.46,0.23,0.09,0.18,0.16,0.11,1,0.33,0.16,0.23,0.26
0.28,0.10,0.24,0.09,0.10,0.01,0.42,0.40,-0.01,0.23,0.20,0.25,0.33,1,0.25,0.27,0.51
0.29,0.24,0.56,0.49,0.24,0.27,0.42,0.35,0.09,0.11,0.19,0.23,0.16,0.25,1,0.44,0.31
0.47,0.27,0.46,0.16,0.27,0.08,0.62,0.41,-0.02,0.21,0.40,0.27,0.23,0.27,0.44,1,0.44
0.43,0.10,0.41,0.11,0.14,-0.03,0.58,0.46,-0.02,0.35,0.35,0.28,0.26,0.51,0.31,0.44,1
