1,N/A,0.06,N/A,0.24,N/A,0.48,0.28,0.08,N/A,0.04,N/A,0.24,0.11,0.02,0.06,0.01,0.24,0.27,0.32,N/A,0.72,0.20,0.10,0.20,N/A,0.11,0.93,0.93
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,N/A,1,N/A,0.18,N/A,0.08,0.40,0.36,N/A,0.30,N/A,0.26,0.14,0.42,0.23,0.17,0.45,0.34,0.34,N/A,0.10,0.23,0.09,0.38,N/A,-0.01,0.19,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.24,N/A,0.18,N/A,1,N/A,0.30,0.47,0.20,N/A,0.16,N/A,0.20,0.19,0.13,0.12,0.18,0.44,0.28,0.33,N/A,0.21,0.13,0.18,0.37,N/A,0.07,0.38,0.38
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.48,N/A,0.08,N/A,0.30,N/A,1,0.34,0.14,N/A,-0.02,N/A,0.03,0.17,0.24,0.22,0.59,0.21,0.34,0.15,N/A,0.32,0.19,0.09,0.21,N/A,0.01,0.65,0.65
0.28,N/A,0.40,N/A,0.47,N/A,0.34,1,0.55,N/A,0.34,N/A,0.36,0.40,0.46,0.42,0.28,0.64,0.61,0.37,N/A,0.22,0.43,0.23,0.62,N/A,0.08,0.51,0.51
0.08,N/A,0.36,N/A,0.20,N/A,0.14,0.55,1,N/A,0.10,N/A,0.15,0.19,0.38,0.13,0.16,0.34,0.19,0.16,N/A,0.07,0.15,0.33,0.34,N/A,0.13,0.19,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,N/A,0.30,N/A,0.16,N/A,-0.02,0.34,0.10,N/A,1,N/A,0.36,0.10,0.09,0.18,0.04,0.33,0.31,0.25,N/A,0.08,0.19,0.00,0.36,N/A,-0.00,0.15,0.15
