N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.04,0.02,0.22,0.10,-0.01,0.51,0.12,0.02,-0.12,N/A,N/A,0.00,0.04,0.09,0.02,0.04,N/A,0.11,0.29,0.11,0.08,-0.16,0.01,0.12,N/A,N/A,0.11,0.02,N/A,-0.07,0.03,0.16,-0.09,0.00,-0.08,0.29,0.39,0.23,0.10,0.19,N/A,N/A,-0.05,0.14,0.08,0.08,0.08,0.07,-0.10
N/A,0.04,1,0.05,0.04,0.01,-0.04,-0.06,0.10,0.02,-0.05,N/A,N/A,0.16,-0.07,-0.08,0.04,0.08,N/A,0.03,-0.06,-0.08,-0.05,0.04,-0.00,0.08,N/A,N/A,-0.02,0.01,N/A,-0.02,-0.07,0.02,-0.09,-0.01,-0.01,-0.00,-0.05,0.05,0.07,-0.01,N/A,N/A,0.05,0.05,-0.11,0.01,0.07,0.08,0.08
N/A,0.02,0.05,1,0.08,0.01,0.09,-0.01,0.05,0.15,0.03,N/A,N/A,0.03,0.08,0.15,0.31,0.04,N/A,0.19,0.09,0.06,0.01,0.11,0.09,0.07,N/A,N/A,0.07,0.04,N/A,0.19,0.12,0.05,0.03,0.13,0.01,0.10,0.07,0.29,0.34,0.16,N/A,N/A,-0.01,0.17,0.30,0.10,-0.00,0.11,-0.06
N/A,0.22,0.04,0.08,1,-0.02,-0.03,0.08,-0.03,0.20,0.08,N/A,N/A,0.10,0.04,0.28,0.07,0.14,N/A,0.17,0.12,0.10,0.10,-0.04,-0.20,0.09,N/A,N/A,0.04,-0.07,N/A,0.05,0.02,0.11,-0.02,0.06,-0.03,0.10,0.16,0.03,0.10,0.10,N/A,N/A,0.10,0.06,0.04,0.14,0.18,0.22,0.04
N/A,0.10,0.01,0.01,-0.02,1,0.19,0.05,0.31,0.27,-0.06,N/A,N/A,0.05,-0.02,0.02,0.06,0.25,N/A,0.14,0.30,0.24,-0.11,0.24,0.01,-0.01,N/A,N/A,-0.05,-0.08,N/A,-0.05,0.02,0.41,0.11,0.05,0.10,0.33,0.18,0.31,0.05,0.47,N/A,N/A,0.08,-0.04,0.11,0.15,0.08,0.23,-0.16
N/A,-0.01,-0.04,0.09,-0.03,0.19,1,0.06,0.38,0.44,0.16,N/A,N/A,0.11,0.19,0.08,0.27,0.16,N/A,0.40,0.24,0.35,0.03,0.29,0.29,0.09,N/A,N/A,0.03,0.47,N/A,0.23,-0.00,0.33,0.17,-0.01,0.02,0.36,0.31,0.34,0.12,0.26,N/A,N/A,0.21,0.29,0.06,0.34,0.06,0.09,-0.04
N/A,0.51,-0.06,-0.01,0.08,0.05,0.06,1,0.07,0.11,0.00,N/A,N/A,0.37,0.08,0.14,0.13,0.13,N/A,0.19,0.24,0.17,0.09,-0.02,0.03,0.28,N/A,N/A,0.09,-0.03,N/A,0.02,0.02,-0.00,-0.02,-0.00,-0.01,0.24,0.34,0.24,0.12,0.15,N/A,N/A,-0.06,0.21,0.01,0.13,0.04,-0.04,0.02
N/A,0.12,0.10,0.05,-0.03,0.31,0.38,0.07,1,0.27,-0.04,N/A,N/A,0.06,-0.02,-0.04,0.09,0.02,N/A,0.19,0.15,0.17,-0.01,0.32,0.32,0.06,N/A,N/A,-0.05,0.06,N/A,0.16,0.01,0.15,0.22,0.02,0.02,0.33,0.19,0.29,0.08,0.20,N/A,N/A,0.17,0.09,0.05,0.08,0.12,-0.06,-0.17
N/A,0.02,0.02,0.15,0.20,0.27,0.44,0.11,0.27,1,0.09,N/A,N/A,0.21,0.13,0.32,0.37,0.43,N/A,0.50,0.49,0.49,-0.01,0.34,0.28,0.07,N/A,N/A,0.24,0.11,N/A,0.19,0.08,0.48,0.25,0.06,0.08,0.41,0.38,0.49,0.18,0.61,N/A,N/A,0.12,0.24,0.21,0.39,0.17,0.25,0.19
