1,0.07,0.11,-0.04,0.17,0.00,0.02,0.00,-0.01,0.05,-0.10,0.01,-0.06,0.07,0.03,0.20,0.05,0.09,0.02,0.05,N/A,0.05,0.12,N/A,0.01,-0.01,0.10
0.07,1,0.09,-0.08,0.41,0.33,0.35,0.09,0.41,0.06,0.17,0.35,0.13,0.31,0.09,0.33,0.36,0.12,0.07,0.52,N/A,0.26,0.34,N/A,0.02,0.08,-0.02
0.11,0.09,1,-0.00,-0.09,0.13,0.08,0.05,0.11,-0.07,-0.04,0.05,0.11,0.17,0.10,0.09,0.05,0.04,-0.09,0.00,N/A,-0.02,0.05,N/A,0.05,0.14,0.01
-0.04,-0.08,-0.00,1,-0.20,-0.04,-0.02,0.04,0.06,0.40,0.14,0.04,0.11,0.17,-0.05,0.11,-0.03,0.25,-0.11,-0.02,N/A,-0.08,-0.03,N/A,-0.00,0.25,0.04
0.17,0.41,-0.09,-0.20,1,0.20,0.29,0.13,0.42,-0.00,0.20,0.28,0.01,0.33,0.20,0.14,0.32,0.12,0.19,0.51,N/A,0.20,0.25,N/A,0.06,-0.02,0.08
0.00,0.33,0.13,-0.04,0.20,1,0.31,0.22,0.41,0.02,0.18,0.40,0.20,0.44,0.16,0.21,0.08,0.07,0.10,0.20,N/A,0.10,0.31,N/A,0.10,0.04,0.01
0.02,0.35,0.08,-0.02,0.29,0.31,1,0.10,0.32,0.21,0.12,0.46,0.16,0.31,0.20,0.13,0.29,0.28,0.10,0.29,N/A,0.24,0.23,N/A,-0.00,-0.04,-0.13
0.00,0.09,0.05,0.04,0.13,0.22,0.10,1,0.32,0.19,-0.00,0.08,0.07,0.20,0.04,0.08,0.24,0.03,0.08,0.21,N/A,0.08,0.10,N/A,-0.07,0.20,-0.02
-0.01,0.41,0.11,0.06,0.42,0.41,0.32,0.32,1,0.09,0.12,0.33,0.06,0.48,0.14,0.30,0.29,0.13,0.06,0.55,N/A,0.01,0.29,N/A,0.03,0.02,0.05
0.05,0.06,-0.07,0.40,-0.00,0.02,0.21,0.19,0.09,1,0.09,0.04,0.14,0.33,0.04,0.26,0.22,0.35,0.08,0.16,N/A,0.03,0.26,N/A,0.07,0.38,-0.09
-0.10,0.17,-0.04,0.14,0.20,0.18,0.12,-0.00,0.12,0.09,1,0.31,0.07,0.32,0.36,0.02,-0.04,0.21,0.06,0.11,N/A,0.14,0.28,N/A,0.13,-0.03,0.36
