1,0.05,0.14,0.51,0.21,0.30,0.15,0.30,0.23,0.14,0.34,0.49,0.19,0.05
0.05,1,0.30,0.21,0.04,0.15,-0.08,0.23,0.19,0.06,0.11,0.15,0.02,0.09
0.14,0.30,1,0.15,0.08,0.30,0.35,0.42,0.16,-0.00,0.11,0.25,0.09,0.18
0.51,0.21,0.15,1,0.19,0.13,0.03,0.24,0.02,0.08,0.33,0.26,0.29,0.11
0.21,0.04,0.08,0.19,1,0.24,0.07,0.13,-0.03,-0.04,0.16,0.11,0.08,0.03
0.30,0.15,0.30,0.13,0.24,1,0.16,0.26,0.24,0.12,0.24,0.35,0.37,0.03
0.15,-0.08,0.35,0.03,0.07,0.16,1,-0.02,0.11,-0.02,0.09,0.07,0.09,-0.15
0.30,0.23,0.42,0.24,0.13,0.26,-0.02,1,0.22,0.08,0.24,0.58,-0.00,0.20
0.23,0.19,0.16,0.02,-0.03,0.24,0.11,0.22,1,0.44,0.35,0.25,-0.04,0.05
0.14,0.06,-0.00,0.08,-0.04,0.12,-0.02,0.08,0.44,1,0.40,0.10,0.05,0.13
0.34,0.11,0.11,0.33,0.16,0.24,0.09,0.24,0.35,0.40,1,0.30,0.07,0.09
0.49,0.15,0.25,0.26,0.11,0.35,0.07,0.58,0.25,0.10,0.30,1,0.16,0.24
0.19,0.02,0.09,0.29,0.08,0.37,0.09,-0.00,-0.04,0.05,0.07,0.16,1,0.13
0.05,0.09,0.18,0.11,0.03,0.03,-0.15,0.20,0.05,0.13,0.09,0.24,0.13,1
