1,0.22,0.08,0.23,0.10,0.23,0.17
0.22,1,0.28,0.15,0.09,0.07,-0.00
0.08,0.28,1,0.32,0.07,0.02,0.11
0.23,0.15,0.32,1,-0.09,0.24,0.06
0.10,0.09,0.07,-0.09,1,0.20,0.04
0.23,0.07,0.02,0.24,0.20,1,0.13
0.17,-0.00,0.11,0.06,0.04,0.13,1
