1,0.22,0.21,0.23,0.34,0.15,0.12,0.20,0.29,0.17,0.05,0.20
0.22,1,0.24,0.41,0.09,0.40,0.10,0.37,0.54,0.22,0.07,0.09
0.21,0.24,1,0.33,0.17,0.08,0.08,0.62,0.18,0.00,0.33,0.19
0.23,0.41,0.33,1,0.17,0.47,0.18,0.44,0.23,0.11,0.14,0.23
0.34,0.09,0.17,0.17,1,0.26,0.07,0.15,0.07,0.07,0.15,0.21
0.15,0.40,0.08,0.47,0.26,1,0.50,0.12,0.20,0.16,0.16,0.21
0.12,0.10,0.08,0.18,0.07,0.50,1,0.01,0.16,0.11,0.09,0.34
0.20,0.37,0.62,0.44,0.15,0.12,0.01,1,0.19,0.05,0.21,0.08
0.29,0.54,0.18,0.23,0.07,0.20,0.16,0.19,1,0.12,0.06,0.05
0.17,0.22,0.00,0.11,0.07,0.16,0.11,0.05,0.12,1,-0.02,0.03
0.05,0.07,0.33,0.14,0.15,0.16,0.09,0.21,0.06,-0.02,1,0.12
0.20,0.09,0.19,0.23,0.21,0.21,0.34,0.08,0.05,0.03,0.12,1
