0.44,0.48,N/A,0.43,0.36,0.19,0.07,0.08,N/A,0.33,1,0.45,N/A,N/A,0.44,0.08,0.19,0.13,0.05,0.44,0.17,N/A,0.14,0.08,0.07,0.03,0.50,0.07,0.49,0.12,N/A,0.40,0.11,N/A,0.10,0.41,0.08,0.20,N/A,0.19,0.06,0.29,N/A,0.34,0.22,N/A,0.38,0.32,0.40,N/A,N/A,N/A,0.41,0.28
0.14,0.36,N/A,0.36,0.41,0.43,0.06,0.17,N/A,0.51,0.45,1,N/A,N/A,0.27,0.03,0.18,0.10,0.09,0.29,0.23,N/A,0.16,0.13,0.12,0.04,0.32,0.07,0.50,0.26,N/A,0.20,0.11,N/A,0.15,0.51,0.18,0.32,N/A,0.32,0.20,0.47,N/A,0.54,0.26,N/A,0.48,0.29,0.46,N/A,N/A,N/A,0.22,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.36,N/A,0.93,0.28,0.09,0.11,0.12,N/A,0.34,0.44,0.27,N/A,N/A,1,0.04,0.18,0.03,0.01,0.97,0.14,N/A,0.15,0.08,0.06,0.05,0.94,0.04,0.80,0.18,N/A,0.97,0.06,N/A,0.13,0.32,0.19,0.23,N/A,0.19,0.18,0.22,N/A,0.34,0.09,N/A,0.48,0.04,0.31,N/A,N/A,N/A,0.97,0.30
-0.05,-0.04,N/A,0.08,0.19,0.03,-0.06,-0.02,N/A,0.15,0.08,0.03,N/A,N/A,0.04,1,0.06,0.04,-0.17,0.07,0.11,N/A,0.13,0.03,0.20,-0.01,0.10,0.01,0.12,0.19,N/A,0.05,0.02,N/A,0.03,0.20,-0.01,0.04,N/A,0.15,0.04,0.11,N/A,0.15,0.15,N/A,0.03,0.26,0.05,N/A,N/A,N/A,0.06,0.10
0.04,0.20,N/A,0.31,0.25,0.11,0.35,0.31,N/A,0.51,0.19,0.18,N/A,N/A,0.18,0.06,1,0.07,0.01,0.24,0.38,N/A,0.11,0.16,0.19,0.51,0.25,0.20,0.41,0.15,N/A,0.13,0.10,N/A,0.13,0.35,0.13,0.73,N/A,0.42,0.36,0.40,N/A,0.52,0.19,N/A,0.39,0.16,0.19,N/A,N/A,N/A,0.15,0.18
0.16,0.00,N/A,0.04,0.02,0.01,0.00,-0.08,N/A,0.06,0.13,0.10,N/A,N/A,0.03,0.04,0.07,1,-0.15,0.04,0.00,N/A,0.00,0.09,0.06,-0.02,0.03,0.03,0.06,-0.02,N/A,0.01,0.08,N/A,0.09,0.03,-0.08,0.06,N/A,0.01,0.10,0.00,N/A,0.08,-0.02,N/A,0.07,0.02,0.04,N/A,N/A,N/A,0.00,0.01
0.08,0.18,N/A,0.06,0.05,-0.00,-0.07,0.08,N/A,0.23,0.05,0.09,N/A,N/A,0.01,-0.17,0.01,-0.15,1,0.02,0.21,N/A,0.04,0.15,-0.01,-0.00,0.06,0.35,0.12,0.08,N/A,-0.03,0.04,N/A,-0.00,0.10,0.12,0.17,N/A,0.22,0.13,0.22,N/A,0.23,0.19,N/A,0.19,-0.01,0.02,N/A,N/A,N/A,-0.03,0.06
0.03,0.38,N/A,0.97,0.31,0.14,0.13,0.14,N/A,0.42,0.44,0.29,N/A,N/A,0.97,0.07,0.24,0.04,0.02,1,0.18,N/A,0.14,0.05,0.08,0.10,0.96,0.06,0.86,0.23,N/A,0.98,0.06,N/A,0.16,0.38,0.18,0.30,N/A,0.24,0.21,0.33,N/A,0.43,0.15,N/A,0.53,0.07,0.31,N/A,N/A,N/A,0.98,0.29
0.04,0.16,N/A,0.30,0.24,0.09,0.04,0.26,N/A,0.53,0.17,0.23,N/A,N/A,0.14,0.11,0.38,0.00,0.21,0.18,1,N/A,0.26,0.15,0.26,0.09,0.23,0.17,0.42,0.17,N/A,0.07,0.14,N/A,0.14,0.38,0.29,0.45,N/A,0.96,0.24,0.48,N/A,0.58,0.26,N/A,0.39,0.22,0.25,N/A,N/A,N/A,0.08,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.04,N/A,0.20,0.32,0.17,-0.09,-0.01,N/A,0.32,0.14,0.16,N/A,N/A,0.15,0.13,0.11,0.00,0.04,0.14,0.26,N/A,1,0.02,0.15,0.10,0.12,0.08,0.26,0.05,N/A,0.09,0.09,N/A,-0.06,0.35,0.30,0.12,N/A,0.25,0.11,0.36,N/A,0.31,0.02,N/A,0.25,0.19,0.17,N/A,N/A,N/A,0.08,0.05
0.16,0.08,N/A,0.11,0.13,0.07,0.04,0.06,N/A,0.30,0.08,0.13,N/A,N/A,0.08,0.03,0.16,0.09,0.15,0.05,0.15,N/A,0.02,1,0.13,0.09,0.06,0.14,0.19,0.05,N/A,-0.01,0.12,N/A,0.07,0.20,0.11,0.22,N/A,0.19,0.18,0.24,N/A,0.32,0.05,N/A,0.19,-0.05,0.08,N/A,N/A,N/A,-0.01,0.14
0.10,0.08,N/A,0.16,0.27,0.10,0.03,0.07,N/A,0.33,0.07,0.12,N/A,N/A,0.06,0.20,0.19,0.06,-0.01,0.08,0.26,N/A,0.15,0.13,1,0.09,0.12,0.12,0.26,0.55,N/A,0.02,-0.05,N/A,0.12,0.35,0.07,0.27,N/A,0.26,0.13,0.39,N/A,0.37,0.18,N/A,0.21,0.40,0.14,N/A,N/A,N/A,0.04,0.20
0.00,0.05,N/A,0.15,0.12,0.07,0.35,0.11,N/A,0.32,0.03,0.04,N/A,N/A,0.05,-0.01,0.51,-0.02,-0.00,0.10,0.09,N/A,0.10,0.09,0.09,1,0.12,0.19,0.22,0.03,N/A,0.03,0.17,N/A,0.03,0.19,0.10,0.34,N/A,0.14,0.21,0.24,N/A,0.30,0.16,N/A,0.23,-0.00,0.06,N/A,N/A,N/A,0.04,0.01
0.01,0.44,N/A,0.95,0.38,0.14,0.15,0.16,N/A,0.47,0.50,0.32,N/A,N/A,0.94,0.10,0.25,0.03,0.06,0.96,0.23,N/A,0.12,0.06,0.12,0.12,1,0.06,0.87,0.26,N/A,0.94,0.08,N/A,0.19,0.45,0.24,0.33,N/A,0.28,0.26,0.34,N/A,0.48,0.18,N/A,0.55,0.10,0.34,N/A,N/A,N/A,0.94,0.36
0.04,0.11,N/A,0.12,0.12,-0.07,0.04,0.07,N/A,0.33,0.07,0.07,N/A,N/A,0.04,0.01,0.20,0.03,0.35,0.06,0.17,N/A,0.08,0.14,0.12,0.19,0.06,1,0.20,0.11,N/A,-0.01,0.29,N/A,-0.02,0.19,0.07,0.20,N/A,0.17,0.16,0.25,N/A,0.34,-0.00,N/A,0.28,0.13,0.06,N/A,N/A,N/A,-0.00,0.03
0.12,0.48,N/A,0.92,0.48,0.31,0.17,0.30,N/A,0.80,0.49,0.50,N/A,N/A,0.80,0.12,0.41,0.06,0.12,0.86,0.42,N/A,0.26,0.19,0.26,0.22,0.87,0.20,1,0.39,N/A,0.75,0.13,N/A,0.26,0.64,0.36,0.59,N/A,0.50,0.35,0.66,N/A,0.81,0.29,N/A,0.74,0.26,0.57,N/A,N/A,N/A,0.77,0.39
0.07,0.38,N/A,0.27,0.36,0.20,0.04,0.19,N/A,0.39,0.12,0.26,N/A,N/A,0.18,0.19,0.15,-0.02,0.08,0.23,0.17,N/A,0.05,0.05,0.55,0.03,0.26,0.11,0.39,1,N/A,0.16,-0.05,N/A,0.08,0.42,0.16,0.31,N/A,0.23,0.13,0.39,N/A,0.41,0.16,N/A,0.30,0.39,0.32,N/A,N/A,N/A,0.20,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.33,N/A,0.92,0.24,0.08,0.09,0.07,N/A,0.25,0.40,0.20,N/A,N/A,0.97,0.05,0.13,0.01,-0.03,0.98,0.07,N/A,0.09,-0.01,0.02,0.03,0.94,-0.01,0.75,0.16,N/A,1,0.02,N/A,0.13,0.27,0.12,0.16,N/A,0.13,0.14,0.16,N/A,0.25,0.08,N/A,0.41,-0.00,0.24,N/A,N/A,N/A,1.00,0.25
0.05,0.15,N/A,0.13,0.11,0.02,0.13,0.14,N/A,0.17,0.11,0.11,N/A,N/A,0.06,0.02,0.10,0.08,0.04,0.06,0.14,N/A,0.09,0.12,-0.05,0.17,0.08,0.29,0.13,-0.05,N/A,0.02,1,N/A,-0.01,0.11,0.06,0.20,N/A,0.15,0.14,0.07,N/A,0.21,0.14,N/A,0.30,0.11,0.08,N/A,N/A,N/A,0.02,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.14,N/A,0.20,0.11,0.23,0.05,0.02,N/A,0.26,0.10,0.15,N/A,N/A,0.13,0.03,0.13,0.09,-0.00,0.16,0.14,N/A,-0.06,0.07,0.12,0.03,0.19,-0.02,0.26,0.08,N/A,0.13,-0.01,N/A,1,0.16,0.08,0.15,N/A,0.18,0.24,0.13,N/A,0.24,0.09,N/A,0.15,0.06,0.35,N/A,N/A,N/A,0.14,0.40
0.16,0.33,N/A,0.48,0.96,0.40,0.11,0.25,N/A,0.65,0.41,0.51,N/A,N/A,0.32,0.20,0.35,0.03,0.10,0.38,0.38,N/A,0.35,0.20,0.35,0.19,0.45,0.19,0.64,0.42,N/A,0.27,0.11,N/A,0.16,1,0.31,0.48,N/A,0.44,0.29,0.61,N/A,0.67,0.23,N/A,0.58,0.30,0.48,N/A,N/A,N/A,0.30,0.46
0.11,0.18,N/A,0.28,0.25,0.18,0.04,0.11,N/A,0.41,0.08,0.18,N/A,N/A,0.19,-0.01,0.13,-0.08,0.12,0.18,0.29,N/A,0.30,0.11,0.07,0.10,0.24,0.07,0.36,0.16,N/A,0.12,0.06,N/A,0.08,0.31,1,0.29,N/A,0.31,0.28,0.31,N/A,0.43,0.11,N/A,0.40,-0.00,0.41,N/A,N/A,N/A,0.13,0.12
0.12,0.33,N/A,0.42,0.31,0.20,0.34,0.69,N/A,0.74,0.20,0.32,N/A,N/A,0.23,0.04,0.73,0.06,0.17,0.30,0.45,N/A,0.12,0.22,0.27,0.34,0.33,0.20,0.59,0.31,N/A,0.16,0.20,N/A,0.15,0.48,0.29,1,N/A,0.51,0.34,0.62,N/A,0.75,0.23,N/A,0.53,0.26,0.35,N/A,N/A,N/A,0.17,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.26,N/A,0.36,0.29,0.14,0.06,0.28,N/A,0.59,0.19,0.32,N/A,N/A,0.19,0.15,0.42,0.01,0.22,0.24,0.96,N/A,0.25,0.19,0.26,0.14,0.28,0.17,0.50,0.23,N/A,0.13,0.15,N/A,0.18,0.44,0.31,0.51,N/A,1,0.31,0.51,N/A,0.64,0.34,N/A,0.45,0.22,0.32,N/A,N/A,N/A,0.14,0.20
-0.02,0.53,N/A,0.28,0.20,0.10,0.14,0.15,N/A,0.46,0.06,0.20,N/A,N/A,0.18,0.04,0.36,0.10,0.13,0.21,0.24,N/A,0.11,0.18,0.13,0.21,0.26,0.16,0.35,0.13,N/A,0.14,0.14,N/A,0.24,0.29,0.28,0.34,N/A,0.31,1,0.22,N/A,0.44,0.23,N/A,0.47,0.09,0.15,N/A,N/A,N/A,0.16,0.15
0.18,0.26,N/A,0.45,0.43,0.37,0.16,0.29,N/A,0.80,0.29,0.47,N/A,N/A,0.22,0.11,0.40,0.00,0.22,0.33,0.48,N/A,0.36,0.24,0.39,0.24,0.34,0.25,0.66,0.39,N/A,0.16,0.07,N/A,0.13,0.61,0.31,0.62,N/A,0.51,0.22,1,N/A,0.84,0.28,N/A,0.53,0.41,0.39,N/A,N/A,N/A,0.17,0.24
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.42,N/A,0.58,0.46,0.35,0.20,0.36,N/A,0.97,0.34,0.54,N/A,N/A,0.34,0.15,0.52,0.08,0.23,0.43,0.58,N/A,0.31,0.32,0.37,0.30,0.48,0.34,0.81,0.41,N/A,0.25,0.21,N/A,0.24,0.67,0.43,0.75,N/A,0.64,0.44,0.84,N/A,1,0.37,N/A,0.75,0.38,0.52,N/A,N/A,N/A,0.27,0.34
0.01,0.34,N/A,0.19,0.14,0.18,0.13,0.09,N/A,0.36,0.22,0.26,N/A,N/A,0.09,0.15,0.19,-0.02,0.19,0.15,0.26,N/A,0.02,0.05,0.18,0.16,0.18,-0.00,0.29,0.16,N/A,0.08,0.14,N/A,0.09,0.23,0.11,0.23,N/A,0.34,0.23,0.28,N/A,0.37,1,N/A,0.29,0.15,0.25,N/A,N/A,N/A,0.10,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.49,N/A,0.62,0.45,0.28,0.16,0.29,N/A,0.73,0.38,0.48,N/A,N/A,0.48,0.03,0.39,0.07,0.19,0.53,0.39,N/A,0.25,0.19,0.21,0.23,0.55,0.28,0.74,0.30,N/A,0.41,0.30,N/A,0.15,0.58,0.40,0.53,N/A,0.45,0.47,0.53,N/A,0.75,0.29,N/A,1,0.20,0.48,N/A,N/A,N/A,0.43,0.36
0.11,0.23,N/A,0.11,0.21,0.10,0.02,0.11,N/A,0.38,0.32,0.29,N/A,N/A,0.04,0.26,0.16,0.02,-0.01,0.07,0.22,N/A,0.19,-0.05,0.40,-0.00,0.10,0.13,0.26,0.39,N/A,-0.00,0.11,N/A,0.06,0.30,-0.00,0.26,N/A,0.22,0.09,0.41,N/A,0.38,0.15,N/A,0.20,1,0.21,N/A,N/A,N/A,0.01,0.05
0.22,0.37,N/A,0.37,0.41,0.39,0.08,0.20,N/A,0.52,0.40,0.46,N/A,N/A,0.31,0.05,0.19,0.04,0.02,0.31,0.25,N/A,0.17,0.08,0.14,0.06,0.34,0.06,0.57,0.32,N/A,0.24,0.08,N/A,0.35,0.48,0.41,0.35,N/A,0.32,0.15,0.39,N/A,0.52,0.25,N/A,0.48,0.21,1,N/A,N/A,N/A,0.26,0.39
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.36,N/A,0.92,0.27,0.10,0.11,0.08,N/A,0.27,0.41,0.22,N/A,N/A,0.97,0.06,0.15,0.00,-0.03,0.98,0.08,N/A,0.08,-0.01,0.04,0.04,0.94,-0.00,0.77,0.20,N/A,1.00,0.02,N/A,0.14,0.30,0.13,0.17,N/A,0.14,0.16,0.17,N/A,0.27,0.10,N/A,0.43,0.01,0.26,N/A,N/A,N/A,1,0.27
0.00,0.20,N/A,0.33,0.45,0.26,0.04,-0.02,N/A,0.33,0.28,0.26,N/A,N/A,0.30,0.10,0.18,0.01,0.06,0.29,0.17,N/A,0.05,0.14,0.20,0.01,0.36,0.03,0.39,0.18,N/A,0.25,0.04,N/A,0.40,0.46,0.12,0.18,N/A,0.20,0.15,0.24,N/A,0.34,0.13,N/A,0.36,0.05,0.39,N/A,N/A,N/A,0.27,1
