1,0.06,0.21,0.17,-0.05,N/A,0.27,0.15,0.24,0.33,0.17,-0.01,0.07,0.04,N/A,0.09,0.04,0.08,0.09,0.05,-0.00,0.07,0.15,0.06,0.16,-0.07,N/A,0.36,0.07,-0.05,N/A,N/A,0.20,N/A,0.22,0.46,-0.21,-0.11,0.08,0.22,0.04,0.24,0.07,0.02,0.33,0.24,N/A,0.28,0.09,0.22,0.20,N/A
0.06,1,-0.01,0.03,0.00,N/A,0.05,0.08,0.03,0.05,-0.01,0.02,0.65,0.02,N/A,0.01,0.08,0.07,-0.03,-0.07,0.02,-0.05,0.37,0.12,0.05,0.03,N/A,0.05,0.85,0.03,N/A,N/A,0.09,N/A,-0.06,0.03,0.02,0.02,-0.09,0.03,0.70,0.01,0.66,0.07,0.07,0.20,N/A,0.00,0.36,0.53,0.02,N/A
0.21,-0.01,1,0.02,0.08,N/A,0.18,0.14,0.06,0.17,0.15,0.09,0.05,0.05,N/A,0.02,0.02,0.10,-0.00,0.00,0.04,0.25,0.11,0.10,0.04,0.10,N/A,0.04,0.01,-0.00,N/A,N/A,0.09,N/A,0.12,0.17,-0.04,-0.09,0.05,0.07,0.03,0.16,0.06,0.08,0.19,0.08,N/A,0.73,0.03,-0.01,0.07,N/A
0.17,0.03,0.02,1,0.06,N/A,0.07,0.32,0.21,0.41,0.26,0.10,0.25,0.27,N/A,0.15,0.32,0.19,0.02,0.08,0.15,0.35,0.13,0.21,0.21,-0.02,N/A,0.17,0.02,-0.11,N/A,N/A,0.17,N/A,0.30,0.26,0.13,-0.03,0.01,0.21,0.20,0.30,0.18,0.21,0.13,0.19,N/A,0.14,0.35,0.20,0.10,N/A
-0.05,0.00,0.08,0.06,1,N/A,0.07,0.07,-0.01,0.19,0.13,0.07,0.15,0.14,N/A,0.09,-0.01,0.41,-0.04,0.09,0.19,0.23,0.30,0.12,0.13,0.07,N/A,0.22,0.01,0.11,N/A,N/A,0.18,N/A,0.09,0.16,0.04,0.14,-0.02,0.03,0.11,0.06,0.08,0.16,0.12,0.13,N/A,0.06,-0.04,0.18,0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,0.05,0.18,0.07,0.07,N/A,1,0.25,0.43,0.36,0.17,0.15,0.13,0.07,N/A,0.10,0.12,0.23,-0.01,0.24,0.12,0.32,0.15,0.11,0.19,0.21,N/A,0.31,0.11,0.16,N/A,N/A,0.26,N/A,0.39,0.24,-0.02,-0.08,0.02,0.35,0.12,0.39,0.07,0.10,0.52,0.24,N/A,0.28,0.07,0.20,0.02,N/A
0.15,0.08,0.14,0.32,0.07,N/A,0.25,1,0.46,0.41,0.20,0.13,0.23,0.24,N/A,0.25,-0.04,0.09,-0.08,0.06,0.10,0.36,0.07,0.06,0.30,0.12,N/A,0.26,0.14,-0.05,N/A,N/A,0.13,N/A,0.39,0.19,0.04,0.10,0.08,0.39,0.13,0.23,0.06,0.33,0.30,0.15,N/A,0.22,0.26,0.19,0.16,N/A
0.24,0.03,0.06,0.21,-0.01,N/A,0.43,0.46,1,0.61,0.12,0.12,0.12,0.20,N/A,0.07,0.06,0.09,0.05,0.24,0.07,0.26,0.11,0.07,0.55,0.13,N/A,0.31,0.01,0.01,N/A,N/A,0.22,N/A,0.48,0.46,0.07,0.01,0.08,0.35,0.13,0.34,0.13,0.20,0.42,0.28,N/A,0.26,0.15,0.21,0.31,N/A
0.33,0.05,0.17,0.41,0.19,N/A,0.36,0.41,0.61,1,0.27,0.24,0.16,0.21,N/A,0.18,0.24,0.35,-0.04,0.28,0.16,0.44,0.19,0.26,0.47,0.10,N/A,0.33,0.03,0.03,N/A,N/A,0.19,N/A,0.51,0.46,0.09,0.08,0.05,0.38,0.09,0.35,0.15,0.27,0.50,0.37,N/A,0.39,0.09,0.18,0.19,N/A
0.17,-0.01,0.15,0.26,0.13,N/A,0.17,0.20,0.12,0.27,1,-0.06,0.18,0.09,N/A,0.03,0.08,0.19,0.06,0.07,0.18,0.17,0.15,0.12,0.23,0.20,N/A,0.19,0.01,0.08,N/A,N/A,0.25,N/A,0.11,0.04,0.12,0.12,0.08,0.17,0.17,0.19,0.07,-0.01,0.08,0.16,N/A,0.21,0.12,0.18,0.12,N/A
-0.01,0.02,0.09,0.10,0.07,N/A,0.15,0.13,0.12,0.24,-0.06,1,0.18,0.06,N/A,0.07,0.01,0.06,0.01,0.18,0.13,0.13,0.21,0.16,-0.04,0.04,N/A,-0.00,0.12,0.02,N/A,N/A,0.11,N/A,0.14,0.09,-0.05,0.13,0.04,0.13,0.11,0.20,0.08,0.11,0.15,0.11,N/A,0.13,0.08,-0.00,0.06,N/A
0.07,0.65,0.05,0.25,0.15,N/A,0.13,0.23,0.12,0.16,0.18,0.18,1,0.23,N/A,0.02,0.02,0.05,0.00,0.07,0.14,0.14,0.53,0.38,0.21,0.11,N/A,0.28,0.57,0.05,N/A,N/A,0.42,N/A,0.09,0.07,0.13,0.03,-0.03,0.16,0.71,0.33,0.45,0.22,0.19,0.34,N/A,0.08,0.67,0.45,0.04,N/A
0.04,0.02,0.05,0.27,0.14,N/A,0.07,0.24,0.20,0.21,0.09,0.06,0.23,1,N/A,0.02,0.08,0.09,0.01,0.03,0.04,0.11,0.10,0.04,0.26,-0.00,N/A,0.24,0.02,-0.04,N/A,N/A,0.13,N/A,0.29,0.15,0.32,-0.03,0.01,0.08,0.30,0.30,0.26,0.06,0.30,0.45,N/A,0.17,0.30,0.28,0.18,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.01,0.02,0.15,0.09,N/A,0.10,0.25,0.07,0.18,0.03,0.07,0.02,0.02,N/A,1,0.13,0.14,-0.01,0.02,0.35,0.20,0.03,-0.05,0.03,0.04,N/A,0.30,0.05,0.12,N/A,N/A,-0.03,N/A,0.19,0.07,0.09,-0.11,0.03,0.26,-0.01,0.09,0.04,0.14,0.18,0.07,N/A,0.13,-0.01,0.02,0.01,N/A
0.04,0.08,0.02,0.32,-0.01,N/A,0.12,-0.04,0.06,0.24,0.08,0.01,0.02,0.08,N/A,0.13,1,0.28,0.04,-0.15,0.24,0.04,0.09,0.13,-0.01,0.03,N/A,-0.03,0.01,0.16,N/A,N/A,-0.04,N/A,0.05,0.22,-0.02,-0.03,-0.08,0.00,-0.04,0.02,0.12,0.15,0.09,0.12,N/A,0.12,-0.03,-0.08,0.02,N/A
0.08,0.07,0.10,0.19,0.41,N/A,0.23,0.09,0.09,0.35,0.19,0.06,0.05,0.09,N/A,0.14,0.28,1,-0.06,0.09,0.22,0.11,-0.01,0.02,0.06,0.03,N/A,0.10,0.06,0.05,N/A,N/A,0.00,N/A,0.23,0.21,-0.04,0.14,-0.00,0.09,-0.02,0.08,0.07,0.18,0.14,0.11,N/A,0.19,-0.04,0.09,0.06,N/A
0.09,-0.03,-0.00,0.02,-0.04,N/A,-0.01,-0.08,0.05,-0.04,0.06,0.01,0.00,0.01,N/A,-0.01,0.04,-0.06,1,0.03,-0.04,-0.06,0.07,-0.06,0.08,0.13,N/A,0.05,-0.07,-0.05,N/A,N/A,0.02,N/A,-0.05,0.27,0.03,-0.03,0.02,-0.06,0.04,0.06,-0.00,-0.07,-0.03,0.06,N/A,0.00,0.03,-0.03,-0.01,N/A
0.05,-0.07,0.00,0.08,0.09,N/A,0.24,0.06,0.24,0.28,0.07,0.18,0.07,0.03,N/A,0.02,-0.15,0.09,0.03,1,-0.19,0.09,0.03,-0.04,0.09,-0.10,N/A,0.17,-0.01,-0.00,N/A,N/A,0.15,N/A,0.31,0.13,0.07,-0.14,-0.02,0.15,-0.03,0.14,-0.04,0.15,0.22,0.11,N/A,0.08,0.08,0.04,-0.04,N/A
-0.00,0.02,0.04,0.15,0.19,N/A,0.12,0.10,0.07,0.16,0.18,0.13,0.14,0.04,N/A,0.35,0.24,0.22,-0.04,-0.19,1,0.13,0.14,0.16,0.12,0.13,N/A,0.17,0.08,0.07,N/A,N/A,0.18,N/A,0.13,-0.07,0.01,-0.04,-0.07,0.19,0.10,-0.06,0.08,0.16,0.16,0.16,N/A,0.14,0.01,0.09,0.02,N/A
0.07,-0.05,0.25,0.35,0.23,N/A,0.32,0.36,0.26,0.44,0.17,0.13,0.14,0.11,N/A,0.20,0.04,0.11,-0.06,0.09,0.13,1,0.21,0.25,0.33,0.22,N/A,0.23,0.04,0.02,N/A,N/A,0.21,N/A,0.43,0.29,0.03,0.02,0.01,0.31,0.15,0.43,0.08,0.38,0.41,0.27,N/A,0.34,0.06,0.12,-0.04,N/A
0.15,0.37,0.11,0.13,0.30,N/A,0.15,0.07,0.11,0.19,0.15,0.21,0.53,0.10,N/A,0.03,0.09,-0.01,0.07,0.03,0.14,0.21,1,0.36,0.05,0.15,N/A,0.29,0.39,0.20,N/A,N/A,0.42,N/A,0.04,0.16,0.06,0.14,-0.07,0.13,0.52,0.32,0.36,0.17,0.22,0.60,N/A,0.11,0.39,0.45,0.01,N/A
0.06,0.12,0.10,0.21,0.12,N/A,0.11,0.06,0.07,0.26,0.12,0.16,0.38,0.04,N/A,-0.05,0.13,0.02,-0.06,-0.04,0.16,0.25,0.36,1,0.05,-0.04,N/A,0.16,0.05,0.14,N/A,N/A,0.60,N/A,0.08,0.13,0.15,-0.07,0.07,0.09,0.34,0.21,0.25,0.26,0.16,0.23,N/A,0.16,0.34,0.19,-0.04,N/A
0.16,0.05,0.04,0.21,0.13,N/A,0.19,0.30,0.55,0.47,0.23,-0.04,0.21,0.26,N/A,0.03,-0.01,0.06,0.08,0.09,0.12,0.33,0.05,0.05,1,0.22,N/A,0.36,0.01,0.10,N/A,N/A,0.23,N/A,0.46,0.39,-0.04,0.05,0.02,0.23,0.20,0.20,0.12,0.18,0.30,0.21,N/A,0.26,0.20,0.21,0.13,N/A
-0.07,0.03,0.10,-0.02,0.07,N/A,0.21,0.12,0.13,0.10,0.20,0.04,0.11,-0.00,N/A,0.04,0.03,0.03,0.13,-0.10,0.13,0.22,0.15,-0.04,0.22,1,N/A,0.06,0.09,0.18,N/A,N/A,-0.04,N/A,0.01,-0.06,-0.05,0.08,0.02,0.06,0.05,0.32,-0.04,0.03,0.14,0.08,N/A,0.13,0.04,-0.03,-0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.05,0.04,0.17,0.22,N/A,0.31,0.26,0.31,0.33,0.19,-0.00,0.28,0.24,N/A,0.30,-0.03,0.10,0.05,0.17,0.17,0.23,0.29,0.16,0.36,0.06,N/A,1,0.05,0.07,N/A,N/A,0.40,N/A,0.37,0.28,-0.02,-0.14,0.13,0.25,0.27,0.41,0.12,0.10,0.50,0.31,N/A,0.23,0.28,0.36,0.24,N/A
0.07,0.85,0.01,0.02,0.01,N/A,0.11,0.14,0.01,0.03,0.01,0.12,0.57,0.02,N/A,0.05,0.01,0.06,-0.07,-0.01,0.08,0.04,0.39,0.05,0.01,0.09,N/A,0.05,1,0.04,N/A,N/A,0.03,N/A,-0.02,-0.08,-0.05,0.00,-0.06,0.03,0.68,0.08,0.70,0.05,0.11,0.17,N/A,-0.04,0.30,0.53,0.04,N/A
