1,0.02,0.05,0.28,0.17,-0.02,0.13
0.02,1,0.19,0.14,0.06,-0.04,0.03
0.05,0.19,1,0.13,-0.02,-0.07,0.04
0.28,0.14,0.13,1,0.49,0.04,0.16
0.17,0.06,-0.02,0.49,1,0.06,0.05
-0.02,-0.04,-0.07,0.04,0.06,1,0.12
0.13,0.03,0.04,0.16,0.05,0.12,1
