1,0.03,0.19,0.08,0.14,0.27,-0.05,0.15,-0.00,-0.04,0.15,-0.01
0.03,1,0.22,0.55,0.55,0.26,0.15,0.55,0.08,0.08,0.55,0.05
0.19,0.22,1,0.44,0.29,0.19,-0.07,0.62,-0.00,-0.00,0.62,0.10
0.08,0.55,0.44,1,0.54,0.21,0.22,0.73,0.03,0.22,0.73,0.01
0.14,0.55,0.29,0.54,1,0.39,0.12,0.46,0.03,0.07,0.46,0.22
0.27,0.26,0.19,0.21,0.39,1,0.32,0.41,0.17,0.16,0.41,0.30
-0.05,0.15,-0.07,0.22,0.12,0.32,1,0.18,0.16,0.28,0.18,0.01
0.15,0.55,0.62,0.73,0.46,0.41,0.18,1,0.03,0.07,1.00,0.03
-0.00,0.08,-0.00,0.03,0.03,0.17,0.16,0.03,1,0.17,0.03,-0.09
-0.04,0.08,-0.00,0.22,0.07,0.16,0.28,0.07,0.17,1,0.07,0.00
0.15,0.55,0.62,0.73,0.46,0.41,0.18,1.00,0.03,0.07,1,0.03
-0.01,0.05,0.10,0.01,0.22,0.30,0.01,0.03,-0.09,0.00,0.03,1
