1,0.31,0.19,0.32,0.22,0.28,0.41,0.02,0.33,0.39,0.03,0.28,0.33,0.15,0.33,0.20,-0.02,0.07,0.29,0.20,0.34,0.02,0.17
0.31,1,0.28,0.22,0.24,0.32,0.37,0.29,0.36,0.54,0.27,0.28,0.25,0.23,0.23,0.30,0.07,0.24,0.38,0.09,0.41,0.22,0.23
0.19,0.28,1,0.03,0.07,0.25,0.09,0.12,0.28,0.28,0.38,0.23,0.06,-0.01,0.08,0.16,0.07,0.27,0.23,0.56,0.10,0.08,0.02
0.32,0.22,0.03,1,0.24,0.22,0.50,0.15,0.36,0.24,0.10,0.23,0.32,0.25,0.27,0.21,0.08,0.14,0.41,0.10,0.39,0.12,0.15
0.22,0.24,0.07,0.24,1,0.26,0.31,0.27,0.27,0.23,0.09,-0.06,0.20,0.39,0.35,0.19,0.02,0.06,0.19,-0.06,0.17,0.12,0.18
0.28,0.32,0.25,0.22,0.26,1,0.21,0.34,0.34,0.42,0.31,0.21,0.42,0.25,0.25,0.38,0.02,0.22,0.41,0.24,0.38,0.26,0.08
0.41,0.37,0.09,0.50,0.31,0.21,1,0.10,0.30,0.35,0.13,0.22,0.13,0.19,0.14,0.12,0.08,0.17,0.37,0.07,0.25,0.06,0.13
0.02,0.29,0.12,0.15,0.27,0.34,0.10,1,0.20,0.20,0.31,0.08,0.14,0.51,0.16,0.25,0.01,0.19,0.17,0.10,0.23,0.34,0.23
0.33,0.36,0.28,0.36,0.27,0.34,0.30,0.20,1,0.37,0.11,0.44,0.10,0.25,0.15,0.19,-0.07,0.13,0.37,0.06,0.17,0.02,0.03
0.39,0.54,0.28,0.24,0.23,0.42,0.35,0.20,0.37,1,0.38,0.15,0.41,0.24,0.25,0.28,0.01,0.43,0.44,0.18,0.31,0.02,0.17
0.03,0.27,0.38,0.10,0.09,0.31,0.13,0.31,0.11,0.38,1,0.11,0.08,0.13,-0.05,0.20,0.29,0.59,0.09,0.20,0.14,0.22,0.17
0.28,0.28,0.23,0.23,-0.06,0.21,0.22,0.08,0.44,0.15,0.11,1,0.13,0.01,-0.07,0.09,0.15,0.13,0.25,0.17,0.13,0.19,0.07
0.33,0.25,0.06,0.32,0.20,0.42,0.13,0.14,0.10,0.41,0.08,0.13,1,0.17,0.35,0.30,-0.05,0.12,0.23,0.10,0.37,0.21,0.08
0.15,0.23,-0.01,0.25,0.39,0.25,0.19,0.51,0.25,0.24,0.13,0.01,0.17,1,0.24,0.18,0.05,0.15,0.16,-0.03,0.25,0.07,0.36
0.33,0.23,0.08,0.27,0.35,0.25,0.14,0.16,0.15,0.25,-0.05,-0.07,0.35,0.24,1,0.05,0.02,-0.07,0.30,0.02,0.38,0.04,0.02
0.20,0.30,0.16,0.21,0.19,0.38,0.12,0.25,0.19,0.28,0.20,0.09,0.30,0.18,0.05,1,0.03,0.27,0.29,0.14,0.27,0.40,0.24
-0.02,0.07,0.07,0.08,0.02,0.02,0.08,0.01,-0.07,0.01,0.29,0.15,-0.05,0.05,0.02,0.03,1,0.10,-0.11,0.09,0.01,0.17,0.10
0.07,0.24,0.27,0.14,0.06,0.22,0.17,0.19,0.13,0.43,0.59,0.13,0.12,0.15,-0.07,0.27,0.10,1,0.19,0.08,0.23,0.07,0.25
0.29,0.38,0.23,0.41,0.19,0.41,0.37,0.17,0.37,0.44,0.09,0.25,0.23,0.16,0.30,0.29,-0.11,0.19,1,0.12,0.30,0.09,0.14
0.20,0.09,0.56,0.10,-0.06,0.24,0.07,0.10,0.06,0.18,0.20,0.17,0.10,-0.03,0.02,0.14,0.09,0.08,0.12,1,0.18,0.13,0.07
0.34,0.41,0.10,0.39,0.17,0.38,0.25,0.23,0.17,0.31,0.14,0.13,0.37,0.25,0.38,0.27,0.01,0.23,0.30,0.18,1,0.20,0.26
0.02,0.22,0.08,0.12,0.12,0.26,0.06,0.34,0.02,0.02,0.22,0.19,0.21,0.07,0.04,0.40,0.17,0.07,0.09,0.13,0.20,1,0.09
0.17,0.23,0.02,0.15,0.18,0.08,0.13,0.23,0.03,0.17,0.17,0.07,0.08,0.36,0.02,0.24,0.10,0.25,0.14,0.07,0.26,0.09,1
