1,0.43,0.38,0.40,0.19,N/A,0.33,0.48,0.32,0.07,0.49,0.40,0.40,0.59,0.63,0.77,0.66,0.35,0.58,0.31,0.34,0.28,0.42,0.76,0.37,0.73,0.51,0.88,0.56,0.94,0.87,0.32,0.33,N/A,0.52,0.31,0.86,N/A,0.28,N/A,0.36,N/A
0.43,1,0.54,0.14,0.05,N/A,0.13,0.34,0.17,0.06,0.20,0.24,0.25,0.30,0.39,0.36,0.32,0.18,0.27,0.12,0.15,0.23,0.25,0.38,0.27,0.55,0.30,0.38,0.38,0.39,0.49,0.04,0.31,N/A,0.49,0.18,0.39,N/A,0.03,N/A,0.27,N/A
0.38,0.54,1,0.45,-0.02,N/A,0.33,0.31,0.19,0.06,0.22,0.25,0.40,0.38,0.38,0.34,0.30,0.24,0.30,0.09,0.25,0.06,0.31,0.37,0.37,0.52,0.15,0.39,0.49,0.39,0.43,0.12,0.22,N/A,0.52,0.20,0.35,N/A,0.08,N/A,0.36,N/A
0.40,0.14,0.45,1,0.07,N/A,0.54,0.37,0.41,0.06,0.38,0.48,0.46,0.51,0.48,0.35,0.27,0.39,0.35,0.22,0.36,0.10,0.49,0.56,0.44,0.53,0.33,0.47,0.40,0.41,0.49,0.42,0.55,N/A,0.50,0.47,0.43,N/A,0.20,N/A,0.26,N/A
0.19,0.05,-0.02,0.07,1,N/A,0.03,0.06,0.20,0.08,-0.01,0.16,0.05,0.02,0.04,0.13,0.10,0.17,0.12,0.20,0.10,-0.00,0.23,0.14,0.01,0.15,0.22,0.24,0.14,0.21,0.18,0.06,-0.04,N/A,0.15,0.04,0.10,N/A,-0.08,N/A,0.14,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.33,0.13,0.33,0.54,0.03,N/A,1,0.27,0.34,-0.03,0.36,0.32,0.33,0.29,0.41,0.20,0.13,0.35,0.16,-0.00,0.32,0.16,0.39,0.41,0.25,0.34,0.10,0.38,0.19,0.32,0.34,0.17,0.51,N/A,0.36,0.24,0.28,N/A,0.11,N/A,0.20,N/A
0.48,0.34,0.31,0.37,0.06,N/A,0.27,1,0.22,-0.02,0.44,0.31,0.40,0.38,0.40,0.39,0.33,0.21,0.44,0.07,0.34,0.04,0.55,0.51,0.68,0.50,0.19,0.47,0.44,0.48,0.48,0.16,0.33,N/A,0.58,0.30,0.43,N/A,0.32,N/A,0.47,N/A
0.32,0.17,0.19,0.41,0.20,N/A,0.34,0.22,1,-0.02,0.42,0.35,0.26,0.34,0.36,0.37,0.33,0.35,0.29,-0.00,0.35,0.14,0.37,0.48,0.41,0.51,0.22,0.65,0.29,0.38,0.39,0.22,0.48,N/A,0.29,0.23,0.31,N/A,0.24,N/A,0.21,N/A
0.07,0.06,0.06,0.06,0.08,N/A,-0.03,-0.02,-0.02,1,0.02,0.09,0.05,0.08,0.08,0.06,0.03,0.06,-0.02,0.15,0.16,0.02,-0.02,0.02,0.01,0.05,0.23,0.02,0.08,0.04,0.09,0.04,0.01,N/A,0.05,-0.00,0.08,N/A,-0.03,N/A,0.04,N/A
0.49,0.20,0.22,0.38,-0.01,N/A,0.36,0.44,0.42,0.02,1,0.40,0.26,0.50,0.43,0.40,0.32,0.45,0.40,0.27,0.43,0.11,0.52,0.60,0.57,0.56,0.33,0.57,0.47,0.52,0.56,0.17,0.48,N/A,0.43,0.25,0.47,N/A,0.29,N/A,0.23,N/A
0.40,0.24,0.25,0.48,0.16,N/A,0.32,0.31,0.35,0.09,0.40,1,0.16,0.39,0.34,0.40,0.26,0.51,0.33,0.22,0.42,0.12,0.37,0.60,0.22,0.52,0.38,0.46,0.33,0.41,0.44,0.34,0.42,N/A,0.27,0.24,0.37,N/A,0.33,N/A,0.12,N/A
0.40,0.25,0.40,0.46,0.05,N/A,0.33,0.40,0.26,0.05,0.26,0.16,1,0.38,0.50,0.31,0.27,0.26,0.27,0.13,0.25,0.07,0.36,0.33,0.51,0.45,0.13,0.40,0.43,0.38,0.45,0.14,0.41,N/A,0.47,0.30,0.40,N/A,0.06,N/A,0.48,N/A
0.59,0.30,0.38,0.51,0.02,N/A,0.29,0.38,0.34,0.08,0.50,0.39,0.38,1,0.45,0.60,0.54,0.31,0.43,0.30,0.37,0.16,0.51,0.60,0.48,0.61,0.30,0.61,0.47,0.60,0.56,0.30,0.40,N/A,0.39,0.38,0.62,N/A,0.35,N/A,0.31,N/A
0.63,0.39,0.38,0.48,0.04,N/A,0.41,0.40,0.36,0.08,0.43,0.34,0.50,0.45,1,0.58,0.50,0.47,0.46,0.17,0.38,0.19,0.31,0.62,0.46,0.72,0.38,0.64,0.51,0.63,0.65,0.30,0.70,N/A,0.54,0.44,0.66,N/A,0.19,N/A,0.43,N/A
0.77,0.36,0.34,0.35,0.13,N/A,0.20,0.39,0.37,0.06,0.40,0.40,0.31,0.60,0.58,1,0.98,0.30,0.57,0.38,0.36,0.23,0.40,0.67,0.39,0.69,0.45,0.83,0.54,0.86,0.73,0.33,0.34,N/A,0.43,0.32,0.88,N/A,0.25,N/A,0.31,N/A
0.66,0.32,0.30,0.27,0.10,N/A,0.13,0.33,0.33,0.03,0.32,0.26,0.27,0.54,0.50,0.98,1,0.21,0.51,0.34,0.29,0.17,0.35,0.56,0.36,0.59,0.36,0.76,0.48,0.78,0.62,0.28,0.28,N/A,0.37,0.29,0.81,N/A,0.20,N/A,0.28,N/A
0.35,0.18,0.24,0.39,0.17,N/A,0.35,0.21,0.35,0.06,0.45,0.51,0.26,0.31,0.47,0.30,0.21,1,0.29,0.33,0.37,0.18,0.29,0.45,0.27,0.48,0.31,0.41,0.42,0.35,0.41,0.38,0.48,N/A,0.28,0.17,0.37,N/A,0.14,N/A,0.10,N/A
0.58,0.27,0.30,0.35,0.12,N/A,0.16,0.44,0.29,-0.02,0.40,0.33,0.27,0.43,0.46,0.57,0.51,0.29,1,0.22,0.31,0.08,0.31,0.54,0.31,0.53,0.35,0.58,0.49,0.58,0.62,0.21,0.25,N/A,0.33,0.34,0.57,N/A,0.38,N/A,0.26,N/A
0.31,0.12,0.09,0.22,0.20,N/A,-0.00,0.07,-0.00,0.15,0.27,0.22,0.13,0.30,0.17,0.38,0.34,0.33,0.22,1,0.28,0.22,0.25,0.35,0.10,0.23,0.44,0.26,0.22,0.31,0.33,0.27,0.16,N/A,0.18,0.14,0.43,N/A,-0.03,N/A,-0.00,N/A
0.34,0.15,0.25,0.36,0.10,N/A,0.32,0.34,0.35,0.16,0.43,0.42,0.25,0.37,0.38,0.36,0.29,0.37,0.31,0.28,1,0.02,0.39,0.51,0.37,0.44,0.23,0.40,0.31,0.34,0.44,0.27,0.47,N/A,0.36,0.27,0.38,N/A,0.15,N/A,0.36,N/A
0.28,0.23,0.06,0.10,-0.00,N/A,0.16,0.04,0.14,0.02,0.11,0.12,0.07,0.16,0.19,0.23,0.17,0.18,0.08,0.22,0.02,1,0.02,0.23,0.03,0.28,0.32,0.24,0.17,0.23,0.34,0.14,0.11,N/A,0.27,0.09,0.31,N/A,0.20,N/A,0.05,N/A
0.42,0.25,0.31,0.49,0.23,N/A,0.39,0.55,0.37,-0.02,0.52,0.37,0.36,0.51,0.31,0.40,0.35,0.29,0.31,0.25,0.39,0.02,1,0.57,0.48,0.50,0.23,0.50,0.34,0.46,0.49,0.19,0.39,N/A,0.44,0.25,0.39,N/A,0.26,N/A,0.19,N/A
0.76,0.38,0.37,0.56,0.14,N/A,0.41,0.51,0.48,0.02,0.60,0.60,0.33,0.60,0.62,0.67,0.56,0.45,0.54,0.35,0.51,0.23,0.57,1,0.44,0.76,0.48,0.78,0.54,0.76,0.76,0.40,0.48,N/A,0.52,0.42,0.75,N/A,0.32,N/A,0.29,N/A
0.37,0.27,0.37,0.44,0.01,N/A,0.25,0.68,0.41,0.01,0.57,0.22,0.51,0.48,0.46,0.39,0.36,0.27,0.31,0.10,0.37,0.03,0.48,0.44,1,0.55,0.19,0.49,0.53,0.42,0.40,0.23,0.49,N/A,0.47,0.30,0.43,N/A,0.35,N/A,0.43,N/A
0.73,0.55,0.52,0.53,0.15,N/A,0.34,0.50,0.51,0.05,0.56,0.52,0.45,0.61,0.72,0.69,0.59,0.48,0.53,0.23,0.44,0.28,0.50,0.76,0.55,1,0.47,0.76,0.64,0.72,0.78,0.30,0.51,N/A,0.57,0.36,0.73,N/A,0.24,N/A,0.44,N/A
0.51,0.30,0.15,0.33,0.22,N/A,0.10,0.19,0.22,0.23,0.33,0.38,0.13,0.30,0.38,0.45,0.36,0.31,0.35,0.44,0.23,0.32,0.23,0.48,0.19,0.47,1,0.46,0.31,0.47,0.53,0.26,0.28,N/A,0.40,0.13,0.60,N/A,0.09,N/A,0.19,N/A
0.88,0.38,0.39,0.47,0.24,N/A,0.38,0.47,0.65,0.02,0.57,0.46,0.40,0.61,0.64,0.83,0.76,0.41,0.58,0.26,0.40,0.24,0.50,0.78,0.49,0.76,0.46,1,0.58,0.95,0.81,0.29,0.44,N/A,0.52,0.33,0.81,N/A,0.35,N/A,0.37,N/A
0.56,0.38,0.49,0.40,0.14,N/A,0.19,0.44,0.29,0.08,0.47,0.33,0.43,0.47,0.51,0.54,0.48,0.42,0.49,0.22,0.31,0.17,0.34,0.54,0.53,0.64,0.31,0.58,1,0.58,0.62,0.22,0.29,N/A,0.46,0.41,0.54,N/A,0.28,N/A,0.34,N/A
0.94,0.39,0.39,0.41,0.21,N/A,0.32,0.48,0.38,0.04,0.52,0.41,0.38,0.60,0.63,0.86,0.78,0.35,0.58,0.31,0.34,0.23,0.46,0.76,0.42,0.72,0.47,0.95,0.58,1,0.83,0.27,0.34,N/A,0.51,0.31,0.86,N/A,0.33,N/A,0.36,N/A
0.87,0.49,0.43,0.49,0.18,N/A,0.34,0.48,0.39,0.09,0.56,0.44,0.45,0.56,0.65,0.73,0.62,0.41,0.62,0.33,0.44,0.34,0.49,0.76,0.40,0.78,0.53,0.81,0.62,0.83,1,0.34,0.36,N/A,0.58,0.32,0.82,N/A,0.28,N/A,0.43,N/A
0.32,0.04,0.12,0.42,0.06,N/A,0.17,0.16,0.22,0.04,0.17,0.34,0.14,0.30,0.30,0.33,0.28,0.38,0.21,0.27,0.27,0.14,0.19,0.40,0.23,0.30,0.26,0.29,0.22,0.27,0.34,1,0.40,N/A,0.15,0.43,0.37,N/A,0.10,N/A,0.04,N/A
0.33,0.31,0.22,0.55,-0.04,N/A,0.51,0.33,0.48,0.01,0.48,0.42,0.41,0.40,0.70,0.34,0.28,0.48,0.25,0.16,0.47,0.11,0.39,0.48,0.49,0.51,0.28,0.44,0.29,0.34,0.36,0.40,1,N/A,0.36,0.54,0.38,N/A,0.17,N/A,0.18,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.52,0.49,0.52,0.50,0.15,N/A,0.36,0.58,0.29,0.05,0.43,0.27,0.47,0.39,0.54,0.43,0.37,0.28,0.33,0.18,0.36,0.27,0.44,0.52,0.47,0.57,0.40,0.52,0.46,0.51,0.58,0.15,0.36,N/A,1,0.23,0.50,N/A,0.10,N/A,0.59,N/A
0.31,0.18,0.20,0.47,0.04,N/A,0.24,0.30,0.23,-0.00,0.25,0.24,0.30,0.38,0.44,0.32,0.29,0.17,0.34,0.14,0.27,0.09,0.25,0.42,0.30,0.36,0.13,0.33,0.41,0.31,0.32,0.43,0.54,N/A,0.23,1,0.31,N/A,0.16,N/A,0.10,N/A
0.86,0.39,0.35,0.43,0.10,N/A,0.28,0.43,0.31,0.08,0.47,0.37,0.40,0.62,0.66,0.88,0.81,0.37,0.57,0.43,0.38,0.31,0.39,0.75,0.43,0.73,0.60,0.81,0.54,0.86,0.82,0.37,0.38,N/A,0.50,0.31,1,N/A,0.24,N/A,0.35,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,0.03,0.08,0.20,-0.08,N/A,0.11,0.32,0.24,-0.03,0.29,0.33,0.06,0.35,0.19,0.25,0.20,0.14,0.38,-0.03,0.15,0.20,0.26,0.32,0.35,0.24,0.09,0.35,0.28,0.33,0.28,0.10,0.17,N/A,0.10,0.16,0.24,N/A,1,N/A,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.27,0.36,0.26,0.14,N/A,0.20,0.47,0.21,0.04,0.23,0.12,0.48,0.31,0.43,0.31,0.28,0.10,0.26,-0.00,0.36,0.05,0.19,0.29,0.43,0.44,0.19,0.37,0.34,0.36,0.43,0.04,0.18,N/A,0.59,0.10,0.35,N/A,-0.00,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
