1,0.09,0.47,0.32,0.04,0.05,N/A,0.34,0.09,0.17,0.30,N/A
0.09,1,0.08,0.34,-0.03,0.08,N/A,0.09,0.08,0.18,0.20,N/A
0.47,0.08,1,0.25,0.11,-0.08,N/A,0.13,-0.00,0.16,0.24,N/A
0.32,0.34,0.25,1,0.13,0.11,N/A,0.29,0.12,0.36,0.22,N/A
0.04,-0.03,0.11,0.13,1,-0.09,N/A,0.21,0.00,0.20,0.06,N/A
0.05,0.08,-0.08,0.11,-0.09,1,N/A,0.38,-0.01,0.11,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.09,0.13,0.29,0.21,0.38,N/A,1,0.03,0.39,0.31,N/A
0.09,0.08,-0.00,0.12,0.00,-0.01,N/A,0.03,1,0.06,-0.01,N/A
0.17,0.18,0.16,0.36,0.20,0.11,N/A,0.39,0.06,1,0.41,N/A
0.30,0.20,0.24,0.22,0.06,0.01,N/A,0.31,-0.01,0.41,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
