1,0.34,0.12,0.31,0.22,N/A,0.43,-0.06,0.14,0.58,0.26,0.40,0.21,0.46,N/A,0.35,0.21,0.53,N/A,0.43,0.31,0.19,0.09,0.14,0.40,0.38,0.55,0.18,0.26
0.34,1,0.18,0.10,0.03,N/A,0.53,0.01,0.23,0.50,0.04,0.20,0.15,0.42,N/A,0.31,0.21,0.26,N/A,0.14,0.09,0.18,0.07,0.01,0.43,0.46,0.29,0.09,0.25
0.12,0.18,1,0.03,0.14,N/A,0.21,0.08,0.11,0.30,0.07,0.14,0.39,0.33,N/A,0.17,-0.00,0.25,N/A,0.00,0.12,0.03,0.14,0.00,0.26,0.09,0.25,-0.01,0.27
0.31,0.10,0.03,1,0.09,N/A,0.19,-0.05,0.21,0.19,0.29,0.20,0.03,0.29,N/A,0.02,0.02,0.21,N/A,-0.00,0.14,0.06,0.08,0.14,0.15,0.35,0.23,0.09,0.28
0.22,0.03,0.14,0.09,1,N/A,0.21,0.09,0.11,0.33,-0.01,0.26,0.29,0.20,N/A,0.09,0.08,0.33,N/A,0.07,0.42,0.14,0.25,0.08,0.29,0.09,0.50,0.41,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.43,0.53,0.21,0.19,0.21,N/A,1,-0.01,0.21,0.62,0.13,0.22,0.15,0.58,N/A,0.16,0.22,0.57,N/A,0.03,0.36,0.08,0.01,0.15,0.48,0.51,0.47,0.14,0.32
-0.06,0.01,0.08,-0.05,0.09,N/A,-0.01,1,-0.07,0.03,0.00,0.01,0.10,0.08,N/A,0.18,0.02,0.15,N/A,-0.06,0.04,0.03,-0.06,0.06,0.03,-0.02,0.01,0.07,-0.03
0.14,0.23,0.11,0.21,0.11,N/A,0.21,-0.07,1,0.28,0.07,0.14,0.08,0.25,N/A,0.15,0.03,0.22,N/A,-0.02,0.20,-0.02,0.05,-0.07,0.16,0.20,0.19,0.09,0.30
0.58,0.50,0.30,0.19,0.33,N/A,0.62,0.03,0.28,1,0.26,0.32,0.37,0.56,N/A,0.30,0.22,0.57,N/A,0.11,0.51,0.20,0.26,0.21,0.62,0.47,0.72,0.17,0.44
0.26,0.04,0.07,0.29,-0.01,N/A,0.13,0.00,0.07,0.26,1,0.31,0.08,0.20,N/A,0.05,0.14,0.15,N/A,-0.01,0.17,0.04,0.09,0.22,0.09,0.38,0.33,0.21,0.17
0.40,0.20,0.14,0.20,0.26,N/A,0.22,0.01,0.14,0.32,0.31,1,0.25,0.26,N/A,0.32,0.09,0.30,N/A,0.13,0.17,0.21,0.13,0.12,0.22,0.21,0.32,0.26,0.13
0.21,0.15,0.39,0.03,0.29,N/A,0.15,0.10,0.08,0.37,0.08,0.25,1,0.24,N/A,0.11,0.19,0.34,N/A,0.01,0.32,0.11,0.28,0.10,0.37,0.11,0.42,0.07,0.26
0.46,0.42,0.33,0.29,0.20,N/A,0.58,0.08,0.25,0.56,0.20,0.26,0.24,1,N/A,0.28,0.25,0.55,N/A,0.07,0.43,0.20,0.08,0.12,0.45,0.41,0.51,0.06,0.58
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,0.31,0.17,0.02,0.09,N/A,0.16,0.18,0.15,0.30,0.05,0.32,0.11,0.28,N/A,1,0.06,0.28,N/A,0.19,0.15,0.23,0.11,0.02,0.23,0.22,0.21,-0.01,0.14
0.21,0.21,-0.00,0.02,0.08,N/A,0.22,0.02,0.03,0.22,0.14,0.09,0.19,0.25,N/A,0.06,1,0.12,N/A,0.02,0.09,0.14,0.18,-0.05,0.18,0.34,0.17,0.06,0.30
0.53,0.26,0.25,0.21,0.33,N/A,0.57,0.15,0.22,0.57,0.15,0.30,0.34,0.55,N/A,0.28,0.12,1,N/A,0.08,0.53,-0.01,0.13,0.12,0.45,0.29,0.51,0.16,0.32
