1,0.16,0.05,0.13,0.17,0.01,-0.07,0.17,0.01,0.09,0.12,0.05,N/A,0.04,-0.04,0.20
0.16,1,0.47,0.27,0.14,0.27,0.18,0.11,0.27,0.16,0.25,0.12,N/A,0.26,0.24,0.17
0.05,0.47,1,0.47,0.40,0.42,0.30,0.36,0.29,0.30,0.50,0.21,N/A,0.34,0.16,0.40
0.13,0.27,0.47,1,0.14,0.51,0.12,0.32,0.24,0.16,0.47,0.17,N/A,0.15,0.11,0.25
0.17,0.14,0.40,0.14,1,0.15,0.01,0.12,0.04,0.10,0.22,0.05,N/A,0.14,0.08,0.15
0.01,0.27,0.42,0.51,0.15,1,0.18,0.03,0.21,0.06,0.35,0.11,N/A,0.03,0.26,0.12
-0.07,0.18,0.30,0.12,0.01,0.18,1,-0.00,0.22,0.15,0.14,0.09,N/A,0.22,0.15,0.34
0.17,0.11,0.36,0.32,0.12,0.03,-0.00,1,0.26,0.06,0.19,0.43,N/A,0.33,-0.08,0.21
0.01,0.27,0.29,0.24,0.04,0.21,0.22,0.26,1,0.08,0.13,0.06,N/A,0.35,0.08,0.46
0.09,0.16,0.30,0.16,0.10,0.06,0.15,0.06,0.08,1,0.25,0.04,N/A,0.28,-0.08,0.25
0.12,0.25,0.50,0.47,0.22,0.35,0.14,0.19,0.13,0.25,1,0.11,N/A,0.25,0.03,0.16
0.05,0.12,0.21,0.17,0.05,0.11,0.09,0.43,0.06,0.04,0.11,1,N/A,0.14,-0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.26,0.34,0.15,0.14,0.03,0.22,0.33,0.35,0.28,0.25,0.14,N/A,1,0.04,0.33
-0.04,0.24,0.16,0.11,0.08,0.26,0.15,-0.08,0.08,-0.08,0.03,-0.05,N/A,0.04,1,0.07
0.20,0.17,0.40,0.25,0.15,0.12,0.34,0.21,0.46,0.25,0.16,0.03,N/A,0.33,0.07,1
