1,0.36,0.43,0.03,0.14,0.37,0.29,0.45,0.12,0.23,0.35
0.36,1,0.39,0.08,0.12,0.30,0.74,0.47,0.18,0.57,0.34
0.43,0.39,1,-0.01,0.25,0.37,0.33,0.52,0.08,0.33,0.26
0.03,0.08,-0.01,1,-0.00,0.12,0.05,0.08,0.13,0.21,0.10
0.14,0.12,0.25,-0.00,1,0.39,0.05,0.13,-0.13,0.16,0.24
0.37,0.30,0.37,0.12,0.39,1,0.30,0.35,0.13,0.40,0.30
0.29,0.74,0.33,0.05,0.05,0.30,1,0.45,0.27,0.67,0.31
0.45,0.47,0.52,0.08,0.13,0.35,0.45,1,0.22,0.39,0.31
0.12,0.18,0.08,0.13,-0.13,0.13,0.27,0.22,1,0.26,0.25
0.23,0.57,0.33,0.21,0.16,0.40,0.67,0.39,0.26,1,0.41
0.35,0.34,0.26,0.10,0.24,0.30,0.31,0.31,0.25,0.41,1
