1,0.11,-0.10,0.10,-0.04,N/A,0.03,0.02,-0.04,0.04,N/A,0.13,N/A,-0.03,-0.08,N/A,0.17,-0.01,0.05,-0.02,0.15,-0.10,0.02,0.08,-0.18,0.09,0.30,N/A,-0.12,0.08,N/A,0.05,-0.08,0.09,0.27,0.10,0.02,0.02,0.01,0.02,0.13,-0.01
0.11,1,-0.09,0.08,-0.00,N/A,0.08,0.05,-0.04,0.23,N/A,0.19,N/A,-0.08,0.05,N/A,0.08,-0.03,-0.05,0.31,0.25,-0.10,-0.14,0.12,0.04,0.16,0.07,N/A,-0.04,0.08,N/A,-0.01,-0.03,0.11,0.11,0.09,0.03,-0.09,0.04,0.01,-0.02,0.08
-0.10,-0.09,1,0.08,0.08,N/A,0.31,0.29,0.22,0.05,N/A,0.15,N/A,0.18,0.12,N/A,0.17,-0.02,-0.02,0.06,-0.04,0.02,0.11,0.25,0.10,0.09,0.19,N/A,0.09,0.04,N/A,0.31,0.06,0.23,0.08,-0.09,0.08,-0.10,-0.03,0.03,0.15,0.25
0.10,0.08,0.08,1,0.41,N/A,0.46,0.26,0.16,-0.01,N/A,0.34,N/A,0.10,0.15,N/A,0.50,0.14,0.29,0.15,-0.02,0.06,0.15,0.27,-0.01,0.11,0.12,N/A,0.01,0.21,N/A,0.18,0.04,0.48,0.27,0.24,0.28,0.02,0.15,0.16,0.26,0.19
-0.04,-0.00,0.08,0.41,1,N/A,0.34,0.17,0.23,0.25,N/A,0.49,N/A,0.10,-0.04,N/A,0.37,0.17,0.35,0.07,0.04,0.12,0.13,0.22,0.06,0.20,0.01,N/A,0.11,0.13,N/A,0.10,0.34,0.33,0.19,0.14,0.10,0.12,0.08,0.15,0.17,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.08,0.31,0.46,0.34,N/A,1,0.22,0.11,0.16,N/A,0.48,N/A,0.23,0.10,N/A,0.52,0.14,0.04,0.20,0.08,0.16,0.07,0.32,-0.00,0.13,0.06,N/A,0.24,0.25,N/A,0.04,0.09,0.45,0.18,0.14,0.18,0.03,0.16,0.07,0.15,0.13
0.02,0.05,0.29,0.26,0.17,N/A,0.22,1,0.61,0.25,N/A,0.48,N/A,0.21,0.24,N/A,0.41,0.05,0.15,0.03,0.15,0.43,0.23,0.49,0.12,0.35,0.49,N/A,0.19,0.33,N/A,0.39,0.11,0.80,0.38,0.28,0.36,0.20,0.37,0.16,0.39,0.19
-0.04,-0.04,0.22,0.16,0.23,N/A,0.11,0.61,1,0.15,N/A,0.30,N/A,0.22,0.25,N/A,0.33,-0.01,0.16,-0.05,0.11,0.50,0.33,0.50,0.08,0.22,0.41,N/A,0.03,0.34,N/A,0.57,-0.00,0.53,0.33,0.10,0.43,0.07,0.33,0.18,0.36,-0.04
0.04,0.23,0.05,-0.01,0.25,N/A,0.16,0.25,0.15,1,N/A,0.27,N/A,0.06,-0.09,N/A,0.10,-0.05,0.17,0.04,0.04,0.23,-0.07,0.04,0.02,0.22,0.07,N/A,-0.04,0.18,N/A,0.01,0.02,0.24,0.05,0.21,-0.05,-0.02,0.19,-0.00,0.16,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.19,0.15,0.34,0.49,N/A,0.48,0.48,0.30,0.27,N/A,1,N/A,0.26,0.22,N/A,0.53,0.02,0.05,0.23,0.18,0.34,0.17,0.48,0.10,0.32,0.35,N/A,0.21,0.31,N/A,0.13,0.12,0.64,0.33,0.34,0.25,0.11,0.29,0.28,0.30,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,-0.08,0.18,0.10,0.10,N/A,0.23,0.21,0.22,0.06,N/A,0.26,N/A,1,0.05,N/A,0.28,0.09,0.02,0.03,0.10,0.19,0.21,0.26,0.14,0.22,0.26,N/A,0.14,0.47,N/A,0.21,0.07,0.28,0.08,0.10,0.07,-0.07,0.45,0.23,0.17,0.18
-0.08,0.05,0.12,0.15,-0.04,N/A,0.10,0.24,0.25,-0.09,N/A,0.22,N/A,0.05,1,N/A,0.10,0.01,-0.03,0.16,-0.08,0.13,0.27,0.18,-0.14,0.01,0.22,N/A,0.23,-0.01,N/A,0.28,-0.05,0.20,0.10,0.04,0.22,-0.02,-0.03,0.07,0.17,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.08,0.17,0.50,0.37,N/A,0.52,0.41,0.33,0.10,N/A,0.53,N/A,0.28,0.10,N/A,1,0.14,0.18,0.15,0.11,0.23,0.21,0.42,0.11,0.34,0.34,N/A,0.18,0.38,N/A,0.25,0.09,0.83,0.29,0.33,0.36,0.15,0.26,0.37,0.26,0.13
-0.01,-0.03,-0.02,0.14,0.17,N/A,0.14,0.05,-0.01,-0.05,N/A,0.02,N/A,0.09,0.01,N/A,0.14,1,0.05,0.12,-0.09,-0.02,0.02,0.03,0.03,0.03,0.01,N/A,0.02,0.09,N/A,0.01,0.01,0.13,0.02,0.05,-0.01,0.02,0.07,0.07,0.05,0.07
0.05,-0.05,-0.02,0.29,0.35,N/A,0.04,0.15,0.16,0.17,N/A,0.05,N/A,0.02,-0.03,N/A,0.18,0.05,1,0.02,-0.06,0.02,0.11,0.13,-0.17,0.05,0.04,N/A,0.10,0.16,N/A,0.15,0.35,0.17,0.23,0.01,0.13,0.02,0.14,0.10,0.01,0.13
-0.02,0.31,0.06,0.15,0.07,N/A,0.20,0.03,-0.05,0.04,N/A,0.23,N/A,0.03,0.16,N/A,0.15,0.12,0.02,1,-0.13,-0.03,0.09,0.14,0.11,0.25,0.06,N/A,0.19,0.03,N/A,-0.09,-0.00,0.13,-0.03,0.12,0.13,0.05,0.11,0.09,0.01,-0.09
0.15,0.25,-0.04,-0.02,0.04,N/A,0.08,0.15,0.11,0.04,N/A,0.18,N/A,0.10,-0.08,N/A,0.11,-0.09,-0.06,-0.13,1,0.13,-0.12,0.17,0.15,0.24,0.29,N/A,0.01,0.04,N/A,0.12,0.09,0.18,0.12,0.17,0.07,0.03,0.06,-0.12,0.10,0.00
-0.10,-0.10,0.02,0.06,0.12,N/A,0.16,0.43,0.50,0.23,N/A,0.34,N/A,0.19,0.13,N/A,0.23,-0.02,0.02,-0.03,0.13,1,0.20,0.27,0.11,0.21,0.23,N/A,0.06,0.24,N/A,0.25,0.01,0.36,0.17,0.08,0.31,0.21,0.27,0.07,0.24,-0.03
0.02,-0.14,0.11,0.15,0.13,N/A,0.07,0.23,0.33,-0.07,N/A,0.17,N/A,0.21,0.27,N/A,0.21,0.02,0.11,0.09,-0.12,0.20,1,0.17,0.06,0.05,0.20,N/A,0.34,0.13,N/A,0.45,0.01,0.24,0.21,-0.03,0.28,0.21,0.16,0.23,0.19,0.10
0.08,0.12,0.25,0.27,0.22,N/A,0.32,0.49,0.50,0.04,N/A,0.48,N/A,0.26,0.18,N/A,0.42,0.03,0.13,0.14,0.17,0.27,0.17,1,0.01,0.22,0.45,N/A,0.12,0.36,N/A,0.41,0.01,0.53,0.52,0.09,0.48,0.21,0.38,0.36,0.28,0.06
-0.18,0.04,0.10,-0.01,0.06,N/A,-0.00,0.12,0.08,0.02,N/A,0.10,N/A,0.14,-0.14,N/A,0.11,0.03,-0.17,0.11,0.15,0.11,0.06,0.01,1,0.17,-0.02,N/A,0.25,0.22,N/A,0.01,0.03,0.14,-0.10,0.15,-0.06,0.16,0.24,0.14,0.04,-0.02
0.09,0.16,0.09,0.11,0.20,N/A,0.13,0.35,0.22,0.22,N/A,0.32,N/A,0.22,0.01,N/A,0.34,0.03,0.05,0.25,0.24,0.21,0.05,0.22,0.17,1,0.26,N/A,0.21,0.16,N/A,0.05,0.02,0.43,0.06,0.32,0.18,0.06,0.13,0.11,0.34,-0.09
0.30,0.07,0.19,0.12,0.01,N/A,0.06,0.49,0.41,0.07,N/A,0.35,N/A,0.26,0.22,N/A,0.34,0.01,0.04,0.06,0.29,0.23,0.20,0.45,-0.02,0.26,1,N/A,0.02,0.24,N/A,0.44,-0.01,0.48,0.42,0.09,0.41,-0.03,0.26,0.22,0.31,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.12,-0.04,0.09,0.01,0.11,N/A,0.24,0.19,0.03,-0.04,N/A,0.21,N/A,0.14,0.23,N/A,0.18,0.02,0.10,0.19,0.01,0.06,0.34,0.12,0.25,0.21,0.02,N/A,1,0.07,N/A,0.01,-0.03,0.22,0.03,0.11,0.07,0.23,0.13,0.15,0.06,0.04
0.08,0.08,0.04,0.21,0.13,N/A,0.25,0.33,0.34,0.18,N/A,0.31,N/A,0.47,-0.01,N/A,0.38,0.09,0.16,0.03,0.04,0.24,0.13,0.36,0.22,0.16,0.24,N/A,0.07,1,N/A,0.16,0.00,0.41,0.26,0.05,0.25,0.09,0.90,0.35,0.20,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,-0.01,0.31,0.18,0.10,N/A,0.04,0.39,0.57,0.01,N/A,0.13,N/A,0.21,0.28,N/A,0.25,0.01,0.15,-0.09,0.12,0.25,0.45,0.41,0.01,0.05,0.44,N/A,0.01,0.16,N/A,1,-0.01,0.32,0.30,-0.14,0.35,0.09,0.17,0.17,0.29,0.17
-0.08,-0.03,0.06,0.04,0.34,N/A,0.09,0.11,-0.00,0.02,N/A,0.12,N/A,0.07,-0.05,N/A,0.09,0.01,0.35,-0.00,0.09,0.01,0.01,0.01,0.03,0.02,-0.01,N/A,-0.03,0.00,N/A,-0.01,1,0.11,0.15,0.03,-0.02,-0.08,0.03,-0.03,0.02,0.07
0.09,0.11,0.23,0.48,0.33,N/A,0.45,0.80,0.53,0.24,N/A,0.64,N/A,0.28,0.20,N/A,0.83,0.13,0.17,0.13,0.18,0.36,0.24,0.53,0.14,0.43,0.48,N/A,0.22,0.41,N/A,0.32,0.11,1,0.37,0.50,0.41,0.17,0.37,0.30,0.39,0.15
0.27,0.11,0.08,0.27,0.19,N/A,0.18,0.38,0.33,0.05,N/A,0.33,N/A,0.08,0.10,N/A,0.29,0.02,0.23,-0.03,0.12,0.17,0.21,0.52,-0.10,0.06,0.42,N/A,0.03,0.26,N/A,0.30,0.15,0.37,1,0.00,0.35,0.15,0.30,0.16,0.24,0.06
0.10,0.09,-0.09,0.24,0.14,N/A,0.14,0.28,0.10,0.21,N/A,0.34,N/A,0.10,0.04,N/A,0.33,0.05,0.01,0.12,0.17,0.08,-0.03,0.09,0.15,0.32,0.09,N/A,0.11,0.05,N/A,-0.14,0.03,0.50,0.00,1,0.04,-0.02,0.09,-0.02,0.21,0.01
0.02,0.03,0.08,0.28,0.10,N/A,0.18,0.36,0.43,-0.05,N/A,0.25,N/A,0.07,0.22,N/A,0.36,-0.01,0.13,0.13,0.07,0.31,0.28,0.48,-0.06,0.18,0.41,N/A,0.07,0.25,N/A,0.35,-0.02,0.41,0.35,0.04,1,0.30,0.24,0.13,0.28,0.02
