1,N/A,0.10,0.32,0.31,0.21,0.21,0.14,0.28,0.23,0.15,0.17,0.12,N/A,0.34
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,1,0.03,0.16,0.14,0.14,-0.05,0.18,0.19,-0.09,0.22,0.05,N/A,0.14
0.32,N/A,0.03,1,0.37,0.09,0.58,0.22,0.49,0.33,0.12,0.24,0.26,N/A,0.49
0.31,N/A,0.16,0.37,1,0.37,0.53,0.39,0.61,0.61,0.33,0.51,0.36,N/A,0.57
0.21,N/A,0.14,0.09,0.37,1,0.23,0.15,0.39,0.22,0.30,0.47,0.16,N/A,0.28
0.21,N/A,0.14,0.58,0.53,0.23,1,0.26,0.54,0.32,0.19,0.41,0.23,N/A,0.36
0.14,N/A,-0.05,0.22,0.39,0.15,0.26,1,0.30,0.16,0.55,0.28,0.38,N/A,0.28
0.28,N/A,0.18,0.49,0.61,0.39,0.54,0.30,1,0.37,0.23,0.54,0.17,N/A,0.57
0.23,N/A,0.19,0.33,0.61,0.22,0.32,0.16,0.37,1,0.18,0.37,0.19,N/A,0.41
0.15,N/A,-0.09,0.12,0.33,0.30,0.19,0.55,0.23,0.18,1,0.26,0.17,N/A,0.16
0.17,N/A,0.22,0.24,0.51,0.47,0.41,0.28,0.54,0.37,0.26,1,0.16,N/A,0.42
0.12,N/A,0.05,0.26,0.36,0.16,0.23,0.38,0.17,0.19,0.17,0.16,1,N/A,0.27
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,N/A,0.14,0.49,0.57,0.28,0.36,0.28,0.57,0.41,0.16,0.42,0.27,N/A,1
