1,0.03,0.31,-0.04,0.28,0.04,0.01,1.00,-0.07,0.11,-0.11,0.08,0.04
0.03,1,0.30,0.28,0.08,0.34,0.44,0.03,0.38,0.44,0.54,0.20,0.12
0.31,0.30,1,0.14,0.23,-0.02,0.04,0.31,0.18,0.12,0.04,0.28,0.13
-0.04,0.28,0.14,1,0.16,0.29,0.19,-0.04,0.31,0.18,0.16,0.48,0.42
0.28,0.08,0.23,0.16,1,0.12,-0.01,0.28,0.18,0.12,0.09,0.38,0.19
0.04,0.34,-0.02,0.29,0.12,1,0.20,0.04,0.17,0.32,0.31,0.18,0.14
0.01,0.44,0.04,0.19,-0.01,0.20,1,0.01,0.49,0.29,0.30,0.33,0.10
1.00,0.03,0.31,-0.04,0.28,0.04,0.01,1,-0.07,0.11,-0.11,0.08,0.04
-0.07,0.38,0.18,0.31,0.18,0.17,0.49,-0.07,1,0.37,0.31,0.49,0.19
0.11,0.44,0.12,0.18,0.12,0.32,0.29,0.11,0.37,1,0.45,0.15,0.14
-0.11,0.54,0.04,0.16,0.09,0.31,0.30,-0.11,0.31,0.45,1,0.34,0.08
0.08,0.20,0.28,0.48,0.38,0.18,0.33,0.08,0.49,0.15,0.34,1,0.40
0.04,0.12,0.13,0.42,0.19,0.14,0.10,0.04,0.19,0.14,0.08,0.40,1
