1,0.32,0.38,0.09,0.59,0.01,0.24,N/A,N/A,0.06,N/A,0.29,0.27,0.41,N/A,0.17,0.01,0.41
0.32,1,0.48,0.08,0.31,-0.07,0.39,N/A,N/A,0.11,N/A,0.05,0.18,0.48,N/A,0.29,0.12,0.37
0.38,0.48,1,0.12,0.49,0.04,0.42,N/A,N/A,0.13,N/A,0.15,0.32,0.53,N/A,0.23,0.13,0.28
0.09,0.08,0.12,1,0.00,0.08,0.28,N/A,N/A,0.02,N/A,0.07,-0.02,0.16,N/A,0.10,0.12,0.18
0.59,0.31,0.49,0.00,1,0.09,0.23,N/A,N/A,0.10,N/A,0.20,0.39,0.36,N/A,0.18,-0.05,0.39
0.01,-0.07,0.04,0.08,0.09,1,-0.01,N/A,N/A,0.01,N/A,-0.03,-0.03,0.06,N/A,-0.05,0.04,0.15
0.24,0.39,0.42,0.28,0.23,-0.01,1,N/A,N/A,0.10,N/A,0.01,0.13,0.38,N/A,0.21,0.02,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.11,0.13,0.02,0.10,0.01,0.10,N/A,N/A,1,N/A,0.07,0.08,0.08,N/A,0.02,0.04,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.29,0.05,0.15,0.07,0.20,-0.03,0.01,N/A,N/A,0.07,N/A,1,0.22,0.13,N/A,0.14,0.08,0.03
0.27,0.18,0.32,-0.02,0.39,-0.03,0.13,N/A,N/A,0.08,N/A,0.22,1,0.12,N/A,0.06,-0.07,0.10
0.41,0.48,0.53,0.16,0.36,0.06,0.38,N/A,N/A,0.08,N/A,0.13,0.12,1,N/A,0.27,0.12,0.45
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.29,0.23,0.10,0.18,-0.05,0.21,N/A,N/A,0.02,N/A,0.14,0.06,0.27,N/A,1,0.15,0.05
0.01,0.12,0.13,0.12,-0.05,0.04,0.02,N/A,N/A,0.04,N/A,0.08,-0.07,0.12,N/A,0.15,1,0.03
0.41,0.37,0.28,0.18,0.39,0.15,0.25,N/A,N/A,0.07,N/A,0.03,0.10,0.45,N/A,0.05,0.03,1
