1,0.18,0.22,0.19,0.39,0.11,0.24,0.18,0.08,0.26,0.02,0.12,0.01,0.23,0.32,0.46,0.33,0.25,0.45,0.72,0.20
0.18,1,0.33,0.31,0.13,0.77,0.34,0.19,0.31,0.28,0.12,0.25,0.29,0.39,0.50,0.54,0.35,0.21,0.28,0.38,0.43
0.22,0.33,1,-0.01,0.11,0.21,0.30,0.21,0.32,0.07,0.45,0.32,0.10,0.15,0.20,0.35,0.37,0.12,0.28,0.35,0.42
0.19,0.31,-0.01,1,0.23,0.13,0.25,0.12,0.07,0.23,-0.01,0.04,0.17,0.48,0.53,0.48,0.22,0.16,0.09,0.17,0.33
0.39,0.13,0.11,0.23,1,0.07,0.12,0.24,0.04,0.39,-0.03,0.05,0.08,0.22,0.32,0.35,0.34,0.12,0.18,0.26,0.23
0.11,0.77,0.21,0.13,0.07,1,0.16,0.07,0.04,0.23,0.05,0.13,0.14,0.18,0.26,0.28,0.16,0.04,0.12,0.22,0.24
0.24,0.34,0.30,0.25,0.12,0.16,1,0.18,0.41,0.13,0.17,0.34,0.17,0.23,0.29,0.39,0.48,0.09,0.35,0.30,0.24
0.18,0.19,0.21,0.12,0.24,0.07,0.18,1,0.04,0.20,0.12,0.05,0.06,0.18,0.42,0.39,0.13,0.16,0.10,0.14,0.30
0.08,0.31,0.32,0.07,0.04,0.04,0.41,0.04,1,-0.01,0.01,0.29,0.07,0.17,0.16,0.30,0.32,0.10,0.31,0.28,0.18
0.26,0.28,0.07,0.23,0.39,0.23,0.13,0.20,-0.01,1,0.07,0.09,0.14,0.39,0.41,0.40,0.08,0.02,0.16,0.19,0.36
0.02,0.12,0.45,-0.01,-0.03,0.05,0.17,0.12,0.01,0.07,1,0.05,0.04,0.01,0.10,0.16,0.17,-0.08,0.02,0.02,0.08
0.12,0.25,0.32,0.04,0.05,0.13,0.34,0.05,0.29,0.09,0.05,1,0.09,0.15,0.20,0.27,0.45,0.11,0.14,0.38,0.23
0.01,0.29,0.10,0.17,0.08,0.14,0.17,0.06,0.07,0.14,0.04,0.09,1,0.20,0.25,0.23,0.22,-0.04,0.06,0.08,0.26
0.23,0.39,0.15,0.48,0.22,0.18,0.23,0.18,0.17,0.39,0.01,0.15,0.20,1,0.51,0.53,0.26,0.26,0.29,0.29,0.31
0.32,0.50,0.20,0.53,0.32,0.26,0.29,0.42,0.16,0.41,0.10,0.20,0.25,0.51,1,0.87,0.37,0.12,0.36,0.29,0.53
0.46,0.54,0.35,0.48,0.35,0.28,0.39,0.39,0.30,0.40,0.16,0.27,0.23,0.53,0.87,1,0.38,0.21,0.65,0.49,0.61
0.33,0.35,0.37,0.22,0.34,0.16,0.48,0.13,0.32,0.08,0.17,0.45,0.22,0.26,0.37,0.38,1,0.04,0.20,0.40,0.19
0.25,0.21,0.12,0.16,0.12,0.04,0.09,0.16,0.10,0.02,-0.08,0.11,-0.04,0.26,0.12,0.21,0.04,1,0.21,0.44,0.20
0.45,0.28,0.28,0.09,0.18,0.12,0.35,0.10,0.31,0.16,0.02,0.14,0.06,0.29,0.36,0.65,0.20,0.21,1,0.54,0.32
0.72,0.38,0.35,0.17,0.26,0.22,0.30,0.14,0.28,0.19,0.02,0.38,0.08,0.29,0.29,0.49,0.40,0.44,0.54,1,0.32
0.20,0.43,0.42,0.33,0.23,0.24,0.24,0.30,0.18,0.36,0.08,0.23,0.26,0.31,0.53,0.61,0.19,0.20,0.32,0.32,1
