1,0.33,0.27,0.52,0.39,0.26,0.27,0.46,0.13,0.14,0.41,0.34,0.24
0.33,1,0.14,0.50,0.39,0.30,0.20,0.37,0.37,0.24,0.26,0.10,0.09
0.27,0.14,1,0.17,0.24,0.09,0.09,0.22,0.02,0.01,0.33,0.34,0.26
0.52,0.50,0.17,1,0.37,0.18,0.39,0.43,0.26,0.30,0.33,0.26,0.31
0.39,0.39,0.24,0.37,1,0.19,0.18,0.44,0.14,0.21,0.40,0.30,0.22
0.26,0.30,0.09,0.18,0.19,1,0.09,0.09,0.63,0.04,0.22,0.05,0.27
0.27,0.20,0.09,0.39,0.18,0.09,1,0.24,0.38,0.17,0.28,0.22,0.13
0.46,0.37,0.22,0.43,0.44,0.09,0.24,1,0.05,0.09,0.33,0.31,0.37
0.13,0.37,0.02,0.26,0.14,0.63,0.38,0.05,1,0.18,0.25,0.07,0.38
0.14,0.24,0.01,0.30,0.21,0.04,0.17,0.09,0.18,1,0.07,-0.13,0.20
0.41,0.26,0.33,0.33,0.40,0.22,0.28,0.33,0.25,0.07,1,0.41,0.32
0.34,0.10,0.34,0.26,0.30,0.05,0.22,0.31,0.07,-0.13,0.41,1,0.24
0.24,0.09,0.26,0.31,0.22,0.27,0.13,0.37,0.38,0.20,0.32,0.24,1
