1,0.51,0.34,0.59,0.47,0.33,0.98,0.30,0.75
0.51,1,0.38,0.27,0.28,0.21,0.53,0.22,0.38
0.34,0.38,1,0.21,0.22,0.18,0.35,0.31,0.43
0.59,0.27,0.21,1,0.24,-0.00,0.60,0.21,0.73
0.47,0.28,0.22,0.24,1,0.18,0.49,0.22,0.37
0.33,0.21,0.18,-0.00,0.18,1,0.34,0.23,0.19
0.98,0.53,0.35,0.60,0.49,0.34,1,0.35,0.76
0.30,0.22,0.31,0.21,0.22,0.23,0.35,1,0.38
0.75,0.38,0.43,0.73,0.37,0.19,0.76,0.38,1
