1,0.08,0.16,0.59,0.44,0.22,0.48,0.41,0.13,0.41,0.05,0.26
0.08,1,0.11,0.21,0.07,0.21,0.10,0.09,0.05,0.03,0.01,0.17
0.16,0.11,1,0.22,0.18,0.17,0.10,0.09,0.11,0.17,0.14,0.04
0.59,0.21,0.22,1,0.30,0.23,0.29,0.35,0.12,0.30,0.09,0.32
0.44,0.07,0.18,0.30,1,0.03,0.19,0.18,0.05,0.16,0.02,0.20
0.22,0.21,0.17,0.23,0.03,1,0.23,0.25,0.33,0.25,0.18,0.14
0.48,0.10,0.10,0.29,0.19,0.23,1,0.43,0.30,0.27,0.01,0.21
0.41,0.09,0.09,0.35,0.18,0.25,0.43,1,0.08,0.31,-0.11,0.29
0.13,0.05,0.11,0.12,0.05,0.33,0.30,0.08,1,0.33,0.14,0.14
0.41,0.03,0.17,0.30,0.16,0.25,0.27,0.31,0.33,1,0.32,0.19
0.05,0.01,0.14,0.09,0.02,0.18,0.01,-0.11,0.14,0.32,1,0.15
0.26,0.17,0.04,0.32,0.20,0.14,0.21,0.29,0.14,0.19,0.15,1
