1,0.43,0.41,0.27,0.13,0.24,0.23,0.09,0.00,0.06,N/A,N/A,N/A,0.06,0.14,0.08,0.20,N/A,N/A,0.20,N/A,N/A,0.02
0.43,1,0.25,0.18,0.23,0.10,0.25,0.16,0.03,-0.04,N/A,N/A,N/A,0.47,0.59,0.10,0.22,N/A,N/A,0.29,N/A,N/A,-0.04
0.41,0.25,1,0.13,0.10,0.22,0.36,0.11,0.01,-0.07,N/A,N/A,N/A,0.00,0.08,0.08,-0.00,N/A,N/A,0.15,N/A,N/A,0.02
0.27,0.18,0.13,1,0.15,-0.03,0.08,0.00,0.10,0.06,N/A,N/A,N/A,0.08,-0.03,0.14,0.18,N/A,N/A,0.27,N/A,N/A,0.07
0.13,0.23,0.10,0.15,1,0.04,0.07,-0.03,0.13,-0.01,N/A,N/A,N/A,-0.00,0.06,0.11,0.17,N/A,N/A,0.25,N/A,N/A,0.31
0.24,0.10,0.22,-0.03,0.04,1,0.28,0.08,-0.04,0.03,N/A,N/A,N/A,0.06,0.01,0.38,0.07,N/A,N/A,0.07,N/A,N/A,-0.00
0.23,0.25,0.36,0.08,0.07,0.28,1,0.07,-0.09,-0.01,N/A,N/A,N/A,-0.03,0.03,0.08,-0.08,N/A,N/A,-0.00,N/A,N/A,-0.17
0.09,0.16,0.11,0.00,-0.03,0.08,0.07,1,0.01,0.17,N/A,N/A,N/A,0.02,0.06,0.06,-0.13,N/A,N/A,0.15,N/A,N/A,0.12
0.00,0.03,0.01,0.10,0.13,-0.04,-0.09,0.01,1,0.06,N/A,N/A,N/A,0.03,-0.01,-0.05,0.15,N/A,N/A,0.05,N/A,N/A,0.09
0.06,-0.04,-0.07,0.06,-0.01,0.03,-0.01,0.17,0.06,1,N/A,N/A,N/A,-0.08,-0.07,0.12,-0.06,N/A,N/A,0.07,N/A,N/A,-0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.47,0.00,0.08,-0.00,0.06,-0.03,0.02,0.03,-0.08,N/A,N/A,N/A,1,0.77,0.02,0.03,N/A,N/A,0.02,N/A,N/A,0.07
0.14,0.59,0.08,-0.03,0.06,0.01,0.03,0.06,-0.01,-0.07,N/A,N/A,N/A,0.77,1,0.02,0.17,N/A,N/A,0.00,N/A,N/A,-0.01
0.08,0.10,0.08,0.14,0.11,0.38,0.08,0.06,-0.05,0.12,N/A,N/A,N/A,0.02,0.02,1,0.02,N/A,N/A,0.07,N/A,N/A,-0.09
0.20,0.22,-0.00,0.18,0.17,0.07,-0.08,-0.13,0.15,-0.06,N/A,N/A,N/A,0.03,0.17,0.02,1,N/A,N/A,0.27,N/A,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.20,0.29,0.15,0.27,0.25,0.07,-0.00,0.15,0.05,0.07,N/A,N/A,N/A,0.02,0.00,0.07,0.27,N/A,N/A,1,N/A,N/A,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.04,0.02,0.07,0.31,-0.00,-0.17,0.12,0.09,-0.07,N/A,N/A,N/A,0.07,-0.01,-0.09,-0.02,N/A,N/A,0.01,N/A,N/A,1
