1,0.42,0.51,0.15,0.27,0.03,0.02,0.09,0.05,0.28,0.14
0.42,1,0.58,0.14,0.33,0.20,0.04,0.51,0.15,0.31,0.22
0.51,0.58,1,0.06,0.22,0.27,0.05,0.33,0.14,0.33,0.23
0.15,0.14,0.06,1,0.19,0.02,0.12,0.20,0.13,0.20,0.47
0.27,0.33,0.22,0.19,1,0.17,0.14,0.22,0.10,0.40,0.08
0.03,0.20,0.27,0.02,0.17,1,0.02,0.20,0.45,0.22,0.20
0.02,0.04,0.05,0.12,0.14,0.02,1,0.24,0.10,0.16,0.06
0.09,0.51,0.33,0.20,0.22,0.20,0.24,1,0.15,0.18,0.37
0.05,0.15,0.14,0.13,0.10,0.45,0.10,0.15,1,0.22,0.20
0.28,0.31,0.33,0.20,0.40,0.22,0.16,0.18,0.22,1,0.20
0.14,0.22,0.23,0.47,0.08,0.20,0.06,0.37,0.20,0.20,1
