1,0.25,0.33,0.04,0.24,0.13,0.14,0.25,0.28,-0.08,0.13,0.20,0.25,0.10
0.25,1,0.48,0.10,0.28,0.11,0.06,0.47,0.48,0.14,0.29,0.41,0.39,0.41
0.33,0.48,1,0.05,0.36,0.04,0.22,0.36,0.44,0.06,0.22,0.12,0.27,0.14
0.04,0.10,0.05,1,0.14,0.11,0.07,0.08,0.14,0.02,0.10,0.13,0.14,0.14
0.24,0.28,0.36,0.14,1,0.26,0.06,0.28,0.45,0.22,0.19,0.30,0.41,0.08
0.13,0.11,0.04,0.11,0.26,1,0.12,0.16,0.01,0.09,0.13,0.30,0.19,0.15
0.14,0.06,0.22,0.07,0.06,0.12,1,0.15,0.05,0.10,0.10,0.04,0.19,-0.05
0.25,0.47,0.36,0.08,0.28,0.16,0.15,1,0.31,0.27,0.28,0.29,0.43,0.40
0.28,0.48,0.44,0.14,0.45,0.01,0.05,0.31,1,0.00,0.37,0.31,0.31,0.39
-0.08,0.14,0.06,0.02,0.22,0.09,0.10,0.27,0.00,1,0.03,0.20,0.42,0.06
0.13,0.29,0.22,0.10,0.19,0.13,0.10,0.28,0.37,0.03,1,0.18,0.11,0.56
0.20,0.41,0.12,0.13,0.30,0.30,0.04,0.29,0.31,0.20,0.18,1,0.30,0.18
0.25,0.39,0.27,0.14,0.41,0.19,0.19,0.43,0.31,0.42,0.11,0.30,1,0.19
0.10,0.41,0.14,0.14,0.08,0.15,-0.05,0.40,0.39,0.06,0.56,0.18,0.19,1
