1,0.29,0.13,0.21,0.41,0.34,0.18,0.14,0.24,0.12,0.22,0.20,0.09,0.31,-0.02,0.35,0.25,0.13,0.16
0.29,1,0.21,0.16,0.21,0.10,0.02,0.01,0.20,0.09,0.12,0.16,0.21,-0.03,0.10,0.19,0.14,0.19,0.06
0.13,0.21,1,0.32,0.23,0.26,0.06,0.12,0.05,0.17,0.02,-0.07,0.12,0.07,0.03,0.20,0.10,0.39,0.01
0.21,0.16,0.32,1,0.23,0.52,0.32,0.31,0.16,0.17,0.24,0.17,0.24,0.20,0.01,0.40,0.11,0.44,0.03
0.41,0.21,0.23,0.23,1,0.33,0.32,0.11,0.17,0.14,0.40,0.17,0.14,0.18,0.18,0.28,0.28,0.13,0.25
0.34,0.10,0.26,0.52,0.33,1,0.45,0.41,0.29,0.09,0.22,0.32,0.08,0.34,-0.08,0.27,0.10,0.40,-0.02
0.18,0.02,0.06,0.32,0.32,0.45,1,0.36,0.17,0.08,0.35,0.14,0.02,0.30,0.02,0.04,0.08,0.19,0.06
0.14,0.01,0.12,0.31,0.11,0.41,0.36,1,0.08,0.16,0.13,0.02,0.00,0.00,0.06,0.09,-0.06,0.13,0.04
0.24,0.20,0.05,0.16,0.17,0.29,0.17,0.08,1,0.05,0.01,0.17,0.09,0.09,-0.10,0.18,0.09,0.36,-0.01
0.12,0.09,0.17,0.17,0.14,0.09,0.08,0.16,0.05,1,0.15,-0.02,0.07,0.05,0.03,0.09,0.16,0.23,0.12
0.22,0.12,0.02,0.24,0.40,0.22,0.35,0.13,0.01,0.15,1,0.12,0.07,0.09,-0.03,0.31,0.10,0.10,0.01
0.20,0.16,-0.07,0.17,0.17,0.32,0.14,0.02,0.17,-0.02,0.12,1,0.02,-0.00,0.02,0.39,0.02,0.04,0.01
0.09,0.21,0.12,0.24,0.14,0.08,0.02,0.00,0.09,0.07,0.07,0.02,1,0.03,0.16,0.02,0.04,0.07,-0.09
0.31,-0.03,0.07,0.20,0.18,0.34,0.30,0.00,0.09,0.05,0.09,-0.00,0.03,1,0.02,0.05,0.08,0.07,0.05
-0.02,0.10,0.03,0.01,0.18,-0.08,0.02,0.06,-0.10,0.03,-0.03,0.02,0.16,0.02,1,0.08,0.23,-0.17,0.08
0.35,0.19,0.20,0.40,0.28,0.27,0.04,0.09,0.18,0.09,0.31,0.39,0.02,0.05,0.08,1,0.38,0.24,0.08
0.25,0.14,0.10,0.11,0.28,0.10,0.08,-0.06,0.09,0.16,0.10,0.02,0.04,0.08,0.23,0.38,1,0.11,0.27
0.13,0.19,0.39,0.44,0.13,0.40,0.19,0.13,0.36,0.23,0.10,0.04,0.07,0.07,-0.17,0.24,0.11,1,0.10
0.16,0.06,0.01,0.03,0.25,-0.02,0.06,0.04,-0.01,0.12,0.01,0.01,-0.09,0.05,0.08,0.08,0.27,0.10,1
