N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.12,0.07,0.40,0.15,-0.07,0.12
N/A,0.12,1,-0.04,0.14,0.07,0.04,0.16
N/A,0.07,-0.04,1,0.28,0.06,-0.09,-0.06
N/A,0.40,0.14,0.28,1,0.39,0.23,0.17
N/A,0.15,0.07,0.06,0.39,1,0.16,0.12
N/A,-0.07,0.04,-0.09,0.23,0.16,1,0.11
N/A,0.12,0.16,-0.06,0.17,0.12,0.11,1
