1,0.08,-0.06,-0.03,-0.03,N/A,-0.05,0.25,0.03,0.20,-0.02,0.13,-0.11,0.14,0.02,0.04,0.03,-0.09,N/A,0.03,0.05,-0.03
0.08,1,0.03,0.08,0.16,N/A,0.00,0.11,0.03,-0.05,0.04,0.14,-0.00,0.14,0.08,0.07,0.22,0.01,N/A,-0.10,-0.04,0.19
-0.06,0.03,1,0.28,0.22,N/A,0.19,0.21,0.07,-0.05,0.25,0.14,-0.00,0.10,-0.03,0.18,0.20,0.19,N/A,-0.06,0.01,0.03
-0.03,0.08,0.28,1,0.53,N/A,0.09,0.01,0.12,0.37,0.62,0.21,0.14,0.29,0.08,0.28,0.28,0.09,N/A,0.08,-0.01,0.08
-0.03,0.16,0.22,0.53,1,N/A,0.07,0.21,0.18,0.27,0.44,0.23,0.20,0.19,0.15,0.42,0.31,0.20,N/A,0.05,0.04,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.05,0.00,0.19,0.09,0.07,N/A,1,0.24,0.06,0.09,0.04,0.11,0.01,0.15,0.10,0.07,0.12,0.12,N/A,0.01,-0.01,0.03
0.25,0.11,0.21,0.01,0.21,N/A,0.24,1,0.11,0.04,0.09,0.16,-0.07,0.04,0.08,-0.01,0.09,-0.03,N/A,0.12,0.10,-0.07
0.03,0.03,0.07,0.12,0.18,N/A,0.06,0.11,1,0.16,0.07,0.14,0.21,-0.07,0.14,0.03,0.20,0.23,N/A,-0.13,-0.03,-0.13
0.20,-0.05,-0.05,0.37,0.27,N/A,0.09,0.04,0.16,1,0.28,0.31,0.22,0.37,0.10,0.25,0.34,0.10,N/A,0.03,0.05,0.16
-0.02,0.04,0.25,0.62,0.44,N/A,0.04,0.09,0.07,0.28,1,0.36,0.03,0.10,0.13,0.14,0.21,0.06,N/A,0.06,0.11,0.07
0.13,0.14,0.14,0.21,0.23,N/A,0.11,0.16,0.14,0.31,0.36,1,0.17,0.19,0.09,0.21,0.18,0.07,N/A,0.41,0.14,0.20
-0.11,-0.00,-0.00,0.14,0.20,N/A,0.01,-0.07,0.21,0.22,0.03,0.17,1,0.12,0.03,0.07,0.14,0.46,N/A,0.07,0.01,0.12
0.14,0.14,0.10,0.29,0.19,N/A,0.15,0.04,-0.07,0.37,0.10,0.19,0.12,1,0.04,0.27,0.23,0.05,N/A,0.03,0.03,0.25
0.02,0.08,-0.03,0.08,0.15,N/A,0.10,0.08,0.14,0.10,0.13,0.09,0.03,0.04,1,0.06,0.16,0.13,N/A,-0.02,0.04,0.09
0.04,0.07,0.18,0.28,0.42,N/A,0.07,-0.01,0.03,0.25,0.14,0.21,0.07,0.27,0.06,1,0.39,0.02,N/A,0.06,0.02,0.13
0.03,0.22,0.20,0.28,0.31,N/A,0.12,0.09,0.20,0.34,0.21,0.18,0.14,0.23,0.16,0.39,1,0.02,N/A,0.05,0.04,0.07
-0.09,0.01,0.19,0.09,0.20,N/A,0.12,-0.03,0.23,0.10,0.06,0.07,0.46,0.05,0.13,0.02,0.02,1,N/A,0.04,0.13,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.10,-0.06,0.08,0.05,N/A,0.01,0.12,-0.13,0.03,0.06,0.41,0.07,0.03,-0.02,0.06,0.05,0.04,N/A,1,-0.01,-0.06
0.05,-0.04,0.01,-0.01,0.04,N/A,-0.01,0.10,-0.03,0.05,0.11,0.14,0.01,0.03,0.04,0.02,0.04,0.13,N/A,-0.01,1,0.08
-0.03,0.19,0.03,0.08,0.03,N/A,0.03,-0.07,-0.13,0.16,0.07,0.20,0.12,0.25,0.09,0.13,0.07,0.12,N/A,-0.06,0.08,1
