1,0.29,0.11,0.15,0.48,0.11,N/A,0.50,0.17,0.20,0.04,0.05,0.08,0.11,0.08,0.31
0.29,1,0.04,0.04,0.48,0.17,N/A,0.17,0.38,0.27,0.24,0.23,0.16,0.11,-0.12,0.12
0.11,0.04,1,0.10,0.05,0.14,N/A,0.15,-0.03,0.05,-0.11,0.08,0.03,0.17,-0.02,-0.01
0.15,0.04,0.10,1,0.32,0.02,N/A,0.04,0.14,0.04,0.02,0.08,0.07,0.12,-0.01,0.07
0.48,0.48,0.05,0.32,1,0.05,N/A,0.26,0.36,0.30,0.09,0.25,0.13,0.05,0.02,0.23
0.11,0.17,0.14,0.02,0.05,1,N/A,0.25,0.03,0.04,0.05,0.03,0.10,0.13,-0.07,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.50,0.17,0.15,0.04,0.26,0.25,N/A,1,0.12,0.10,0.13,0.06,0.18,0.26,-0.06,0.44
0.17,0.38,-0.03,0.14,0.36,0.03,N/A,0.12,1,0.12,0.03,0.12,0.13,0.16,-0.03,0.11
0.20,0.27,0.05,0.04,0.30,0.04,N/A,0.10,0.12,1,0.11,0.27,0.03,0.02,-0.02,-0.02
0.04,0.24,-0.11,0.02,0.09,0.05,N/A,0.13,0.03,0.11,1,0.13,0.18,0.14,0.04,0.09
0.05,0.23,0.08,0.08,0.25,0.03,N/A,0.06,0.12,0.27,0.13,1,0.19,0.08,-0.03,0.23
0.08,0.16,0.03,0.07,0.13,0.10,N/A,0.18,0.13,0.03,0.18,0.19,1,0.15,-0.15,0.13
0.11,0.11,0.17,0.12,0.05,0.13,N/A,0.26,0.16,0.02,0.14,0.08,0.15,1,-0.03,0.18
0.08,-0.12,-0.02,-0.01,0.02,-0.07,N/A,-0.06,-0.03,-0.02,0.04,-0.03,-0.15,-0.03,1,0.01
0.31,0.12,-0.01,0.07,0.23,0.17,N/A,0.44,0.11,-0.02,0.09,0.23,0.13,0.18,0.01,1
